Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
N	632,42625	632,4260968	632,426173	0,120549762	C47H55N		1318,437256
N	632,520132	632,5199942	632,520072	0,122934516	C46H67N		2602,703613
N	634,442049	634,441897	634,441822	-0,118195267	C47H57N		1446,899658
N	634,535921	634,535788	634,535723	-0,102421463	C46H69N		3538,610596
N	636,457858	636,4577085	636,457472	-0,371626003	C47H59N		1681,809937
N	636,551715	636,5515808	636,551372	-0,328063127	C46H71N		3519,31958
N	638,473556	638,4734094	638,473122	-0,450138015	C47H61N		1996,969604
N	638,567391	638,56724	638,567023	-0,339755169	C46H73N		1650,650635
N	640,489018	640,4888743	640,488772	-0,159662849	C47H63N		2393,135986
N	640,582825	640,582681	640,582672	-0,014121915	C46H75N		2374,515625
N	642,410998	642,4108217	642,410522	-0,466578	C48H53N		667,512634
N	642,504743	642,5046012	642,504422	-0,278968492	C47H65N		2780,564941
N	642,598516	642,5983724	642,598322	-0,078500318	C46H77N		2550,674805
N	644,426281	644,4261133	644,426173	0,092563222	C48H55N		963,194397
N	644,519987	644,5198454	644,520072	0,351508812	C47H67N		2974,500488
N	646,442227	646,4420635	646,441822	-0,373508272	C48H57N		1180,760986
N	646,535886	646,5357405	646,535723	-0,02711705	C47H69N		2583,112793
N	646,629573	646,6293977	646,629622	0,346915525	C46H81N		753,884338
N	648,457453	648,4572902	648,457472	0,280351353	C48H59N		1272,58252
N	648,551698	648,5515551	648,551372	-0,282365648	C47H71N		123,969727
N	648,645333	648,6451548	648,645272	0,180640022	C46H83N		707,007874
N	650,473111	650,4729578	650,473122	0,252361741	C48H61N		2002,259033
N	650,567302	650,5671605	650,567023	-0,211280742	C47H73N		3585,036377
N	652,489091	652,4889386	652,488772	-0,255374228	C48H63N		2184,588135
N	652,582577	652,5824207	652,582672	0,385013982	C47H75N		1841,71167
N	654,504632	654,5044786	654,504422	-0,086508893	C48H65N		2199,443115
N	654,598048	654,5978956	654,598322	0,651362701	C47H77N		2309,306396
N	656,4263	656,4261182	656,426173	0,083538467	C49H55N		727,854004
N	656,520265	656,5201154	656,520072	-0,066121955	C48H67N		2790,841309
N	656,614256	656,6141039	656,613972	-0,20083123	C47H79N		2469,391846
N	658,441987	658,4418039	658,441822	0,02754325	C49H57N		724,520142
N	658,535873	658,5357221	658,535723	0,00136958	C48H69N		2771,731201
N	660,457542	660,4573654	660,457472	0,161412175	C49H59N		970,565857
N	660,551344	660,5511921	660,551372	0,272289896	C48H71N		2803,681885
N	660,645172	660,6449857	660,645272	0,433299219	C47H83N		676,950012
N	662,473514	662,4733456	662,473122	-0,337547305	C49H61N		1409,277954
N	662,567224	662,5670737	662,567023	-0,076519041	C48H73N		3241,549561
N	662,660961	662,6607748	662,660922	0,222097417	C47H85N		709,915649
N	664,489127	664,4889629	664,488772	-0,28731624	C49H63N		1775,18689
N	664,582739	664,582586	664,582672	0,129336914	C48H75N		2999,482178
N	666,504263	666,5041011	666,504422	0,481454526	C49H65N		2061,954102
N	666,598444	666,5982747	666,598322	0,070984631	C48H77N		1501,736816
N	668,520153	668,5199923	668,520072	0,119218545	C49H67N		2303,323242
N	668,614228	668,6140669	668,613972	-0,141883982	C48H79N		2263,279785
N	670,442085	670,4418936	670,441822	-0,10681798	C50H57N		696,956543
N	670,536021	670,5358612	670,535723	-0,206046899	C49H69N		2545,09082
N	670,629983	670,6298198	670,629622	-0,294912807	C48H81N		2176,207275
N	672,457938	672,4577429	672,457472	-0,402884934	C50H59N		636,551941
N	672,551755	672,5515924	672,551372	-0,327699367	C49H71N		2366,54126
N	674,473551	674,4733701	674,473122	-0,367864394	C50H61N		1145,135376
N	674,567242	674,5670794	674,567023	-0,08356763	C49H73N		2509,932617
N	674,660959	674,6607638	674,660922	0,234455464	C48H85N		667,220947
N	676,488811	676,4886334	676,488772	0,204877403	C50H63N		1374,110718
N	676,583062	676,5829002	676,582672	-0,3373077	C49H75N		2785,538818
N	678,504996	678,504816	678,504422	-0,58071941	C50H65N		1313,910034
N	678,598416	678,5982538	678,598322	0,10054735	C49H77N		2905,898926
N	680,519911	680,5197391	680,520072	0,489126051	C50H67N		1951,517822
N	680,613887	680,6137085	680,613972	0,387104459	C49H79N		1476,274048
N	682,536249	682,5360758	682,535723	-0,516846569	C50H69N		1944,871582
N	682,630077	682,6299029	682,629622	-0,411513505	C49H81N		1878,150269
N	684,551089	684,5509175	684,551372	0,663978114	C50H71N		2227,883545
N	684,645471	684,6452964	684,645272	-0,03570972	C49H83N		1949,102783
N	686,472954	686,4727506	686,473122	0,541031076	C51H61N		651,1474
N	686,567153	686,5669815	686,567023	0,06049008	C50H73N		2368,563477
N	688,488887	688,4886967	688,488772	0,109434742	C51H63N		1125,049194
N	688,582923	688,5827486	688,582672	-0,111178537	C50H75N		2199,903564
N	690,504423	690,5042309	690,504422	0,276822475	C51H65N		1104,608276
N	690,598288	690,5981143	690,598322	0,300684924	C50H77N		2430,001709
N	692,520175	692,5199878	692,520072	0,121555714	C51H67N		1422,236084
N	692,613862	692,6136875	692,613972	0,410783574	C50H79N		2486,975586
N	694,536044	694,5358592	694,535723	-0,196124492	C51H69N		1662,640381
N	694,629547	694,6293542	694,629622	0,385512009	C50H81N		1201,216675
N	696,551194	696,5510117	696,551372	0,517287212	C51H71N		1962,665039
N	696,64524	696,6450553	696,645272	0,311051121	C50H83N		1774,300171
N	698,566988	698,5668011	698,567023	0,317625914	C51H73N		1708,732544
N	698,660841	698,660653	698,660922	0,385067721	C50H85N		1631,911133
N	700,488965	700,4887586	700,488772	0,019191778	C52H63N		826,724915
N	700,582592	700,5824082	700,582672	0,376612392	C51H75N		2073,57959
N	702,504483	702,504277	702,504422	0,206459943	C52H65N		885,196228
N	702,59865	702,5984643	702,598322	-0,202578715	C51H77N		2034,472168
N	704,52036	704,5201538	704,520072	-0,116049777	C52H67N		926,879944
N	704,614316	704,6141257	704,613972	-0,218176973	C51H79N		1768,466797
N	706,535745	706,5355441	706,535723	0,253184015	C52H69N		1207,026367
N	706,629483	706,6292942	706,629622	0,463951151	C51H81N		2002,823486
N	708,551291	708,5510959	708,551372	0,389692684	C52H71N		1619,183594
N	708,645565	708,6453623	708,645272	-0,127394711	C51H83N		1190,545044
N	710,567667	710,5674711	710,567023	-0,630614309	C52H73N		1664,076172
N	710,660948	710,6607511	710,660922	0,240512618	C51H85N		1598,714355
N	712,488694	712,4884746	712,488772	0,4174032	C53H63N		698,480164
N	712,582481	712,5822872	712,582672	0,540014033	C52H75N		1939,745361
N	712,677061	712,6768624	712,676573	-0,406092936	C51H87N		1584,199585
N	714,505156	714,5049377	714,504422	-0,721759883	C53H65N		768,368286
N	714,598701	714,598506	714,598322	-0,257514481	C52H77N		1963,94519
N	716,520626	716,520404	716,520072	-0,463300988	C53H67N		705,826172
N	716,613922	716,6137206	716,613972	0,350758543	C52H79N		1589,693237
N	718,535773	718,5355611	718,535723	0,225350814	C53H69N		1097,834106
N	718,629594	718,6293977	718,629622	0,312082499	C52H81N		2114,664063
N	720,55128	720,5510675	720,551372	0,42252706	C53H71N		1139,84729
N	720,645629	720,6454308	720,645272	-0,220304386	C52H83N		2069,264404
N	722,567058	722,566849	722,567023	0,240788546	C53H73N		1390,51001
N	722,661145	722,6609333	722,660922	-0,015609084	C52H85N		1248,722778
N	724,583017	724,5828097	724,582672	-0,18998507	C53H75N		1583,898926
N	724,676834	724,6766252	724,676573	-0,072044409	C52H87N		1495,422485
N	726,504749	726,504519	726,504422	-0,133490427	C54H65N		690,872986
N	726,598265	726,5980559	726,598322	0,366275735	C53H77N		1565,469971
N	726,692605	726,692397	726,692222	-0,240832248	C52H89N		1647,660522
N	728,614305	728,6141001	728,613972	-0,17587205	C53H79N		2010,343018
N	730,53569	730,5354641	730,535723	0,354339445	C54H69N		906,817139
N	730,629438	730,6292285	730,629622	0,538560845	C53H81N		1755,738159
N	732,551729	732,5515068	732,551372	-0,184040416	C54H71N		1109,974487
N	732,645184	732,6449731	732,645272	0,408029307	C53H83N		1762,831055
N	734,566672	734,566449	734,567023	0,781345502	C54H73N		1144,802856
N	734,661458	734,6612461	734,660922	-0,441187852	C53H85N		1810,678101
N	736,582871	736,5826527	736,582672	0,026258321	C54H75N		1468,000488
N	736,676535	736,6763057	736,676573	0,362834544	C53H87N		953,359497
N	738,598604	738,5983848	738,598322	-0,085004402	C54H77N		1511,184326
N	738,691955	738,6917364	738,692222	0,657394459	C53H89N		1554,338623
N	740,613773	740,6135554	740,613972	0,56247662	C54H79N		1730,839355
N	740,708465	740,7082464	740,707873	-0,504046887	C53H91N		1659,008911
N	742,629947	742,6297255	742,629622	-0,139364845	C54H81N		1568,48877
N	744,551351	744,5511147	744,551372	0,34557388	C55H71N		924,858276
N	744,645373	744,6451526	744,645272	0,160304514	C54H83N		1761,538574
N	746,567107	746,566872	746,567023	0,202312357	C55H73N		1033,252808
N	746,660795	746,6605754	746,660922	0,464152384	C54H85N		1957,658325
N	748,582777	748,5825436	748,582672	0,171574534	C55H75N		1172,628418
N	748,676972	748,6767462	748,676573	-0,231366883	C54H87N		1606,436279
N	750,598271	750,5980357	750,598322	0,381489367	C55H77N		1160,076294
N	750,69212	750,6918841	750,692222	0,450169971	C54H89N		1136,635742
N	752,614355	752,6141249	752,613972	-0,203176035	C55H79N		1534,177124
N	752,707851	752,7076143	752,707873	0,343634837	C54H91N		1179,102173
N	754,630089	754,6298507	754,629622	-0,30302109	C55H81N		1174,650879
N	754,724087	754,7238504	754,723522	-0,435119301	C54H93N		1262,119507
N	756,64538	756,6451454	756,645272	0,167298466	C55H83N		1461,199341
N	758,566896	758,5666477	758,567023	0,49481299	C56H73N		903,512878
N	758,661006	758,6607696	758,660922	0,200851429	C55H85N		1454,192749
N	760,583151	760,5829018	760,582672	-0,302193813	C56H75N		934,393433
N	760,676885	760,6766514	760,676573	-0,10305019	C55H87N		1753,089844
N	762,598705	762,5984598	762,598322	-0,180677749	C56H77N		1163,539917
N	762,692056	762,6918168	762,692222	0,531212253	C55H89N		1491,130371
N	764,614347	764,6140993	764,613972	-0,166553037	C56H79N		1130,500854
N	764,708192	764,7079406	764,707873	-0,088409257	C55H91N		980,204712
N	766,629993	766,6297468	766,629622	-0,162793551	C56H81N		1282,280273
N	766,723444	766,7231881	766,723522	0,435534392	C55H93N		879,587524
N	768,64556	768,6453045	768,645272	-0,042282361	C56H83N		952,454163
N	768,739503	768,7392487	768,739173	-0,098419066	C55H95N		999,066162
N	770,660961	770,6607153	770,660922	0,268210871	C56H85N		1506,952881
N	772,583011	772,5827439	772,582672	-0,093001123	C57H75N		697,415405
N	772,677015	772,676761	772,676573	-0,24335706	C56H87N		1158,022217
N	774,598245	774,597985	774,598322	0,435114861	C57H77N		975,28833
N	774,69274	774,6924912	774,692222	-0,347471743	C56H89N		1531,241455
N	776,614887	776,6146151	776,613972	-0,828117079	C57H79N		666,957092
N	776,708048	776,7077929	776,707873	0,103142135	C56H91N		1272,772705
N	778,629205	778,6289405	778,629622	0,875196722	C57H81N		943,021423
N	780,645695	780,6454298	780,645272	-0,202162968	C57H83N		982,213135
N	780,738902	780,7386355	780,739173	0,688492882	C56H95N		935,4422
N	782,661526	782,661267	782,660922	-0,440855418	C57H85N		1348,099731
N	784,676608	784,6763473	784,676573	0,287673939	C57H87N		1349,944946
N	786,598087	786,5978108	786,598322	0,649939244	C58H77N		789,680298
N	786,692721	786,692458	786,692222	-0,300052117	C57H89N		1328,028076
N	788,707919	788,7076518	788,707873	0,280509379	C57H91N		1203,186768
N	790,62934	790,6290569	790,629622	0,714804391	C58H81N		699,406372
N	790,724000	790,7237283	790,723522	-0,260877403	C57H93N		1084,176758
N	792,645755	792,6454773	792,645272	-0,259038453	C58H83N		921,700989
N	792,738995	792,7387122	792,739173	0,581264419	C57H95N		761,76178
N	794,661008	794,6607291	794,660922	0,242721337	C58H85N		944,898987
N	794,754723	794,7544431	794,754822	0,476769331	C57H97N		911,222534
N	796,676923	796,6766489	796,676573	-0,095329796	C58H87N		1227,53772
N	796,770154	796,7698715	796,770472	0,75370691	C57H99N		885,470947
N	798,692468	798,6921893	798,692222	0,040879604	C58H89N		1102,307617
N	800,70853	800,7082502	800,707873	-0,471112706	C58H91N		1135,715698
N	802,629434	802,6291392	802,629622	0,601515823	C59H81N		686,149719
N	802,724062	802,7237803	802,723522	-0,321802094	C58H93N		1135,265503
N	804,645838	804,6455462	804,645272	-0,340793856	C59H83N		824,999939
N	804,739962	804,7396793	804,739173	-0,629190523	C58H95N		1177,366699
N	806,66156	806,6612676	806,660922	-0,428492863	C59H85N		868,184204
N	808,676515	808,6762229	808,676573	0,432974727	C59H87N		942,133301
N	808,770594	808,7702955	808,770472	0,21822137	C58H99N		743,118286
N	810,692606	810,6923113	810,692222	-0,110154715	C59H89N		919,788391
N	810,786159	810,7858577	810,786122	0,32601003	C58H101N	718,608765
N	812,707772	812,7074735	812,707873	0,491564206	C59H91N		857,000000
N	814,630477	814,6301708	814,629622	-0,673738042	C60H81N		689,547241
N	814,723937	814,7236431	814,723522	-0,148641234	C59H93N		1103,446777
N	816,740029	816,7397266	816,739173	-0,677759526	C59H95N		856,113464
N	818,660572	818,6602597	818,660922	0,808984009	C60H85N		635,785034
N	818,754958	818,7546539	818,754822	0,205315164	C59H97N		866,562195
N	822,69282	822,6925121	822,692222	-0,352601138	C60H89N		868,988708
N	824,802154	824,8018377	824,801772	-0,079612288	C59H103N	685,366394
N	826,723588	826,7232741	826,723522	0,299909555	C60H93N		805,465576
N	828,739261	828,7389409	828,739173	0,280015315	C60H95N		691,06189
N	834,504961	834,5046394	834,504422	-0,260502072	C63H65N		811,77594
N	836,708241	836,7079112	836,707873	-0,045619444	C61H91N		649,708191
N	840,738706	840,7383756	840,739173	0,948480983	C61H95N		741,800842
NO	382,217789	382,2176814	382,217637	-0,11611388	C27H29NO	985,544922
NO	384,233345	384,2332299	384,233287	0,148648674	C27H31NO	736,08783
NO	388,170738	388,170621	388,170687	0,170093077	C28H23NO	676,776672
NO	390,186333	390,1862205	390,186337	0,298639683	C28H25NO	795,904419
NO	394,21767	394,2175601	394,217637	0,195119493	C28H29NO	868,647644
NO	396,233476	396,2333673	396,233287	-0,20258477	C28H31NO	904,395081
NO	398,24887	398,2487553	398,248937	0,456365327	C28H33NO	717,391663
NO	402,186455	402,1863384	402,186337	-0,003378824	C29H25NO	663,433044
NO	404,201908	404,2018013	404,201987	0,459502448	C29H27NO	960,618835
NO	406,217673	406,2175629	406,217637	0,182467454	C29H29NO	841,355835
NO	408,233456	408,2333444	408,233287	-0,140570851	C29H31NO	793,054138
NO	410,248957	410,2488489	410,248937	0,214779806	C29H33NO	903,514465
NO	412,264641	412,2645275	412,264587	0,144255375	C29H35NO	736,50238
NO	416,202001	416,2018913	416,201987	0,230003437	C30H27NO	845,625183
NO	418,21769	418,2175814	418,217637	0,132942414	C30H29NO	881,93927
NO	420,233209	420,2330994	420,233287	0,44650949	C30H31NO	847,379272
NO	422,249082	422,2489769	422,248937	-0,09437617	C30H33NO	1006,235229
NO	424,264491	424,2643859	424,264587	0,473977638	C30H35NO	1008,78772
NO	426,280521	426,2804098	426,280238	-0,403111441	C30H37NO	800,642334
NO	428,201943	428,201826	428,201987	0,375958152	C31H27NO	644,892395
NO	430,21754	430,217437	430,217637	0,464841944	C31H29NO	1098,618164
NO	432,233248	432,2331416	432,233287	0,336386572	C31H31NO	963,965088
NO	434,249088	434,2489809	434,248937	-0,101063063	C31H33NO	939,867859
NO	436,26451	436,2644031	436,264587	0,421451227	C31H35NO	951,369202
NO	438,280402	438,280303	438,280238	-0,14824024	C31H37NO	1298,166748
NO	440,29593	440,2958261	440,295887	0,138371199	C31H39NO	1072,971069
NO	444,233363	444,2332577	444,233287	0,066053968	C32H31NO	1023,243408
NO	446,248959	446,2488514	446,248937	0,191835612	C32H33NO	941,922791
NO	448,264672	448,2645716	448,264587	0,034452773	C32H35NO	1252,990845
NO	450,280258	450,2801537	450,280238	0,187250605	C32H37NO	1081,011597
NO	452,296084	452,2959817	452,295887	-0,209278645	C32H39NO	1174,970703
NO	454,217553	454,2174386	454,217637	0,436702192	C33H29NO	745,045349
NO	454,311602	454,3114934	454,311537	0,096072629	C32H41NO	925,06842
NO	456,32719	456,3270746	456,327187	0,246393902	C32H43NO	720,315796
NO	458,249112	458,2490071	458,248937	-0,152876292	C33H33NO	1081,52832
NO	458,342929	458,3428127	458,342837	0,053120282	C32H45NO	700,89447
NO	460,264582	460,2644731	460,264587	0,247573901	C33H35NO	932,944946
NO	462,280385	462,2802817	462,280238	-0,09450865	C33H37NO	1170,892822
NO	464,29597	464,2958678	464,295887	0,041432433	C33H39NO	1232,026733
NO	466,311429	466,3113304	466,311537	0,443108095	C33H41NO	1438,349365
NO	468,327191	468,3270797	468,327187	0,229046498	C33H43NO	881,981689
NO	470,248932	470,2488216	470,248937	0,245406778	C34H33NO	919,556091
NO	470,342703	470,3425869	470,342837	0,531789872	C33H45NO	740,942139
NO	472,264507	472,2643992	472,264587	0,397581612	C34H35NO	1027,735718
NO	474,280403	474,2802962	474,280238	-0,122774621	C34H37NO	1079,036011
NO	476,296065	476,295957	476,295887	-0,14697735	C34H39NO	1039,491211
NO	478,311611	478,3115038	478,311537	0,069348544	C34H41NO	1085,153687
NO	480,233217	480,2330964	480,233287	0,39690951	C35H31NO	658,386719
NO	480,32717	480,3270672	480,327187	0,249516058	C34H43NO	1302,853271
NO	482,342878	482,3427729	482,342837	0,13285057	C34H45NO	1205,881104
NO	484,264763	484,2646505	484,264587	-0,13107439	C35H35NO	912,649231
NO	484,358524	484,3584025	484,358487	0,174366578	C34H47NO	652,843994
NO	486,280425	486,2803149	486,280238	-0,158188581	C35H37NO	1015,199097
NO	486,374252	486,3741319	486,374137	0,01055828	C34H49NO	693,737793
NO	488,295968	488,2958649	488,295887	0,045360623	C35H39NO	1352,989624
NO	488,389852	488,3897371	488,389787	0,102172023	C34H51NO	854,923096
NO	490,311543	490,3114395	490,311537	0,19893605	C35H41NO	1350,020508
NO	492,327311	492,3272066	492,327187	-0,039752106	C35H43NO	1320,77832
NO	494,34307	494,3429691	494,342837	-0,267257958	C35H45NO	1550,074707
NO	496,264627	496,264511	496,264587	0,153112174	C36H35NO	864,439575
NO	496,358617	496,358506	496,358487	-0,038281129	C35H47NO	1047,763306
NO	498,280115	498,2799957	498,280238	0,486178262	C36H37NO	774,958679
NO	498,374118	498,3739939	498,374137	0,287115663	C35H49NO	647,560852
NO	500,295744	500,2956307	500,295887	0,512380365	C36H39NO	984,881836
NO	500,38975	500,3896288	500,389787	0,316152591	C35H51NO	731,473755
NO	502,3117	502,3115898	502,311537	-0,105165277	C36H41NO	1131,657837
NO	502,405319	502,4051992	502,405437	0,473259359	C35H53NO	783,379761
NO	504,327023	504,326913	504,327187	0,543218949	C36H43NO	1159,720093
NO	506,343054	506,3429406	506,342837	-0,20453388	C36H45NO	1028,811646
NO	508,264546	508,2644252	508,264587	0,318391299	C37H35NO	787,912964
NO	508,35844	508,3583354	508,358487	0,298214581	C36H47NO	1489,798584
NO	510,280306	510,2801874	510,280238	0,099193443	C37H37NO	870,908569
NO	510,374158	510,3740475	510,374137	0,175322843	C36H49NO	1195,215454
NO	512,295826	512,2957095	512,295888	0,348396585	C37H39NO	961,293274
NO	512,390023	512,3899025	512,389788	-0,223553472	C36H51NO	826,835815
NO	514,31171	514,3115922	514,311538	-0,105400334	C37H41NO	930,330811
NO	514,405448	514,4053216	514,405438	0,226319746	C36H53NO	672,729187
NO	516,327374	516,327259	516,327188	-0,137565412	C37H43NO	1056,330811
NO	516,421445	516,4213177	516,421088	-0,444887685	C36H55NO	663,735718
NO	518,343034	518,342925	518,342838	-0,16791947	C37H45NO	1367,144409
NO	520,358502	520,3583897	520,358488	0,188868317	C37H47NO	1219,932373
NO	522,374005	522,3738975	522,374138	0,460386738	C37H49NO	1511,776123
NO	524,296109	524,2959816	524,295888	-0,178465	C38H39NO	708,08667
NO	524,389775	524,3896648	524,389788	0,234916148	C37H51NO	1381,88208
NO	526,31167	526,3115491	526,311538	-0,021181572	C38H41NO	925,607361
NO	526,405638	526,4055071	526,405438	-0,131318987	C37H53NO	635,883118
NO	528,327149	528,3270329	528,327188	0,293530932	C38H43NO	1136,99707
NO	528,420993	528,420865	528,421088	0,421925671	C37H55NO	722,628967
NO	530,342792	530,3426713	530,342837	0,312435419	C38H45NO	969,92865
NO	530,436927	530,4367992	530,436738	-0,115369754	C37H57NO	741,450073
NO	532,358425	532,3583118	532,358488	0,330935322	C38H47NO	1333,100098
NO	534,374305	534,3741917	534,374137	-0,102365411	C38H49NO	1356,783813
NO	536,296179	536,2960484	536,295888	-0,299040927	C39H39NO	708,883362
NO	536,389826	536,3897133	536,389788	0,139176954	C38H51NO	1425,54541
NO	538,311771	538,3116381	538,311537	-0,187772996	C39H41NO	665,061462
NO	538,405684	538,4055719	538,405437	-0,25060286	C38H53NO	1495,039551
NO	540,327099	540,3269722	540,327188	0,399436076	C39H43NO	854,263428
NO	540,421274	540,4211432	540,421088	-0,102223128	C38H55NO	737,485474
NO	542,342875	542,3427537	542,342837	0,153657736	C39H45NO	1079,848511
NO	542,436864	542,436736	542,436737	0,001889778	C38H57NO	835,869629
NO	544,358493	544,3583696	544,358488	0,217581212	C39H47NO	1018,579712
NO	544,452284	544,4521495	544,452387	0,436290105	C38H59NO	669,979248
NO	546,374232	546,3741128	546,374137	0,044347051	C39H49NO	1231,505615
NO	548,389928	548,3898092	548,389788	-0,038590224	C39H51NO	1282,803833
NO	550,405413	550,4052966	550,405437	0,255130565	C39H53NO	1452,008301
NO	552,327198	552,3270659	552,327187	0,219316944	C40H43NO	803,8396
NO	552,420982	552,4208614	552,421088	0,410244398	C39H55NO	1257,012207
NO	554,342933	554,3428017	554,342837	0,063634002	C40H45NO	851,286316
NO	556,358436	556,3583119	556,358488	0,316556292	C40H47NO	1151,838745
NO	556,452657	556,4525182	556,452387	-0,235822086	C39H59NO	659,778687
NO	558,374487	558,3743639	558,374137	-0,406283628	C40H49NO	1229,951904
NO	558,468448	558,4683116	558,468037	-0,491773662	C39H61NO	740,265991
NO	560,389985	560,3898649	560,389788	-0,137272875	C40H51NO	1431,555298
NO	562,405239	562,4051127	562,405437	0,576620735	C40H53NO	1146,58374
NO	564,421051	564,420933	564,421088	0,274698505	C40H55NO	1651,386841
NO	566,343043	566,3429025	566,342837	-0,115685344	C41H45NO	703,089966
NO	566,43679	566,4366658	566,436737	0,125778128	C40H57NO	1316,944214
NO	568,358863	568,3587251	568,358488	-0,417176166	C41H47NO	795,999634
NO	568,452789	568,452645	568,452387	-0,45385183	C40H59NO	634,628052
NO	570,374306	570,3741731	570,374137	-0,063223922	C41H49NO	988,922729
NO	570,468407	570,4682646	570,468037	-0,398906872	C40H61NO	691,25238
NO	572,389707	572,3895812	572,389788	0,361288793	C41H51NO	1350,564819
NO	574,405413	574,4052872	574,405437	0,260871615	C41H53NO	1390,040771
NO	576,421278	576,42115	576,421088	-0,107497183	C41H55NO	1312,07019
NO	578,342942	578,3427968	578,342837	0,069535128	C42H45NO	696,325867
NO	578,436651	578,4365231	578,436737	0,36980826	C41H57NO	1360,867065
NO	580,358538	580,358396	580,358488	0,158512644	C42H47NO	809,099976
NO	580,452391	580,4522602	580,452387	0,218506393	C41H59NO	1248,69043
NO	582,374366	582,3742249	582,374137	-0,150909023	C42H49NO	862,111206
NO	582,468359	582,4682123	582,468037	-0,300937678	C41H61NO	699,488098
NO	584,389768	584,3896347	584,389788	0,262404892	C42H51NO	1202,367065
NO	584,483896	584,4837505	584,483687	-0,108617441	C41H63NO	753,876465
NO	586,40563	586,4054969	586,405437	-0,102111181	C42H53NO	1253,369873
NO	588,421292	588,4211576	588,421088	-0,118362361	C42H55NO	1233,242554
NO	590,436606	590,4364733	590,436737	0,446659979	C42H57NO	1361,881714
NO	592,358431	592,3582832	592,358488	0,345716866	C43H47NO	781,982178
NO	592,452486	592,4523541	592,452387	0,055520515	C42H59NO	1458,584473
NO	594,374104	594,3739622	594,374137	0,294126858	C43H49NO	1014,462646
NO	594,468265	594,4681282	594,468037	-0,153353848	C42H61NO	1236,047729
NO	596,38954	596,3893897	596,389788	0,667825698	C43H51NO	759,589294
NO	596,483801	596,4836495	596,483687	0,062810178	C42H63NO	727,864441
NO	598,405676	598,4055324	598,405437	-0,159473483	C43H53NO	1014,222656
NO	598,499492	598,4993376	598,499337	-0,00102237	C42H65NO	674,493408
NO	600,421298	600,421155	600,421088	-0,111594376	C43H55NO	1073,507324
NO	602,436805	602,4366662	602,436737	0,117599875	C43H57NO	1311,394287
NO	604,452612	604,4524727	604,452387	-0,141848515	C43H59NO	1337,817871
NO	606,468031	606,4678904	606,468037	0,241706602	C43H61NO	1315,747681
NO	608,389872	608,3897174	608,389788	0,116026964	C44H51NO	790,459595
NO	608,484041	608,4838978	608,483687	-0,346398606	C43H63NO	1228,616577
NO	610,40516	610,4050046	610,405437	0,708440979	C44H53NO	793,125061
NO	612,42135	612,4211924	612,421088	-0,170478136	C44H55NO	757,792236
NO	614,437183	614,4370371	614,436737	-0,48835766	C44H57NO	1232,659546
NO	616,452521	616,4523733	616,452387	0,022287314	C44H59NO	1192,244141
NO	618,467802	618,4676576	618,468037	0,613484782	C44H61NO	1417,389648
NO	620,48406	620,4839174	620,483687	-0,371343251	C44H63NO	1593,012451
NO	622,499426	622,4992785	622,499337	0,094026905	C44H65NO	1353,72876
NO	624,421641	624,4214739	624,421088	-0,617960277	C45H55NO	660,334839
NO	624,514934	624,5147692	624,514987	0,348812527	C44H67NO	720,357117
NO	626,436564	626,436407	626,436737	0,526860414	C45H57NO	1004,619141
NO	628,452572	628,4524154	628,452387	-0,045180082	C45H59NO	1063,448486
NO	630,467754	630,4676005	630,468037	0,692362566	C45H61NO	1251,821899
NO	632,483787	632,483631	632,483687	0,088576863	C45H63NO	1180,923706
NO	634,499344	634,4991902	634,499337	0,231434648	C45H65NO	1344,283447
NO	636,421059	636,4208858	636,421088	0,317709598	C46H55NO	663,596802
NO	636,514905	636,5147473	636,514987	0,376622247	C45H67NO	1200,788574
NO	638,437141	638,4369714	638,436737	-0,367084245	C46H57NO	788,902649
NO	640,452373	640,4522105	640,452387	0,275595783	C46H59NO	1080,949707
NO	640,54679	640,5466171	640,546287	-0,515316203	C45H71NO	728,102783
NO	642,468492	642,4683282	642,468037	-0,453259949	C46H61NO	1072,84436
NO	644,484137	644,4839739	644,483687	-0,445112029	C46H63NO	1149,974121
NO	646,499812	646,4996516	646,499337	-0,486599328	C46H65NO	1340,407227
NO	648,421164	648,4209851	648,421088	0,158738905	C47H55NO	684,134949
NO	648,515398	648,5152344	648,514987	-0,381469102	C46H67NO	1233,325317
NO	650,437236	650,4370557	650,436737	-0,489992148	C47H57NO	678,435364
NO	650,530776	650,5306159	650,530638	0,033922744	C46H69NO	1491,364624
NO	652,452349	652,4521724	652,452387	0,32892069	C47H59NO	812,891907
NO	654,467663	654,4674932	654,468037	0,83087267	C47H61NO	1104,749023
NO	656,483719	656,4835525	656,483687	0,204852983	C47H63NO	1319,351563
NO	658,49976	658,4995845	658,499337	-0,375908184	C47H65NO	970,162048
NO	660,515009	660,5148329	660,514987	0,233273951	C47H67NO	991,724243
NO	662,530667	662,5304966	662,530638	0,213393122	C47H69NO	1301,470825
NO	664,452358	664,4521692	664,452387	0,327783396	C48H59NO	670,197266
NO	664,546629	664,5464554	664,546287	-0,253352954	C47H71NO	1199,056763
NO	666,467943	666,4677653	666,468037	0,407685466	C48H61NO	1069,055908
NO	666,562114	666,5619244	666,561938	0,020447349	C47H73NO	681,225281
NO	668,483613	668,4834356	668,483687	0,376091577	C48H63NO	1134,886719
