Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O2	367,264548	367,2642302	367,264253	0,061988426	C25H36O2	12391,42383
O2	367,358315	367,3580968	367,358153	0,153019443	C24H48O2	42025,51172
O2	369,280101	369,2798034	369,279903	0,269634879	C25H38O2	16105,66699
O2	371,201861	371,2014251	371,201653	0,613817779	C26H28O2	3337,947754
O2	371,295771	371,2954972	371,295553	0,150172346	C25H40O2	21964,98242
O2	373,21753	373,2171146	373,217303	0,504853166	C26H30O2	4308,640137
O2	373,311408	373,3111505	373,311203	0,140506243	C25H42O2	27507,81836
O2	375,23325	375,2328827	375,232953	0,187222427	C26H32O2	7654,641602
O2	375,327078	375,3268488	375,326853	0,011138388	C25H44O2	40429,54688
O2	377,24888	377,2485251	377,248603	0,206588538	C26H34O2	9034,889648
O2	377,342641	377,3424716	377,342503	0,083183296	C25H46O2	99437,92188
O2	379,264501	379,2641612	379,264253	0,24209831	C26H36O2	11028,13574
O2	379,358395	379,3582396	379,358153	-0,228225003	C25H48O2	134558,7813
O2	381,280204	381,2798864	381,279903	0,043562911	C26H38O2	14660,15137
O2	381,373997	381,3737932	381,373803	0,025819642	C25H50O2	62049,98047
O2	383,202016	383,2015578	383,201653	0,248469443	C27H28O2	2971,986572
O2	383,295867	383,2955657	383,295553	-0,033152656	C26H40O2	18239,37109
O2	385,217432	385,2170018	385,217303	0,781998885	C27H30O2	4179,294434
O2	385,311375	385,3111033	385,311203	0,258876337	C26H42O2	26783,80469
O2	387,233271	387,2328624	387,232953	0,234006384	C27H32O2	5475,000488
O2	387,327063	387,3268152	387,326853	0,097464561	C26H44O2	37203,49219
O2	389,248752	389,2483735	389,248603	0,589554678	C27H34O2	7922,542969
O2	389,342835	389,3426206	389,342503	-0,301968157	C26H46O2	59892,42969
O2	391,264461	391,2641069	391,264253	0,373354513	C27H36O2	10766,21582
O2	391,358361	391,3581981	391,358153	-0,115207173	C26H48O2	149444,6406
O2	393,280076	393,2797397	393,279903	0,415113425	C27H38O2	13589,54688
O2	393,374009	393,3738527	393,373803	-0,126295322	C26H50O2	189408,5625
O2	395,295744	395,2954375	395,295553	0,292200437	C27H40O2	19845,71875
O2	395,389696	395,3895016	395,389453	-0,122926833	C26H52O2	88978,59375
O2	397,217472	397,2170176	397,217303	0,718605642	C28H30O2	3648,443115
O2	397,311384	397,3110899	397,311203	0,284780817	C27H42O2	23642,9043
O2	399,23326	399,2328335	399,232953	0,299391178	C28H32O2	5133,469727
O2	399,327162	399,3269	399,326853	-0,117669729	C27H44O2	36265,28906
O2	401,248889	401,248479	401,248603	0,308925974	C28H34O2	6354,355957
O2	401,342766	401,3425348	401,342503	-0,079277724	C27H46O2	56250,88672
O2	403,264535	403,264171	403,264253	0,203302545	C28H36O2	11072,92969
O2	403,358372	403,3581688	403,358153	-0,039243014	C27H48O2	88136,55469
O2	405,28014	405,2797867	405,279903	0,286909546	C28H38O2	12860,31055
O2	405,373923	405,3737546	405,373803	0,119515197	C27H50O2	190705,7656
O2	407,2959	407,2955663	407,295553	-0,032548389	C28H40O2	16604,92773
O2	407,389612	407,3894466	407,389453	0,015719692	C27H52O2	240275,1563
O2	409,311516	409,311215	409,311203	-0,029324043	C28H42O2	25299,06641
O2	409,405397	409,4052024	409,405103	-0,242801359	C27H54O2	113902,4219
O2	411,233203	411,2327619	411,232953	0,464716909	C29H32O2	5006,630371
O2	411,327199	411,3269118	411,326853	-0,143015489	C28H44O2	30833,43359
O2	413,248768	413,248343	413,248603	0,629259582	C29H34O2	6162,298828
O2	413,342653	413,3424053	413,342503	0,236283099	C28H46O2	53159,86328
O2	415,264604	415,2641979	415,264253	0,132804548	C29H36O2	7843,635254
O2	415,358363	415,3581393	415,358153	0,033093796	C28H48O2	77500,45313
O2	417,280165	417,2797947	417,279903	0,259533234	C29H38O2	12188,68652
O2	417,374045	417,3738452	417,373803	-0,10119282	C28H50O2	120847,3906
O2	419,295687	419,2953282	419,295553	0,536148394	C29H40O2	14301,58106
O2	419,389677	419,3894996	419,389453	-0,11116751	C28H52O2	249798,4219
O2	421,311423	421,3110947	421,311203	0,25694292	C29H42O2	21125,91602
O2	421,405243	421,4050641	421,405103	0,092251315	C28H54O2	302981,4375
O2	423,233231	423,2327579	423,232953	0,460974101	C30H32O2	4009,629639
O2	423,327095	423,3268039	423,326853	0,115884068	C29H44O2	34388,53125
O2	423,421001	423,420804	423,420753	-0,120446409	C28H56O2	146243,1094
O2	425,248758	425,2483151	425,248603	0,676905246	C30H34O2	5799,943848
O2	425,342697	425,3424209	425,342503	0,19306854	C29H46O2	42891,91016
O2	427,2645	427,2640722	427,264253	0,423192906	C30H36O2	7061,259766
O2	427,358502	427,3582627	427,358153	-0,256796693	C29H48O2	74067,52344
O2	429,28019	429,2797891	429,279903	0,26532195	C30H38O2	9875,964844
O2	429,373964	429,3737414	429,373803	0,143560801	C29H50O2	100104,5781
O2	431,295835	431,2954674	431,295553	0,198488688	C30H40O2	14954,45703
O2	431,389646	431,3894419	431,389453	0,025846463	C29H52O2	150455,7031
O2	433,311448	433,3111	433,311203	0,237653197	C30H42O2	19384,63086
O2	433,405286	433,4050946	433,405103	0,019491816	C29H54O2	301438,4688
O2	435,23324	435,2327273	435,232953	0,518682102	C31H32O2	2950,091064
O2	435,327051	435,3267304	435,326853	0,281732691	C30H44O2	27778,01953
O2	435,420903	435,4207068	435,420753	0,106025664	C29H56O2	362122,6875
O2	437,248854	437,2483564	437,248603	0,563943165	C31H34O2	3589,554443
O2	437,342668	437,3423825	437,342503	0,275470886	C30H46O2	44797,71875
O2	437,436521	437,436315	437,436403	0,201244016	C29H58O2	168657,9531
O2	439,264526	439,2640714	439,264253	0,413439631	C31H36O2	6003,548828
O2	439,358329	439,3580599	439,358153	0,211901346	C30H48O2	57673,91016
O2	441,280291	441,2798595	441,279903	0,098571446	C31H38O2	8025,18457
O2	441,374072	441,3738386	441,373803	-0,080713042	C30H50O2	103547,9844
O2	443,295895	443,295495	443,295553	0,13077746	C31H40O2	11864,67578
O2	443,389643	443,3894189	443,389453	0,076952566	C30H52O2	128328,7422
O2	445,311381	445,3110145	445,311203	0,423351292	C31H42O2	18073,95117
O2	445,405382	445,4051694	445,405103	-0,149087279	C30H54O2	178000,3594
O2	447,327097	447,3267544	447,326853	0,220388485	C31H44O2	24791,88086
O2	447,421042	447,4208347	447,420753	-0,182684581	C30H56O2	332578,9688
O2	449,248965	449,2484449	449,248603	0,351872445	C32H34O2	3213,689941
O2	449,342801	449,3424808	449,342503	0,049487656	C31H46O2	33659,95703
O2	449,436677	449,4364619	449,436403	-0,131113224	C30H58O2	411581,75
O2	451,264489	451,263993	451,264253	0,576256639	C32H36O2	4327,528809
O2	451,358553	451,3582628	451,358153	-0,243217946	C31H48O2	51371,23047
O2	451,452347	451,4521311	451,452053	-0,172979971	C30H60O2	197182,5156
O2	453,280136	453,2796765	453,279903	0,499648017	C32H38O2	6737,323242
O2	453,374108	453,3738348	453,373803	-0,070109198	C31H50O2	67352,71875
O2	455,295664	455,2952363	455,295553	0,69563258	C32H40O2	9968,086914
O2	455,389532	455,3892906	455,389453	0,356701196	C31H52O2	117431,7422
O2	457,311463	457,3110721	457,311203	0,286335223	C32H42O2	15740,92481
O2	459,326981	459,3266202	459,326853	0,50687515	C32H44O2	23208,39453
O2	459,420921	459,4206963	459,420753	0,123504643	C31H56O2	195146,3594
O2	461,342619	461,3422763	461,342503	0,491483379	C32H46O2	29805,29688
O2	461,43674	461,4365162	461,436403	-0,245294494	C31H58O2	360588,7813
O2	463,358469	463,3581482	463,358153	0,010352688	C32H48O2	40561,30859
O2	463,452439	463,4522071	463,452053	-0,332600946	C31H60O2	429032,6875
O2	465,28021	465,2797103	465,279903	0,414088164	C33H38O2	4930,00293
O2	465,373977	465,3736813	465,373803	0,261519404	C32H50O2	58676,55859
O2	465,467782	465,4675522	465,467703	0,323983201	C31H62O2	206125,7969
O2	467,295644	467,2951802	467,295553	0,797881389	C33H40O2	7620,970215
O2	467,389564	467,3892868	467,389453	0,355554294	C32H52O2	79647,64063
O2	469,311605	469,3111757	469,311203	0,05815293	C33H42O2	11670,57422
O2	469,405337	469,4050889	469,405103	0,029987173	C32H54O2	139497,2031
O2	471,327208	471,3268126	471,326853	0,085665748	C33H44O2	17879,58789
O2	471,421074	471,4208329	471,420753	-0,169459915	C32H56O2	175069,3281
O2	473,342897	473,3425265	473,342503	-0,049625469	C33H46O2	24812,29492
O2	473,436548	473,4363103	473,436403	0,195721782	C32H58O2	212944,9063
O2	475,35845	475,3581001	475,358153	0,111255	C33H48O2	32976,28906
O2	475,452216	475,4519753	475,452053	0,16333637	C32H60O2	383711,0313
O2	477,280152	477,2796276	477,279903	0,577121269	C34H38O2	4311,195313
O2	477,373988	477,3736608	477,373803	0,297819707	C33H50O2	45568,80078
O2	477,467861	477,4676098	477,467703	0,195197131	C32H62O2	465849,875
O2	479,295705	479,2952205	479,295553	0,693791526	C34H40O2	6978,655762
O2	479,389639	479,3893337	479,389453	0,248791913	C33H52O2	63601,84766
O2	479,483611	479,4833678	479,483353	-0,030867791	C32H64O2	223815
O2	481,311516	481,3110552	481,311203	0,307084596	C34H42O2	9413,686523
O2	481,405541	481,4052499	481,405103	-0,305111763	C33H54O2	81281,78906
O2	483,327023	483,3265931	483,326853	0,537658759	C34H44O2	13865,87109
O2	483,421129	483,4208656	483,420753	-0,232954216	C33H56O2	139342,2188
O2	485,342716	485,3423138	485,342503	0,389769623	C34H46O2	19796,75391
O2	485,436538	485,4362819	485,436403	0,249497352	C33H58O2	176495,3438
O2	487,358389	487,3580091	487,358153	0,295212855	C34H48O2	26696,16797
O2	487,452272	487,45202	487,452053	0,067603483	C33H60O2	223415,4531
O2	489,374193	489,3738324	489,373803	-0,060068172	C34H50O2	34967,29688
O2	489,467766	489,46751	489,467703	0,394345627	C33H62O2	384160,1875
O2	491,295978	491,2954401	491,295553	0,229723184	C35H40O2	4407,098145
O2	491,389557	491,389216	491,389453	0,482313119	C34H52O2	46500,5625
O2	491,483538	491,4832735	491,483353	0,161830984	C33H64O2	448691,9063
O2	493,31139	493,3108903	493,311203	0,633920014	C35H42O2	6993,029785
O2	493,40537	493,4050514	493,405103	0,104586965	C34H54O2	65503,40625
O2	493,499386	493,4991272	493,499003	-0,25165368	C33H66O2	221107,9219
O2	495,32706	495,3265982	495,326853	0,514496317	C35H44O2	11123,65918
O2	495,421066	495,4207596	495,420753	-0,013332395	C34H56O2	81426,72656
O2	497,342789	497,342348	497,342503	0,311703072	C35H46O2	14579,82617
O2	497,436813	497,4365337	497,436403	-0,262840103	C34H58O2	137966,1563
O2	499,358378	499,3579617	499,358153	0,383087342	C35H48O2	20111,57031
O2	499,45241	499,4521386	499,452053	-0,17147106	C34H60O2	177500,2031
O2	501,374003	501,3736097	501,373803	0,385629387	C35H50O2	27361,30664
O2	501,468034	501,4677669	501,467703	-0,127447621	C34H62O2	227275,8281
O2	503,295865	503,2953012	503,295553	0,500340312	C36H40O2	3814,329346
O2	503,389851	503,3894734	503,389453	-0,040515515	C35H52O2	34294,87109
O2	503,483488	503,4832157	503,483353	0,27262364	C34H64O2	393357,0625
O2	505,311376	505,3108298	505,311203	0,738565658	C36H42O2	4781,662109
O2	505,499344	505,4990644	505,499003	-0,121509314	C34H66O2	444579,9688
O2	507,327116	507,3266035	507,326853	0,491820709	C36H44O2	7215,981445
O2	507,421054	507,4207205	507,420753	0,064052048	C35H56O2	66103,94531
O2	507,515027	507,5147535	507,514653	-0,197937069	C34H68O2	230671,7188
O2	509,342896	509,3424157	509,342503	0,171310519	C36H46O2	10757,96387
O2	509,436796	509,4364759	509,436403	-0,143100763	C35H58O2	83827,96875
O2	511,358525	511,3580727	511,358154	0,15895083	C36H48O2	15342,77637
O2	511,452378	511,4520857	511,452054	-0,0619925	C35H60O2	145965,625
O2	513,374207	513,3737831	513,373804	0,040625972	C36H50O2	22165,98242
O2	513,468003	513,4677167	513,467703	-0,02665668	C35H62O2	180934,1563
O2	515,389755	515,3893522	515,389454	0,197469648	C36H52O2	29551,60938
O2	515,483485	515,4832014	515,483354	0,296082611	C35H64O2	216937,6719
O2	517,311359	517,3107772	517,311204	0,825064058	C37H42O2	3713,2771
O2	517,405383	517,4049963	517,405104	0,208093561	C36H54O2	37309,04688
O2	517,499441	517,499154	517,499003	-0,291719263	C35H66O2	382905,7188
O2	519,326964	519,326421	519,326853	0,831892767	C37H44O2	5930,212402
O2	519,420906	519,4205363	519,420754	0,419144641	C36H56O2	48056,77734
O2	519,514881	519,5145871	519,514654	0,128680228	C35H68O2	431852,3125
O2	521,342699	521,3421818	521,342504	0,618105743	C37H46O2	8186,30957
O2	521,436548	521,4361982	521,436403	0,392723545	C36H58O2	65528,34375
O2	521,53043	521,5301403	521,530304	0,313885357	C35H70O2	224671,6563
O2	523,358382	523,3578888	523,358154	0,506680118	C37H48O2	11112,52246
O2	523,452543	523,4522058	523,452054	-0,290047255	C36H60O2	82028,16406
O2	525,374248	525,3737848	525,373804	0,036460756	C37H50O2	16251,67969
O2	525,467882	525,4675712	525,467703	0,250765203	C36H62O2	137300,8594
O2	527,3897	527,3892635	527,389454	0,361141314	C37H52O2	23029,72852
O2	527,483632	527,4833284	527,483354	0,048466339	C36H64O2	173073,2813
O2	529,405397	529,4049765	529,405104	0,240753953	C37H54O2	28852,95508
O2	529,4992	529,4989003	529,499003	0,193969231	C36H66O2	213867,5625
O2	531,32711	531,3265237	531,326853	0,619748406	C38H44O2	4223,188477
O2	531,421167	531,42076	531,420754	-0,011220755	C37H56O2	35178,23047
O2	531,51483	531,5145282	531,514654	0,236764322	C36H68O2	369855,3438
O2	533,342924	533,3423648	533,342504	0,26098392	C38H46O2	5905,928223
O2	533,436835	533,4364501	533,436403	-0,088214697	C37H58O2	48435,42969
O2	533,530778	533,5304723	533,530304	-0,315522338	C36H70O2	389657,6875
O2	535,358469	535,3579371	535,358154	0,405173559	C38H48O2	8297,205078
O2	535,452223	535,4518531	535,452054	0,375163138	C37H60O2	61616,57813
O2	535,546443	535,5461357	535,545954	-0,339327438	C36H72O2	207419,8281
O2	537,374001	537,3734975	537,373804	0,570455765	C38H50O2	11847,69824
O2	537,468025	537,4676707	537,467703	0,060010954	C37H62O2	80470,3125
O2	539,389789	539,3893076	539,389454	0,27141709	C38H52O2	15801,13867
O2	539,483638	539,4833113	539,483354	0,079194487	C37H64O2	137075,6563
O2	541,405223	541,4047598	541,405104	0,635822652	C38H54O2	20183,27734
O2	541,49933	541,4990078	541,499003	-0,008896703	C37H66O2	160845,375
O2	543,327135	543,3265097	543,326853	0,631809471	C39H44O2	3166,449463
O2	543,421018	543,42058	543,420754	0,32018388	C38H56O2	28277,85547
O2	543,514933	543,5146168	543,514654	0,068395874	C37H68O2	208906,125
O2	545,342884	545,3422846	545,342504	0,402405201	C39H46O2	4359,211426
O2	545,436564	545,4361366	545,436403	0,488327709	C38H58O2	33273,03516
O2	545,530727	545,5304103	545,530303	-0,19662313	C37H70O2	353823,5
O2	547,358675	547,3580976	547,358153	0,101269329	C39H48O2	5754,386719
O2	547,452595	547,4521896	547,452054	-0,247653505	C38H60O2	45589,37109
O2	547,546093	547,5457727	547,545954	0,331054163	C37H72O2	372245,6563
O2	549,374343	549,3737976	549,373804	0,011631982	C39H50O2	8541,513672
O2	549,468041	549,4676532	549,467703	0,09070512	C38H62O2	59913,17188
O2	549,561772	549,5614462	549,561604	0,287125893	C37H74O2	189082,5781
O2	551,389719	551,389204	551,389453	0,451521505	C39H52O2	12502,82715
O2	551,483646	551,4832784	551,483354	0,137168017	C38H64O2	83858,61719
O2	553,40556	553,4050694	553,405104	0,062451678	C39H54O2	17147,63281
O2	553,499248	553,4989019	553,499003	0,182672615	C38H66O2	127802,4219
O2	555,421248	555,4207744	555,420754	-0,036793653	C39H56O2	21632,16016
O2	555,515151	555,5148106	555,514654	-0,28193613	C38H68O2	152515,0781
O2	557,436616	557,4361619	557,436403	0,432500273	C39H58O2	28271,10742
O2	557,530732	557,5303986	557,530303	-0,171422824	C38H70O2	199485,0313
O2	559,358627	559,3579925	559,358153	0,287019711	C40H48O2	3512,248779
O2	559,452445	559,4520078	559,452054	0,082593099	C39H60O2	36033,53125
O2	559,546295	559,5459626	559,545954	-0,015398059	C38H72O2	345921,0625
O2	561,374091	561,3734935	561,373804	0,55302843	C40H50O2	5503,035156
O2	561,46811	561,4676883	561,467703	0,026174416	C39H62O2	45496,82422
O2	561,56216	561,5618255	561,561604	-0,39444944	C38H74O2	341753,3125
O2	563,389714	563,389148	563,389453	0,541320555	C40H52O2	8114,414063
O2	563,483928	563,483522	563,483354	-0,298213908	C39H64O2	58261,58594
O2	563,577692	563,5773493	563,577253	-0,170886986	C38H76O2	184525,9063
O2	565,405341	565,4048035	565,405104	0,531519541	C40H54O2	11601,02344
O2	565,499262	565,4988783	565,499003	0,220554133	C39H66O2	83978,15625
O2	567,421304	567,420788	567,420754	-0,059928059	C40H56O2	15362,30371
O2	567,514921	567,5145577	567,514654	0,169714188	C39H68O2	125212,9063
O2	569,436965	569,4364684	569,436403	-0,114772716	C40H58O2	19907,63672
O2	569,530757	569,5303994	569,530303	-0,169330612	C39H70O2	149044,0625
O2	571,358727	571,3580702	571,358153	0,144910947	C41H48O2	3195,015381
O2	571,452164	571,4516845	571,452054	0,646572105	C40H60O2	25241,72461
O2	571,546126	571,5457762	571,545954	0,311038761	C39H72O2	198654,7188
O2	573,374134	573,373498	573,373804	0,533714648	C41H50O2	4154,916992
O2	573,468231	573,4677751	573,467703	-0,125691313	C40H62O2	34917,12891
O2	573,561862	573,5615142	573,561604	0,15661215	C39H74O2	328930,2813
O2	575,389773	575,3891604	575,389453	0,508573154	C41H52O2	5572,995117
O2	575,48353	575,4830899	575,483354	0,458884835	C40H64O2	44239,01172
O2	575,57782	575,57747	575,577253	-0,377033013	C39H76O2	324087,1563
O2	577,405498	577,4049197	577,405104	0,319131784	C41H54O2	8498,603516
O2	577,499409	577,4989873	577,499003	0,02711449	C40H66O2	58758,80859
O2	577,59335	577,5929924	577,592904	-0,152982956	C39H78O2	192977,9844
O2	579,421162	579,4206009	579,420754	0,264218561	C41H56O2	10660,11426
O2	579,515221	579,5148147	579,514654	-0,277333579	C40H68O2	76203,5
O2	581,436616	581,4360777	581,436403	0,559414663	C41H58O2	14322,39258
O2	581,530818	581,5304367	581,530303	-0,229861706	C40H70O2	121160,7109
O2	583,452222	583,451707	583,452054	0,594717569	C41H60O2	19438,5957
O2	583,546563	583,5461847	583,545954	-0,395311227	C40H72O2	135145,4219
O2	585,374431	585,3737574	585,373804	0,079577091	C42H50O2	3180,585205
O2	585,467838	585,4673376	585,467703	0,624129912	C41H62O2	23875,64648
O2	585,561793	585,5614253	585,561604	0,305158305	C40H74O2	188385,375
O2	587,389789	587,3891307	587,389453	0,548679158	C42H52O2	3886,952637
O2	587,48384	587,483363	587,483354	-0,015383944	C41H64O2	32918,57031
O2	587,577399	587,5770355	587,577253	0,370161248	C40H76O2	304797,6875
O2	589,405396	589,404773	589,405104	0,561628376	C42H54O2	5971,407715
O2	589,499568	589,4991057	589,499003	-0,174288309	C41H66O2	41013,58594
O2	589,593243	589,592877	589,592904	0,045811111	C40H78O2	310932,875
O2	591,421113	591,420518	591,420754	0,399027	C42H56O2	8472,073242
O2	591,514871	591,5144255	591,514654	0,386361158	C41H68O2	52981,71094
O2	591,609187	591,608809	591,608553	-0,432711894	C40H80O2	171050,8125
O2	593,4368	593,4362305	593,436403	0,290696208	C42H58O2	11711,66992
O2	593,530665	593,5302427	593,530303	0,101589405	C41H70O2	76744,50781
O2	595,452316	595,451753	595,452054	0,505490873	C42H60O2	12998,86328
O2	595,546281	595,5458787	595,545954	0,126508221	C41H72O2	111253,7813
O2	597,468055	597,467516	597,467703	0,312963181	C42H62O2	17771,45898
O2	597,562118	597,5617188	597,561604	-0,19203631	C41H74O2	123481,7266
O2	599,38976	599,3890634	599,389453	0,649928221	C43H52O2	2956,793213
O2	599,483885	599,4833706	599,483354	-0,027689452	C42H64O2	24633,89844
O2	599,577494	599,5771059	599,577253	0,245258381	C41H76O2	168136,8125
O2	601,405456	601,4047742	601,405104	0,548411717	C43H54O2	3591,190186
O2	601,499667	601,4991639	601,499003	-0,267417209	C42H66O2	29166,01758
O2	601,593359	601,5929791	601,592904	-0,124872499	C41H78O2	282677,8438
O2	603,420971	603,420311	603,420754	0,734207727	C43H56O2	4728,441895
O2	603,515263	603,5147812	603,514654	-0,210710129	C42H68O2	39444,69922
O2	603,609033	603,6086507	603,608553	-0,161814068	C41H80O2	275309
O2	605,436721	605,4360972	605,436403	0,505133962	C43H58O2	7357,945801
O2	605,530533	605,5300684	605,530303	0,387487914	C42H70O2	51204,82031
O2	605,624374	605,6239708	605,624204	0,38501159	C41H82O2	138810,2813
O2	607,452573	607,451986	607,452054	0,111995938	C43H60O2	11590,33789
O2	607,546452	607,5460058	607,545954	-0,085326618	C42H72O2	68833,46094
O2	609,468395	609,467818	609,467703	-0,188721397	C43H62O2	13413,37012
O2	609,561773	609,5613462	609,561604	0,422884908	C42H74O2	96995,14844
O2	611,483486	611,4829301	611,483354	0,693301753	C43H64O2	17711,82031
O2	611,577483	611,577063	611,577253	0,310631245	C42H76O2	114239,375
O2	613,499409	613,4988754	613,499003	0,207968474	C43H66O2	23893,67188
O2	613,593457	613,5930497	613,592904	-0,237377788	C42H78O2	157151,2656
O2	615,421409	615,4207244	615,420754	0,048099585	C44H56O2	4207,777344
O2	615,5149	615,5143817	615,514654	0,442401071	C43H68O2	29742,33398
O2	615,608993	615,6085961	615,608553	-0,069996894	C42H80O2	262290,0938
O2	617,43687	617,4362158	617,436403	0,303150824	C44H58O2	6122,403809
O2	617,530974	617,5304715	617,530303	-0,272902292	C43H70O2	37501,53125
O2	617,624529	617,6241295	617,624204	0,120704125	C42H82O2	255389,25
O2	619,452792	619,4521546	619,452054	-0,162414796	C44H60O2	7634,145508
O2	619,546349	619,5458618	619,545954	0,148773912	C43H72O2	47352,91016
O2	619,640516	619,6400937	619,639853	-0,388394173	C42H84O2	131899,75
O2	621,467886	621,4672694	621,467703	0,697646882	C44H62O2	9990,373047
O2	621,562053	621,5615891	621,561604	0,023955487	C43H74O2	67884,21875
O2	623,483772	623,4831769	623,483354	0,284112142	C44H64O2	13202,05176
O2	623,577962	623,5775146	623,577253	-0,419546776	C43H76O2	91033,60156
O2	625,499745	625,4991729	625,499003	-0,271678383	C44H66O2	17862,6875
O2	625,59336	625,5929212	625,592904	-0,027563596	C43H78O2	110200,4844
O2	627,515084	627,514528	627,514654	0,20073413	C44H68O2	22336,95703
O2	627,608707	627,6082787	627,608553	0,436996671	C43H80O2	142789,75
O2	629,436653	629,4359466	629,436403	0,725016071	C45H58O2	3980,718994
O2	629,53085	629,5303105	629,530303	-0,011901098	C44H70O2	28178,79297
O2	629,624475	629,6240604	629,624204	0,228048435	C43H82O2	242829,0781
O2	631,452124	631,4514432	631,452054	0,96729697	C45H60O2	5477,200684
O2	631,546322	631,5458028	631,545954	0,239486248	C44H72O2	37562,60547
O2	631,640547	631,6401294	631,639853	-0,437619319	C43H84O2	233842,5938
O2	633,468392	633,4677275	633,467703	-0,038697204	C45H62O2	6790,787598
O2	633,561976	633,5614707	633,561604	0,21033383	C44H74O2	46617,26563
O2	633,656196	633,6557505	633,655504	-0,388981544	C43H86O2	116500,3203
O2	635,483513	635,4828772	635,483354	0,750322923	C45H64O2	9725,790039
O2	635,577693	635,5772077	635,577253	0,071226059	C44H76O2	63635,38672
O2	637,499187	637,4985725	637,499003	0,675332407	C45H66O2	12831,85547
O2	637,593351	637,5928844	637,592904	0,030754646	C44H78O2	87731,40625
O2	639,515304	639,5147119	639,514654	-0,090543427	C45H68O2	17224,63281
O2	639,608826	639,6083658	639,608553	0,292697825	C44H80O2	101763,625
O2	641,437043	641,4363106	641,436403	0,143978968	C46H58O2	3495,868896
O2	641,530504	641,5299252	641,530303	0,588832156	C45H70O2	20824,05859
O2	641,624616	641,6241711	641,624204	0,051199669	C44H82O2	144154,7969
O2	643,45248	643,4517546	643,452054	0,46536076	C46H60O2	3888,759033
O2	643,546529	643,5459648	643,545954	-0,016718272	C45H72O2	25616,16797
O2	643,639979	643,6395449	643,639853	0,478739548	C44H84O2	211658,3281
O2	645,468005	645,4673008	645,467703	0,623114189	C46H62O2	5094,130371
O2	645,562014	645,5614724	645,561604	0,203844785	C45H74O2	35092,53516
O2	645,65605	645,6556134	645,655504	-0,169408698	C44H86O2	211459,5938
O2	647,483501	647,4828263	647,483354	0,814992968	C46H64O2	7348,714844
O2	647,577462	647,5769352	647,577253	0,490682813	C45H76O2	43950,62891
O2	647,671451	647,6709839	647,671153	0,261016301	C44H88O2	107312,7422
O2	649,499486	649,4988277	649,499003	0,269861273	C46H66O2	9139,685547
O2	649,593395	649,5928872	649,592904	0,025869593	C45H78O2	58883,49609
O2	651,51521	651,5145732	651,514654	0,124023083	C46H68O2	12078,59863
O2	651,60906	651,6085686	651,608553	-0,023934433	C45H80O2	77725,05469
O2	653,530551	653,5299301	653,530303	0,570530292	C46H70O2	15002,71289
O2	653,624982	653,6244991	653,624204	-0,451421144	C45H82O2	92551,9375
O2	655,546685	655,5460803	655,545954	-0,19271496	C46H72O2	18740,91406
O2	655,640398	655,6399305	655,639853	-0,118258554	C45H84O2	128276,7109
O2	657,46794	657,4671936	657,467703	0,774783862	C47H62O2	3725,52417
O2	657,562203	657,5616177	657,561604	-0,0207708	C46H74O2	24412,91406
O2	657,655839	657,6553852	657,655504	0,180583675	C45H86O2	192769,6719
O2	659,484113	659,4833776	659,483354	-0,035776558	C47H64O2	4342,625977
O2	659,577638	659,5770683	659,577253	0,279990444	C46H76O2	30577,06445
O2	659,671848	659,671391	659,671153	-0,360841028	C45H88O2	188174,4219
O2	661,499437	661,498728	661,499003	0,415684297	C47H66O2	6042,030762
O2	661,593535	661,5929847	661,592904	-0,121925466	C46H78O2	40428,77344
O2	661,686996	661,686502	661,686804	0,456354627	C45H90O2	90896,61719
O2	663,515118	663,5144367	663,514654	0,327481885	C47H68O2	8550,094727
O2	663,609123	663,6085915	663,608553	-0,057986329	C46H80O2	53801,64063
O2	665,531048	665,530386	665,530303	-0,124677537	C47H70O2	11007,51856
O2	665,624954	665,6244368	665,624204	-0,349787663	C46H82O2	68392,15625
O2	667,546445	667,5457997	667,545954	0,231096709	C47H72O2	13794,17481
O2	667,640246	667,6397392	667,639853	0,170428167	C46H84O2	83242,14063
O2	669,561866	669,5612463	669,561604	0,534285742	C47H74O2	19253,96289
O2	669,656235	669,6557443	669,655504	-0,358775086	C46H86O2	114224,3594
O2	671,483657	671,4828841	671,483354	0,699847616	C48H64O2	3355,964111
O2	671,577885	671,5772789	671,577253	-0,038532382	C47H76O2	23406,72656
O2	671,671456	671,6709818	671,671153	0,254819272	C46H88O2	175129,9219
O2	673,499606	673,4988701	673,499003	0,197342606	C48H66O2	5263,355469
O2	673,593714	673,5931221	673,592904	-0,32373995	C47H78O2	28761,58008
O2	673,68716	673,6866815	673,686804	0,181867537	C46H90O2	166283,8125
O2	675,515259	675,5145389	675,514654	0,17043051	C48H68O2	6489,574219
O2	675,60924	675,608664	675,608553	-0,164258979	C47H80O2	36305,94531
O2	675,703247	675,7027273	675,702454	-0,40448394	C46H92O2	79562,13281
O2	677,531197	677,5304998	677,530303	-0,290481823	C48H70O2	8700,445313
O2	677,625044	677,6244848	677,624204	-0,414396721	C47H82O2	46787,48438
O2	679,546618	679,5459336	679,545954	0,030074539	C48H72O2	10386,55078
O2	679,640325	679,6397884	679,639853	0,095042129	C47H84O2	66422,375
O2	681,562107	681,5614449	681,561604	0,233489258	C48H74O2	13889,22559
