Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
O	829,818033	829,8175848	829,817088	-0,598677052	C59H106O	1324,807983
O	831,738842	831,7383857	831,738839	0,544973018	C60H96O		671,78595
O	831,833126	831,8326779	831,832739	0,073510558	C59H108O	1979,511963
O	833,754866	833,7544071	833,754488	0,097053625	C60H98O		692,923157
O	833,848554	833,8481046	833,848389	0,34109553	C59H110O	2507,58252
O	835,771167	835,7707071	835,770139	-0,679712234	C60H100O	880,202393
O	835,864251	835,8637983	835,864038	0,286759017	C59H112O	2374,937744
O	837,786617	837,7861562	837,785788	-0,439498846	C60H102O	1143,27002
O	839,802199	839,8017359	839,801439	-0,353555703	C60H104O	1243,185303
O	841,723431	841,722958	841,723188	0,273223476	C61H94O		509,444397
O	841,817846	841,8173807	841,817088	-0,347656007	C60H106O	1361,770874
O	843,738621	843,738145	843,738839	0,822584236	C61H96O		502,506653
O	843,833488	843,8330189	843,832739	-0,331749088	C60H108O	1230,963257
O	845,754818	845,7543403	845,754488	0,174602899	C61H98O		592,511108
O	845,849056	845,8485867	845,848389	-0,233774234	C60H110O	1786,562744
O	847,77088	847,7704018	847,770139	-0,310003415	C61H100O	804,878601
O	847,864479	847,864009	847,864038	0,034225751	C60H112O	2461,130371
O	849,785642	849,7851616	849,785788	0,737083563	C61H102O	892,411011
O	849,880781	849,8803069	849,879689	-0,727080899	C60H114O	2108,355225
O	851,802313	851,8018294	851,801439	-0,458309892	C61H104O	865,817444
O	853,81754	853,8170563	853,817088	0,037111108	C61H106O	1264,866699
O	855,833453	855,8329651	855,832739	-0,264129615	C61H108O	1077,630493
O	857,848879	857,8483882	857,848389	9,80E-04	C61H110O	1099,281128
O	859,864863	859,8643714	859,864038	-0,38772335	C61H112O	1486,289307
O	861,785752	861,7852518	861,785788	0,622168104	C62H102O	718,996765
O	861,880222	861,8797295	861,879689	-0,046997931	C61H114O	2011,03064
O	863,801098	863,8005945	863,801439	0,977683964	C62H104O	695,565552
O	863,89601	863,8955133	863,895338	-0,202926979	C61H116O	1720,265503
O	865,817946	865,8174398	865,817088	-0,406282285	C62H106O	730,079102
O	867,832831	867,8323246	867,832739	0,477521145	C62H108O	1058,379761
O	871,864392	871,8638781	871,864038	0,183388789	C62H112O	905,013062
O	873,879798	873,8792845	873,879689	0,462879349	C62H114O	1433,152832
O	875,896412	875,8958952	875,895338	-0,636107026	C62H116O	1400,161743
O	877,817334	877,8168086	877,817088	0,318266709	C63H106O	690,36261
O	877,911851	877,9113331	877,910989	-0,39196396	C62H118O	1869,98999
O	881,849385	881,8488541	881,848389	-0,527380549	C63H110O	766,001709
O	883,865138	883,8646018	883,864038	-0,637831028	C63H112O	590,134277
O	885,879432	885,8788925	885,879689	0,899128465	C63H114O	586,211853
O	887,895767	887,8952287	887,895338	0,123121163	C63H116O	1022,601624
O	889,911708	889,9111685	889,910989	-0,201720944	C63H118O	1341,382568
O	891,833241	891,8326929	891,832739	0,051728854	C64H108O	661,783813
O	891,927187	891,9266437	891,926638	-0,006348472	C63H120O	1241,013916
O	893,848976	893,8484243	893,848389	-0,039449971	C64H110O	635,307251
O	895,864121	895,8635682	895,864038	0,524368028	C64H112O	842,368469
O	897,879827	897,8792702	897,879689	0,466446748	C64H114O	766,55426
O	899,896042	899,8954805	899,895338	-0,15833917	C64H116O	645,247681
O	901,911478	901,910917	901,910989	0,079833798	C64H118O	1045,575195
O	903,927302	903,9267374	903,926638	-0,109933109	C64H120O	1007,71637
O	905,942215	905,9416467	905,942289	0,708992417	C64H122O	966,308472
O	909,880009	909,8794299	909,879689	0,284710673	C65H114O	574,288269
O	911,895136	911,8945544	911,895338	0,85928361	C65H116O	638,76178
O	913,91162	913,9110352	913,910989	-0,050585346	C65H118O	655,576782
O	915,926881	915,9262948	915,926638	0,374708169	C65H120O	839,237244
O	917,943393	917,9428038	917,942289	-0,56081077	C65H122O	885,591187
O	919,958552	919,9579597	919,957938	-0,023626099	C65H124O	929,580994
O	923,895317	923,8947137	923,895338	0,67575359	C66H116O	543,678955
O	925,912058	925,9114506	925,910989	-0,498502429	C66H118O	503,617371
O	927,927192	927,9265813	927,926638	0,061112554	C66H120O	516,86322
O	929,943261	929,942648	929,942289	-0,386025032	C66H122O	598,287903
O	933,974056	933,9734361	933,973589	0,163725312	C66H126O	609,272278
O	939,927651	939,9270191	939,926638	-0,405408331	C67H120O	504,836121
O	941,94252	941,941884	941,942289	0,429989168	C67H122O	474,927002
O	943,957951	943,9573117	943,957938	0,66347084	C67H124O	494,292664
O	945,973894	945,9732517	945,973589	0,356583656	C67H126O	530,266724
O	953,942602	953,9419444	953,942289	0,361206183	C68H122O	476,61377
O2	205,12346	205,1232914	205,123404	0,548856931	C13H18O2	2062,022217
O2	221,154748	221,1545936	221,154704	0,499051932	C14H22O2	5767,119629
O2	227,201752	227,2015886	227,201654	0,287660247	C14H28O2	930,719727
O2	241,217421	241,217262	241,217304	0,174082473	C15H30O2	729,641052
O2	253,217441	253,2172892	253,217304	0,058253457	C16H30O2	980,146729
O2	255,233037	255,2328985	255,232953	0,213591715	C16H32O2	7661,486816
O2	269,248719	269,248572	269,248603	0,115258605	C17H34O2	849,894531
O2	279,233045	279,2328971	279,232953	0,20013651	C18H32O2	512,541931
O2	281,248725	281,24859	281,248603	0,046297389	C18H34O2	2572,642822
O2	283,264314	283,2641854	283,264253	0,2388068	C18H36O2	9145,125
O2	297,280025	297,2798839	297,279903	0,064266347	C19H38O2	634,669617
O2	301,217443	301,2173027	301,217303	8,61E-04	C20H30O2	625,519348
O2	311,295634	311,2954996	311,295553	0,171441598	C20H40O2	988,558044
O2	317,24876	317,2486226	317,248603	-0,061758408	C21H34O2	583,418152
O2	325,311372	325,3112369	325,311203	-0,104264664	C21H42O2	652,93927
O2	331,264505	331,2643711	331,264253	-0,356660607	C22H36O2	679,223145
O2	339,326928	339,3267962	339,326853	0,167487239	C22H44O2	765,618469
O2	343,264309	343,264175	343,264253	0,227201911	C23H36O2	554,953247
O2	345,28001	345,2798798	345,279903	0,067322371	C23H38O2	861,49939
O2	347,295599	347,2954661	347,295553	0,25034182	C23H40O2	600,788452
O2	351,233003	351,2328721	351,232953	0,230317593	C24H32O2	742,135071
O2	353,34272	353,3425879	353,342503	-0,240403796	C23H46O2	629,656799
O2	357,280024	357,2798915	357,279903	0,032142913	C24H38O2	577,84137
O2	359,295643	359,2955171	359,295553	0,099890491	C24H40O2	1312,944824
O2	361,3114	361,3112692	361,311203	-0,183267992	C24H42O2	693,507446
O2	363,233198	363,2330649	363,232953	-0,30799991	C25H32O2	514,16156
O2	363,326916	363,3267835	363,326853	0,191329886	C24H44O2	553,670715
O2	365,34261	365,3424785	365,342503	0,067053772	C24H46O2	621,353943
O2	367,358315	367,3581905	367,358153	-0,102059635	C24H48O2	1507,873535
O2	369,186176	369,1860428	369,186003	-0,107905226	C26H26O2	499,328247
O2	371,295562	371,2954321	371,295553	0,325624995	C25H40O2	742,274719
O2	373,311408	373,3112825	373,311203	-0,213012034	C25H42O2	1302,646118
O2	375,233037	375,2329065	375,232953	0,123976189	C26H32O2	683,512695
O2	375,326865	375,3267355	375,326853	0,31299643	C25H44O2	778,505615
O2	377,248665	377,248534	377,248603	0,182914841	C26H34O2	643,338196
O2	377,342641	377,3425104	377,342503	-0,019563876	C25H46O2	674,904602
O2	379,264284	379,2641529	379,264253	0,263831844	C26H36O2	639,429016
O2	379,358395	379,3582644	379,358153	-0,293562818	C25H48O2	674,242615
O2	381,279984	381,2798518	381,279903	0,134340459	C26H38O2	555,820984
O2	381,373997	381,3738707	381,373803	-0,177490431	C25H50O2	1169,918457
O2	383,201793	383,2016602	383,201653	-0,018879913	C27H28O2	522,05957
O2	383,295645	383,2955121	383,295553	0,10666144	C26H40O2	514,723816
O2	385,217432	385,2173019	385,217303	0,002861191	C27H30O2	729,277832
O2	385,311375	385,3112469	385,311203	-0,114020569	C26H42O2	942,692932
O2	387,327063	387,3269388	387,326853	-0,221580906	C26H44O2	1582,522217
O2	389,248752	389,2486197	389,248603	-0,042810562	C27H34O2	562,267883
O2	389,342606	389,3424779	389,342503	0,064361725	C26H46O2	959,616821
O2	391,264461	391,2643301	391,264253	-0,197082779	C27H36O2	679,249878
O2	391,358361	391,3582333	391,358153	-0,205180779	C26H48O2	1015,560242
O2	393,280076	393,2799468	393,279903	-0,111463987	C27H38O2	853,188416
O2	393,374009	393,3738796	393,373803	-0,194701578	C26H50O2	827,637512
O2	395,295744	395,2956141	395,295553	-0,154463972	C27H40O2	784,472168
O2	395,389459	395,3893352	395,389453	0,297901856	C26H52O2	1755,082153
O2	397,217472	397,2173425	397,217303	-0,099348665	C28H30O2	837,556519
O2	397,311384	397,3112539	397,311203	-0,128110198	C27H42O2	780,896484
O2	399,233019	399,2328889	399,232953	0,160597718	C28H32O2	792,09198
O2	399,32692	399,326792	399,326853	0,152825057	C27H44O2	1033,350342
O2	401,248889	401,2487592	401,248603	-0,389400449	C28H34O2	844,585022
O2	401,342522	401,3424	401,342503	0,256633042	C27H46O2	2402,032959
O2	403,264535	403,2644083	403,264253	-0,385203461	C28H36O2	1283,672363
O2	403,358372	403,3582422	403,358153	-0,221185611	C27H48O2	859,53833
O2	405,186153	405,1860198	405,186003	-0,041444997	C29H26O2	572,455322
O2	405,28014	405,2800106	405,279903	-0,265581315	C28H38O2	925,478699
O2	405,373923	405,3737949	405,373803	0,020077728	C27H50O2	1084,055176
O2	407,201728	407,2015956	407,201653	0,140865316	C29H28O2	650,12738
O2	407,295649	407,2955205	407,295553	0,079769556	C28H40O2	1060,135986
O2	407,389612	407,3894822	407,389453	-0,071657683	C27H52O2	896,913513
O2	409,217425	409,2172913	409,217303	0,028492886	C29H30O2	567,648193
O2	409,311263	409,3111363	409,311203	0,163060933	C28H42O2	1367,361694
O2	409,405144	409,4050174	409,405103	0,209030075	C27H54O2	1399,461182
O2	411,233203	411,2330729	411,232953	-0,291447349	C29H32O2	902,831238
O2	411,326943	411,3268137	411,326853	0,095600779	C28H44O2	1004,118469
O2	413,248768	413,2486381	413,248603	-0,084837487	C29H34O2	953,593628
O2	413,342653	413,3425246	413,342503	-0,052228476	C28H46O2	1162,746338
O2	415,264343	415,2642125	415,264253	0,097574832	C29H36O2	913,049316
O2	415,358363	415,3582422	415,358153	-0,214652114	C28H48O2	3599,512207
O2	417,186064	417,1859284	417,186003	0,178935057	C30H26O2	497,399109
O2	417,280165	417,2800354	417,279903	-0,317380083	C29H38O2	1065,22937
O2	417,374045	417,3739163	417,373803	-0,271489239	C28H50O2	1195,310059
O2	419,201739	419,2016042	419,201653	0,116484176	C30H28O2	567,710022
O2	419,295687	419,2955592	419,295553	-0,014709477	C29H40O2	1382,859253
O2	419,389677	419,3895462	419,389453	-0,222119399	C28H52O2	936,366882
O2	421,217375	421,2172418	421,217303	0,145272187	C30H30O2	719,255249
O2	421,311423	421,311294	421,311203	-0,216051315	C29H42O2	1233,11499
O2	421,405243	421,4051135	421,405103	-0,024977996	C28H54O2	1157,299927
O2	423,233231	423,2330981	423,232953	-0,342819957	C30H32O2	772,447449
O2	423,327095	423,3269647	423,326853	-0,263929775	C29H44O2	1081,533691
O2	423,42073	423,4206032	423,420753	0,353684761	C28H56O2	1729,701538
O2	425,248758	425,2486266	425,248603	-0,055589311	C30H34O2	975,584839
O2	425,342697	425,3425645	425,342503	-0,144678282	C29H46O2	849,827271
O2	427,2645	427,2643702	427,264253	-0,274391326	C30H36O2	1249,426758
O2	427,358226	427,3580982	427,358153	0,128298969	C29H48O2	1621,261108
O2	429,279911	429,2797793	429,279903	0,288131277	C30H38O2	1015,13092
O2	429,373964	429,3738409	429,373803	-0,088186587	C29H50O2	3426,625732
O2	431,295835	431,2957037	431,295553	-0,349455181	C30H40O2	1117,599731
O2	431,389646	431,3895162	431,389453	-0,146582699	C29H52O2	1366,316528
O2	433,217367	433,2172309	433,217303	0,166350343	C31H30O2	637,282166
O2	433,311164	433,3110343	433,311203	0,389423743	C30H42O2	1433,388428
O2	433,405286	433,4051553	433,405103	-0,12073935	C29H54O2	1269,915527
O2	435,232953	435,232819	435,232953	0,30797306	C31H32O2	858,805908
O2	435,327051	435,3269225	435,326853	-0,159650381	C30H44O2	1783,966431
O2	435,420903	435,4207721	435,420753	-0,043859199	C29H56O2	1292,342163
O2	437,248565	437,2484303	437,248603	0,39500289	C31H34O2	827,12207
O2	437,342668	437,3425369	437,342503	-0,077486552	C30H46O2	1318,306152
O2	437,436521	437,4363918	437,436403	0,025623823	C29H58O2	1708,098511
O2	439,264233	439,2641	439,264253	0,348421007	C31H36O2	1074,551758
O2	439,358329	439,3581966	439,358153	-0,099257061	C30H48O2	1173,10022
O2	441,279996	441,2798636	441,279903	0,089277658	C31H38O2	1232,450684
O2	441,373777	441,3736487	441,373803	0,349666014	C30H50O2	2155,573486
O2	443,295598	443,295465	443,295553	0,198573978	C31H40O2	1198,124023
O2	443,389643	443,3895178	443,389453	-0,146196538	C30H52O2	3788,164551
O2	445,217419	445,2172809	445,217303	0,049553381	C32H30O2	666,043396
O2	445,311381	445,3112478	445,311203	-0,100696363	C31H42O2	1245,429077
O2	445,405382	445,4052491	445,405103	-0,328107722	C30H54O2	1298,990356
O2	447,233192	447,2330558	447,232953	-0,229801268	C32H32O2	885,68988
O2	447,327097	447,3269658	447,326853	-0,252142678	C31H44O2	1716,776978
O2	447,421042	447,4209094	447,420753	-0,349602886	C30H56O2	1429,327759
O2	449,248659	449,2485222	449,248603	0,17995935	C32H34O2	866,982544
O2	449,342801	449,3426699	449,342503	-0,371503646	C31H46O2	1864,878784
O2	449,436677	449,4365436	449,436403	-0,312923113	C30H58O2	1368,355713
O2	451,264489	451,2643515	451,264253	-0,218302495	C32H36O2	847,917786
O2	451,358244	451,3581111	451,358153	0,092905909	C31H48O2	1537,996704
O2	451,452039	451,4519074	451,452053	0,322429231	C30H60O2	1863,334229
O2	453,280136	453,2800019	453,279903	-0,218152199	C32H38O2	1395,11499
O2	453,373797	453,373662	453,373803	0,310973786	C31H50O2	1246,939453
O2	455,295664	455,2955306	455,295553	0,049303057	C32H40O2	1631,341064
O2	455,389532	455,3894006	455,389453	0,115008749	C31H52O2	2190,908936
O2	457,217434	457,2172906	457,217303	0,027070012	C33H30O2	489,4104
O2	457,311146	457,311009	457,311203	0,424190781	C32H42O2	1090,702026
O2	457,405214	457,4050852	457,405103	0,039018782	C31H54O2	3516,217773
O2	459,23308	459,2329391	459,232953	0,030297626	C33H32O2	706,108643
O2	459,326981	459,3268548	459,326853	-0,003925247	C32H44O2	6874,75
O2	459,420921	459,4207866	459,420753	-0,073208089	C31H56O2	1659,545532
O2	461,248536	461,2483952	461,248603	0,450622935	C33H34O2	760,325867
O2	461,342619	461,342485	461,342503	0,038998112	C32H46O2	1874,888916
O2	461,436418	461,436281	461,436403	0,264304585	C31H58O2	1258,483887
O2	463,264537	463,2643986	463,264253	-0,314263709	C33H36O2	1110,142334
O2	463,358144	463,3580096	463,358153	0,309528212	C32H48O2	1904,376709
O2	463,452114	463,451977	463,452053	0,164045658	C31H60O2	1339,929077
O2	465,279882	465,2797429	465,279903	0,344004871	C33H38O2	1097,066406
O2	465,373977	465,3738402	465,373803	-0,079906176	C32H50O2	1479,618164
O2	465,467782	465,4676465	465,467703	0,121341662	C31H62O2	1781,471802
O2	467,295644	467,2955058	467,295553	0,101082012	C33H40O2	1315,715576
O2	467,389564	467,3894254	467,389453	0,059022661	C32H52O2	1260,58313
O2	469,311272	469,311134	469,311203	0,147117113	C33H42O2	1458,049805
O2	469,405337	469,4052008	469,405103	-0,208334495	C32H54O2	1882,700195
O2	471,233044	471,2328977	471,232953	0,117420892	C34H32O2	546,02417
O2	471,326872	471,3267337	471,326853	0,253019773	C33H44O2	1534,90332
O2	471,420737	471,4206041	471,420753	0,315755267	C32H56O2	3429,843262
O2	473,248604	473,2484586	473,248603	0,305152396	C34H34O2	658,793579
O2	473,342558	473,3424185	473,342503	0,178555946	C33H46O2	1405,097778
O2	473,436548	473,4364075	473,436403	-0,009537202	C32H58O2	1241,097778
O2	475,264378	475,2642326	475,264253	0,043020462	C34H36O2	708,371948
O2	475,35845	475,3583112	475,358153	-0,332846699	C33H48O2	1688,647949
O2	475,452216	475,4520751	475,452053	-0,046539513	C32H60O2	1279,338989
O2	477,279807	477,2796624	477,279903	0,504040056	C34H38O2	855,738708
O2	477,373988	477,3738513	477,373803	-0,101142614	C33H50O2	2483,025879
O2	477,467861	477,4677201	477,467703	-0,035879725	C32H62O2	1391,746338
O2	479,295705	479,2955619	479,295553	-0,018649975	C34H40O2	1126,561646
O2	479,389639	479,3894984	479,389453	-0,094666769	C33H52O2	1563,36145
O2	479,483611	479,4834716	479,483353	-0,247431925	C32H64O2	1866,939209
O2	481,311165	481,3110226	481,311203	0,374774253	C34H42O2	1341,829956
O2	481,40519	481,4050468	481,405103	0,116741902	C33H54O2	1209,875122
O2	483,327023	483,3268809	483,326853	-0,05775323	C34H44O2	1526,925049
O2	483,420775	483,4206348	483,420753	0,244584661	C33H56O2	1980,518677
O2	485,248573	485,2484216	485,248603	0,373860191	C35H34O2	506,622314
O2	485,342716	485,3425721	485,342503	-0,142285838	C34H46O2	1305,189819
O2	485,436538	485,4364002	485,436403	0,005672639	C33H58O2	3197,396729
O2	487,264541	487,264391	487,264253	-0,283297706	C35H36O2	659,850464
O2	487,358389	487,3582454	487,358153	-0,189625024	C34H48O2	1501,885864
O2	487,452272	487,4521262	487,452053	-0,150155234	C33H60O2	1124,792603
O2	489,27993	489,279782	489,279903	0,247310626	C35H38O2	921,168213
O2	489,37383	489,3736878	489,373803	0,235360312	C34H50O2	2011,639771
O2	489,467766	489,4676203	489,467703	0,168882695	C33H62O2	1257,033813
O2	491,295613	491,2954636	491,295553	0,181937003	C35H40O2	847,18042
O2	491,389557	491,3894159	491,389453	0,075542251	C34H52O2	2613,25
O2	491,483538	491,4833913	491,483353	-0,077870939	C33H64O2	1201,534424
O2	493,31139	493,3112413	493,311203	-0,077578402	C35H42O2	1010,583313
O2	493,40537	493,4052255	493,405103	-0,24821052	C34H54O2	1772,706055
O2	493,499017	493,498872	493,499003	0,265489361	C33H66O2	1665,386841
O2	495,32706	495,3269124	495,326853	-0,120021085	C35H44O2	1297,778198
O2	495,421066	495,4209178	495,420753	-0,332584375	C34H56O2	1192,362427
O2	497,342415	497,3422683	497,342503	0,471911184	C35H46O2	1609,620361
O2	497,436438	497,4362928	497,436403	0,221511311	C34H58O2	1996,751099
O2	499,264381	499,2642245	499,264253	0,057016209	C36H36O2	508,955627
O2	499,358378	499,3582296	499,358153	-0,153421804	C35H48O2	1422,514404
O2	499,452032	499,4518888	499,452053	0,328784054	C34H60O2	3015,515869
O2	501,280007	501,2798527	501,279903	0,100420751	C36H38O2	728,616577
O2	501,374003	501,3738546	501,373803	-0,102891999	C35H50O2	1575,531006
O2	501,468034	501,467884	501,467703	-0,360953454	C34H62O2	1281,646606
O2	503,295865	503,2957109	503,295553	-0,3137213	C36H40O2	828,873657
O2	503,389467	503,3893204	503,389453	0,263409504	C35H52O2	2275,262207
O2	503,483488	503,4833364	503,483353	0,032924289	C34H64O2	1156,220337
O2	505,311376	505,3112228	505,311203	-0,039257414	C36H42O2	1035,566284
O2	505,405343	505,4051958	505,405103	-0,183535075	C35H54O2	2331,567383
O2	505,499344	505,4991911	505,499003	-0,372047998	C34H66O2	1077,567627
O2	507,327116	507,3269637	507,326853	-0,218289882	C36H44O2	1296,78125
O2	507,421054	507,4209047	507,420753	-0,299036608	C35H56O2	1960,262085
O2	507,514637	507,5144857	507,514653	0,329666208	C34H68O2	1485,999878
O2	509,342503	509,3423506	509,342503	0,299120323	C36H46O2	1429,75354
O2	509,436403	509,4362493	509,436403	0,301799453	C35H58O2	1195,565552
O2	511,358129	511,3579768	511,358154	0,346624368	C36H48O2	1626,093262
O2	511,451982	511,4518307	511,452054	0,436582003	C35H60O2	1866,835938
O2	513,280047	513,279885	513,279904	0,036996269	C37H38O2	520,51355
O2	513,373808	513,3736542	513,373804	0,291887891	C36H50O2	1471,211304
O2	513,468003	513,467854	513,467703	-0,294164445	C35H62O2	3001,707275
O2	515,29606	515,2958974	515,295553	-0,668377113	C37H40O2	538,188477
O2	515,389755	515,3896015	515,389454	-0,286182315	C36H52O2	1736,068237
O2	515,483485	515,4833275	515,483354	0,051349371	C35H64O2	1031,210815
O2	517,311359	517,3112	517,311204	0,007767498	C37H42O2	937,412292
O2	517,405383	517,4052295	517,405104	-0,242535951	C36H54O2	1963,201782
O2	517,499036	517,4988788	517,499003	0,239939503	C35H66O2	1202,600464
O2	519,326964	519,3268049	519,326853	0,092535144	C37H44O2	1046,372559
O2	519,420906	519,4207539	519,420754	1,94E-04	C36H56O2	2761,200684
O2	519,514881	519,5147225	519,514654	-0,131796343	C35H68O2	1132,241333
O2	521,342699	521,3425399	521,342504	-0,068814708	C37H46O2	1166,857056
O2	521,436548	521,4363928	521,436403	0,019510708	C36H58O2	2004,160522
O2	521,53043	521,5302731	521,530304	0,059258643	C35H70O2	1584,94165
O2	523,358382	523,3582227	523,358154	-0,131326843	C37H48O2	1292,059082
O2	523,452128	523,4519671	523,452054	0,166099384	C36H60O2	1044,626343
O2	525,373831	525,3736729	525,373804	0,249619304	C37H50O2	1705,257813
O2	525,467882	525,4677248	525,467703	-0,041467819	C36H62O2	1954,499146
O2	527,295801	527,2956339	527,295553	-0,153493309	C38H40O2	606,911743
O2	527,3897	527,3895397	527,389454	-0,162583496	C37H52O2	1455,9375
O2	527,483632	527,4834761	527,483354	-0,231477695	C36H64O2	2727,387451
O2	529,311204	529,3110379	529,311204	0,313879816	C38H42O2	766,84491
O2	529,405397	529,4052367	529,405104	-0,250571254	C37H54O2	1638,005859
O2	529,4992	529,4990364	529,499003	-0,062984318	C36H66O2	1063,929443
O2	531,32711	531,3269425	531,326853	-0,168494802	C38H44O2	733,061951
O2	531,420739	531,4205789	531,420754	0,329536648	C37H56O2	1934,413208
O2	531,51483	531,5146648	531,514654	-0,0202379	C36H68O2	982,689941
O2	533,342493	533,3423261	533,342504	0,333507399	C38H46O2	894,851563
O2	533,436404	533,4362451	533,436403	0,296046591	C37H58O2	2666,951416
O2	533,530347	533,5301814	533,530304	0,229872204	C36H70O2	1059,54187
O2	535,358469	535,3583028	535,358154	-0,277892194	C38H48O2	1104,550171
O2	535,452223	535,4520609	535,452054	-0,012803435	C37H60O2	1924,784668
O2	535,546009	535,5458445	535,545954	0,204525606	C36H72O2	1396,91272
O2	537,374001	537,3738365	537,373804	-0,060492567	C38H50O2	1589,269531
O2	537,468025	537,467857	537,467703	-0,286582798	C37H62O2	1011,448914
O2	539,295532	539,2953574	539,295553	0,362749056	C39H40O2	495,306763
O2	539,389789	539,389624	539,389454	-0,315183095	C38H52O2	1707,451294
O2	539,483638	539,4834724	539,483354	-0,219494464	C37H64O2	1584,761475
O2	541,311148	541,3109725	541,311204	0,427754672	C39H42O2	502,442688
O2	541,405223	541,4050562	541,405104	0,088267901	C38H54O2	1539,603394
O2	541,49933	541,4991672	541,499003	-0,303190508	C37H66O2	2739,7229
O2	543,327135	543,3269618	543,326853	-0,200254124	C39H44O2	764,615906
O2	543,421018	543,4208511	543,420754	-0,178602268	C38H56O2	1740,085083
O2	543,514933	543,5147601	543,514654	-0,195250534	C37H68O2	805,606262
O2	545,342884	545,3427097	545,342504	-0,377204143	C39H46O2	761,216675
O2	545,436564	545,4363973	545,436403	0,010537595	C38H58O2	2077,457031
O2	545,530727	545,5305544	545,530303	-0,460867975	C37H70O2	956,829346
O2	547,358222	547,3580486	547,358153	0,190652909	C39H48O2	981,880432
O2	547,452141	547,4519743	547,452054	0,145510128	C38H60O2	2463,640625
O2	547,546093	547,5459208	547,545954	0,060704128	C37H72O2	1148,758301
O2	549,373886	549,3737126	549,373804	0,166309174	C39H50O2	1127,982666
O2	549,468041	549,4678704	549,467703	-0,304719619	C38H62O2	1647,954224
O2	549,561772	549,5615988	549,561604	0,009395319	C37H74O2	1173,55896
O2	551,389719	551,3895466	551,389453	-0,169789466	C39H52O2	1485,686646
O2	551,483646	551,4834723	551,483354	-0,21449277	C38H64O2	1253,367554
O2	553,40556	553,405388	553,405104	-0,513214133	C39H54O2	1826,668213
O2	553,499248	553,4990748	553,499003	-0,129653699	C38H66O2	1548,929443
O2	555,326909	555,3267269	555,326853	0,227120101	C40H44O2	566,821289
O2	555,42078	555,4206053	555,420754	0,267643586	C39H56O2	1478,651978
O2	555,514684	555,5145128	555,514654	0,254164316	C38H68O2	2426,528564
O2	557,342532	557,3423506	557,342504	0,275252804	C40H46O2	712,810974
O2	557,436616	557,4364417	557,436403	-0,069409422	C39H58O2	1811,762207
O2	557,530261	557,530082	557,530303	0,396339811	C38H70O2	982,475525
O2	559,358153	559,3579718	559,358153	0,323981721	C40H48O2	843,041016
O2	559,451972	559,451798	559,452054	0,457568147	C39H60O2	2234,870361
O2	559,546295	559,5461141	559,545954	-0,286097792	C38H72O2	888,409485
O2	561,374091	561,3739099	561,373804	-0,188700271	C40H50O2	996,608704
O2	561,467632	561,4674579	561,467703	0,436448516	C39H62O2	2634,008301
O2	561,561682	561,561501	561,561604	0,183421433	C38H74O2	1019,235413
O2	563,389714	563,3895333	563,389453	-0,142525142	C40H52O2	1216,777466
O2	563,483447	563,4832686	563,483354	0,151471072	C39H64O2	1679,297363
O2	563,577692	563,5775106	563,577253	-0,45706145	C38H76O2	1125,67981
O2	565,405341	565,4051603	565,405104	-0,099576118	C40H54O2	1424,798828
O2	565,499262	565,4990802	565,499003	-0,136445541	C39H66O2	1234,121582
O2	567,327231	567,3270415	567,326853	-0,332339823	C41H44O2	542,201721
O2	567,420817	567,4206371	567,420754	0,205998675	C40H56O2	1876,631836
O2	567,514921	567,5147401	567,514654	-0,151778848	C39H68O2	1652,229858
O2	569,342713	569,3425241	569,342504	-0,03527736	C41H46O2	673,018982
O2	569,436474	569,4362905	569,436403	0,197527465	C40H58O2	1357,59082
O2	569,530757	569,5305777	569,530303	-0,482296203	C39H70O2	2449,835693
O2	571,358232	571,3580435	571,358153	0,191617147	C41H48O2	828,156006
O2	571,452164	571,4519816	571,452054	0,126705903	C40H60O2	1856,969604
O2	571,546126	571,5459385	571,545954	0,027108144	C39H72O2	952,391052
O2	573,374134	573,3739444	573,373804	-0,244914783	C41H50O2	843,96991
O2	573,467733	573,4675507	573,467703	0,265662989	C40H62O2	2235,358398
O2	573,561862	573,5616731	573,561604	-0,120414572	C39H74O2	928,470581
O2	575,389773	575,3895838	575,389453	-0,2272386	C41H52O2	1031,360596
O2	575,48353	575,483347	575,483354	0,012183214	C40H64O2	2439,529053
O2	575,577318	575,577128	575,577253	0,217130605	C39H76O2	954,05127
O2	577,405498	577,4053078	577,405104	-0,353025153	C41H54O2	1079,419922
O2	577,499409	577,4992236	577,499003	-0,382004421	C40H66O2	2072,311523
O2	577,592845	577,5926559	577,592904	0,429592753	C39H78O2	1253,773315
O2	579,421162	579,4209728	579,420754	-0,377571294	C41H56O2	1443,565186
O2	579,514713	579,5145218	579,514654	0,22819599	C40H68O2	1115,871216
O2	581,342956	581,3427596	581,342504	-0,439596254	C42H46O2	670,291931
O2	581,436616	581,4364264	581,436403	-0,040263306	C41H58O2	1636,984497
O2	581,530306	581,5301155	581,530303	0,322395445	C40H70O2	1462,318359
O2	583,358427	583,3582291	583,358153	-0,1305214	C42H48O2	661,069153
O2	583,452222	583,452031	583,452054	0,039390985	C41H60O2	1617,170166
O2	583,546047	583,5458594	583,545954	0,162174494	C40H72O2	2638,048584
O2	585,373912	585,3737141	585,373804	0,153579879	C42H50O2	774,72998
O2	585,467838	585,4676458	585,467703	0,097714684	C41H62O2	1637,379028
