Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
OS2	427,212817	427,2131171	427,213482	0,854223951	C26H36OS2	1466,173218
OS2	439,212819	439,2130833	439,213482	0,907733368	C27H36OS2	2007,714355
OS2	441,228404	441,2286965	441,229132	0,986904949	C27H38OS2	1627,313232
OS2	443,150145	443,1504592	443,150882	0,954029945	C28H28OS2	1388,238159
OS2	443,244128	443,2444571	443,244782	0,733092521	C27H40OS2	1238,426636
OS2	445,165803	445,1661154	445,166532	0,935756542	C28H30OS2	1421,200195
OS2	445,259742	445,2600729	445,260432	0,806390354	C27H42OS2	1232,382935
OS2	447,18141	447,1817365	447,182182	0,996262868	C28H32OS2	1288,091431
OS2	457,165846	457,1661543	457,166532	0,826150206	C29H30OS2	1573,745483
OS2	457,259853	457,2601588	457,260432	0,597563423	C28H42OS2	1606,152588
OS2	461,291062	461,2913803	461,291732	0,762420363	C28H46OS2	1499,797974
OS2	465,228424	465,2287145	465,229132	0,897323335	C29H38OS2	1916,087646
OS2	467,24407	467,2443334	467,244782	0,960078417	C29H40OS2	2403,458984
OS2	469,165913	469,1662367	469,166532	0,629379307	C30H30OS2	1531,329956
OS2	471,181606	471,1819413	471,182182	0,510741249	C30H32OS2	1424,425659
OS2	471,275413	471,275698	471,276082	0,814874468	C29H44OS2	2105,150635
OS2	473,197064	473,1973974	473,197832	0,918498126	C30H34OS2	1472,862061
OS2	473,290997	473,2912771	473,291732	0,961073262	C29H46OS2	2225,752686
OS2	475,21274	475,2130514	475,213482	0,90606767	C30H36OS2	1778,343994
OS2	475,306791	475,3070649	475,307382	0,667213096	C29H48OS2	2380,962158
OS2	477,22842	477,2287095	477,229132	0,88530237	C30H38OS2	2148,556641
OS2	483,275386	483,2756361	483,276082	0,922725924	C30H44OS2	3104,871338
OS2	485,291004	485,2912684	485,291732	0,955223685	C30H46OS2	2838,317383
OS2	487,212779	487,2131146	487,213482	0,754104538	C31H36OS2	1670,556641
OS2	489,228463	489,2287734	489,229132	0,733011739	C31H38OS2	2077,719482
OS2	489,322344	489,3225994	489,323032	0,88403465	C30H50OS2	3186,850098
OS2	491,244087	491,2444095	491,244782	0,758379466	C31H40OS2	1937,746094
OS2	491,338011	491,3383119	491,338682	0,753226334	C30H52OS2	2292,238037
OS2	495,275427	495,2757316	495,276082	0,707495189	C31H44OS2	2337,468994
OS2	497,197142	497,1975055	497,197832	0,656635259	C32H34OS2	1517,638794
OS2	497,29111	497,2913792	497,291732	0,709349601	C31H46OS2	3155,538574
OS2	499,21268	499,2130328	499,213482	0,899859798	C32H36OS2	1692,63501
OS2	499,306657	499,3069294	499,307382	0,906480679	C31H48OS2	3161,195557
OS2	503,338058	503,3383497	503,338682	0,660132762	C31H52OS2	2871,523926
OS2	505,353908	505,3542745	505,354332	0,113701675	C31H54OS2	1653,631348
OS2	507,275289	507,2756007	507,276082	0,94881216	C32H44OS2	2599,03125
OS2	509,291049	509,2913588	509,291732	0,732837181	C32H46OS2	2716,246338
OS2	511,212864	511,213276	511,213483	0,404877974	C33H36OS2	1266,190186
OS2	511,306663	511,306938	511,307383	0,870314766	C32H48OS2	3667,931396
OS2	513,322335	513,3226583	513,323033	0,729944921	C32H50OS2	2597,308105
OS2	515,244201	515,2445715	515,244783	0,410422616	C33H40OS2	1855,141113
OS2	515,337877	515,3381885	515,338683	0,959510576	C32H52OS2	2935,879395
OS2	517,353503	517,3538658	517,354333	0,902961982	C32H54OS2	2034,98999
OS2	523,306546	523,3068716	523,307383	0,977330621	C33H48OS2	2994,886475
OS2	525,22843	525,2288199	525,229132	0,594276521	C34H38OS2	1878,626709
OS2	525,32243	525,322745	525,323033	0,548158375	C33H50OS2	3363,17041
OS2	527,244024	527,2444346	527,244783	0,660856472	C34H40OS2	1656,898315
OS2	527,337904	527,3382377	527,338683	0,844510068	C33H52OS2	3012,66333
OS2	529,353629	529,353985	529,354333	0,65745279	C33H54OS2	2624,249512
OS2	531,275392	531,2757815	531,276083	0,567560376	C34H44OS2	2094,382568
OS2	531,369431	531,3698188	531,369982	0,307186315	C33H56OS2	2125,706543
OS2	533,384706	533,3851597	533,385633	0,887400137	C33H58OS2	1324,071289
OS2	535,306832	535,3072266	535,307383	0,292184736	C34H48OS2	2166,436523
OS2	537,322412	537,3227684	537,323033	0,49238305	C34H50OS2	3025,282959
OS2	539,244014	539,244441	539,244783	0,634239922	C35H40OS2	1815,401367
OS2	539,337812	539,338167	539,338683	0,956638338	C34H52OS2	3177,798584
OS2	541,259687	541,2601168	541,260432	0,582322689	C35H42OS2	1846,498657
OS2	541,353744	541,3541605	541,354333	0,318651954	C34H54OS2	2050,782959
OS2	543,27529	543,2757153	543,276083	0,676785455	C35H44OS2	1988,797363
OS2	543,369155	543,3695591	543,369982	0,778285511	C34H56OS2	2348,542725
OS2	545,291104	545,2915634	545,291733	0,311002547	C35H46OS2	1590,020508
OS2	545,384766	545,3852119	545,385633	0,772062787	C34H58OS2	1768,143066
OS2	547,306511	547,3069215	547,307383	0,843265875	C35H48OS2	2419,127686
OS2	549,228602	549,229105	549,229132	0,049115476	C36H38OS2	1229,527344
OS2	549,322251	549,3226488	549,323033	0,699333076	C35H50OS2	2781,177002
OS2	551,243827	551,244332	551,244783	0,818085895	C36H40OS2	1262,209717
OS2	553,259527	553,2600244	553,260432	0,736692052	C36H42OS2	1396,67627
OS2	553,353628	553,3540198	553,354333	0,566018769	C35H54OS2	3172,92041
OS2	555,275549	555,2760408	555,276083	0,075931493	C36H44OS2	1522,348389
OS2	555,369404	555,3698388	555,369982	0,257816311	C35H56OS2	2372,018066
OS2	557,290799	557,2912777	557,291733	0,816933296	C36H46OS2	1759,939697
OS2	557,384866	557,3853391	557,385633	0,52731713	C35H58OS2	1842,362427
OS2	559,306519	559,3069805	559,307383	0,719601831	C36H48OS2	2101,89502
OS2	559,400794	559,4012639	559,401282	0,032310884	C35H60OS2	1973,549316
OS2	561,322085	561,3225471	561,323033	0,865561197	C36H50OS2	2188,049316
OS2	563,244129	563,2446677	563,244783	0,204750407	C37H40OS2	1264,098755
OS2	563,337813	563,3382541	563,338683	0,76128312	C36H52OS2	2695,432373
OS2	565,25968	565,2602053	565,260432	0,401031735	C37H42OS2	1467,60022
OS2	565,353552	565,3539784	565,354333	0,627270855	C36H54OS2	3166,69165
OS2	567,275577	567,2760961	567,276083	-0,023060333	C37H44OS2	1613,619995
OS2	567,369146	567,3695584	567,369982	0,746569671	C36H56OS2	3700,095947
OS2	569,291183	569,2916888	569,291733	0,077573884	C37H46OS2	1874,358887
OS2	569,384927	569,3854241	569,385633	0,36689789	C36H58OS2	2010,111572
OS2	571,30683	571,3073251	571,307383	0,101431035	C37H48OS2	2137,810303
OS2	571,400745	571,401239	571,401282	0,075306301	C36H60OS2	2160,666748
OS2	573,322368	573,3228629	573,323033	0,296654461	C37H50OS2	2246,598389
OS2	573,416449	573,4169659	573,416933	-0,057458325	C36H62OS2	1898,509277
OS2	575,338144	575,3386779	575,338683	0,008783247	C37H52OS2	1744,376343
OS2	575,431885	575,4324393	575,432583	0,249713879	C36H64OS2	1493,684814
OS2	577,259644	577,2602195	577,260433	0,369798608	C38H42OS2	1326,19812
OS2	577,353507	577,3539987	577,354333	0,579084573	C37H54OS2	2544,286133
OS2	579,275304	579,2758466	579,276083	0,408046931	C38H44OS2	1798,599365
OS2	579,369316	579,369787	579,369983	0,338327456	C37H56OS2	3142,783691
OS2	581,291276	581,29187	581,291733	-0,235655961	C38H46OS2	1272,414551
OS2	581,38492	581,3853566	581,385633	0,475477758	C37H58OS2	4326,604492
OS2	583,306904	583,3074443	583,307383	-0,105120382	C38H48OS2	2028,921875
OS2	583,400682	583,4012136	583,401283	0,118919488	C37H60OS2	2175,569336
OS2	585,322032	585,3225913	585,323033	0,754653639	C38H50OS2	1845,703613
OS2	585,415941	585,4165055	585,416933	0,730241708	C37H62OS2	1776,964844
OS2	587,338074	587,3386116	587,338683	0,121485617	C38H52OS2	2301,002441
OS2	587,432109	587,4326805	587,432583	-0,165964829	C37H64OS2	1774,767456
OS2	589,353851	589,3543739	589,354333	-0,06936507	C38H54OS2	2722,336914
OS2	589,44748	589,4479579	589,448233	0,466746096	C37H66OS2	3873,741455
OS2	591,369215	591,3697506	591,369983	0,393028408	C38H56OS2	2604,211914
OS2	593,291263	593,2918832	593,291733	-0,253113345	C39H46OS2	1425,036987
OS2	593,385081	593,3855999	593,385633	0,055749203	C38H58OS2	3131,193604
OS2	595,306861	595,3074917	595,307383	-0,182601306	C39H48OS2	1388,107788
OS2	595,400781	595,4012833	595,401283	-4,49E-04	C38H60OS2	3768,54126
OS2	597,322155	597,3227352	597,323033	0,498610488	C39H50OS2	2170,088867
OS2	597,416172	597,4167562	597,416933	0,295893358	C38H62OS2	2108,405762
OS2	599,338086	599,3386485	599,338683	0,057603465	C39H52OS2	2634,204102
OS2	599,432194	599,4327865	599,432583	-0,339454182	C38H64OS2	2092,906494
OS2	601,353434	601,3540031	601,354333	0,548548079	C39H54OS2	2648,968994
OS2	601,447628	601,4481497	601,448233	0,13848803	C38H66OS2	3841,363281
OS2	603,369151	603,3697344	603,369983	0,411961953	C39H56OS2	2511,733643
OS2	603,463426	603,4638142	603,463883	0,113979703	C38H68OS2	11690,64356
OS2	605,385108	605,3856912	605,385633	-0,096184654	C39H58OS2	2667,2229
OS2	607,306782	607,3074386	607,307383	-0,091580488	C40H48OS2	1597,873657
OS2	607,400616	607,401175	607,401283	0,177857316	C39H60OS2	3417,208984
OS2	609,322197	609,3228669	609,323033	0,272550725	C40H50OS2	1529,854736
OS2	609,416093	609,416651	609,416933	0,462662264	C39H62OS2	3654,336914
OS2	611,338018	611,3386589	611,338683	0,039436068	C40H52OS2	2033,890137
OS2	611,43197	611,4325853	611,432583	-0,003682562	C39H64OS2	2488,134033
OS2	613,35355	613,354171	613,354333	0,264095556	C40H54OS2	2521,4729
OS2	613,447553	613,4481171	613,448233	0,188852824	C39H66OS2	3935,75293
OS2	615,369228	615,3698402	615,369983	0,231975333	C40H56OS2	2870,365234
OS2	615,463276	615,4637624	615,463883	0,19594832	C39H68OS2	7712,707031
OS2	617,384923	617,3855626	617,385633	0,113978737	C40H58OS2	2469,384521
OS2	617,479011	617,4793369	617,479533	0,317590468	C39H70OS2	30719,81055
OS2	619,306992	619,3077229	619,307383	-0,548890127	C41H48OS2	1293,027954
OS2	619,400505	619,401124	619,401283	0,256674413	C40H60OS2	3085,958984
OS2	621,416428	621,4170603	621,416933	-0,204856576	C40H62OS2	2965,417969
OS2	623,337834	623,3385087	623,338683	0,279685919	C41H52OS2	2268,58252
OS2	623,43198	623,4325846	623,432583	-0,002498672	C40H64OS2	3924,365967
OS2	625,353454	625,3541579	625,354333	0,28006764	C41H54OS2	1929,696167
OS2	625,447618	625,4482756	625,448233	-0,068054038	C40H66OS2	2771,442139
OS2	627,369041	627,3697332	627,369983	0,398173669	C41H56OS2	2254,042969
OS2	627,463216	627,4638457	627,463883	0,059402276	C40H68OS2	3673,984131
OS2	629,385067	629,385747	629,385633	-0,181202884	C41H58OS2	2645,163818
OS2	629,478648	629,4792155	629,479533	0,50440329	C40H70OS2	6392,069336
OS2	631,400811	631,4014794	631,401283	-0,311132781	C41H60OS2	3093,469238
OS2	631,494993	631,4957179	631,495183	-0,84700076	C40H72OS2	2002,807617
OS2	633,321994	633,3227881	633,323033	0,386710098	C42H50OS2	1245,891846
OS2	633,416142	633,4168036	633,416933	0,204258502	C41H62OS2	3488,989746
OS2	635,338015	635,3388099	635,338683	-0,199713942	C42H52OS2	1324,373169
OS2	635,432153	635,4328281	635,432583	-0,385693194	C41H64OS2	3362,254639
OS2	637,353381	637,354149	637,354333	0,288642678	C42H54OS2	1744,454956
OS2	637,447501	637,448171	637,448233	0,097259921	C41H66OS2	3745,849609
OS2	639,369193	639,3699539	639,369983	0,045482436	C42H56OS2	1974,101074
OS2	639,463291	639,4639914	639,463883	-0,169515656	C41H68OS2	3167,648926
OS2	641,384716	641,3854721	641,385633	0,250795624	C42H58OS2	2195,471436
OS2	641,478786	641,4794578	641,479533	0,117285817	C41H70OS2	4245,753906
OS2	643,400451	643,4012185	643,401283	0,100259395	C42H60OS2	2156,229736
OS2	643,494485	643,4951298	643,495183	0,082640709	C41H72OS2	5627,098145
OS2	645,41628	645,4170287	645,416933	-0,148343295	C42H62OS2	2676,199951
OS2	647,432087	647,4328477	647,432583	-0,408821457	C42H64OS2	2619,460938
OS2	649,353885	649,3547333	649,354333	-0,616507801	C43H54OS2	1422,780396
OS2	649,447752	649,4484905	649,448233	-0,396518195	C42H66OS2	3344,269531
OS2	651,369347	651,3701872	651,369983	-0,31351286	C43H56OS2	1628,29834
OS2	651,463154	651,4639088	651,463883	-0,039568507	C42H68OS2	3168,885986
OS2	653,385076	653,3859002	653,385633	-0,408933374	C43H58OS2	1982,536377
OS2	653,478819	653,479548	653,479533	-0,022951623	C42H70OS2	4169,024902
OS2	655,400962	655,4017799	655,401283	-0,758229406	C43H60OS2	2239,678467
OS2	655,494634	655,4953815	655,495183	-0,302869335	C42H72OS2	3885,20166
OS2	657,416238	657,4170618	657,416933	-0,195912246	C43H62OS2	2305,183594
OS2	657,510486	657,5113617	657,510833	-0,804042395	C42H74OS2	1548,16272
OS2	659,432093	659,4329165	659,432583	-0,50580364	C43H64OS2	2489,251953
OS2	661,447761	661,4485678	661,448233	-0,506229932	C43H66OS2	3056,460693
OS2	663,463127	663,4639724	663,463883	-0,134760325	C43H68OS2	2444,697998
OS2	665,384875	665,3857917	665,385633	-0,238549076	C44H58OS2	1513,8927
OS2	665,47874	665,4795958	665,479533	-0,094394675	C43H70OS2	2434,829102
OS2	667,400734	667,4016234	667,401283	-0,510055009	C44H60OS2	2020,081299
OS2	667,494495	667,4953897	667,495183	-0,309661687	C43H72OS2	1946,053589
OS2	669,416632	669,417541	669,416933	-0,908253549	C44H62OS2	1876,158447
OS2	669,510281	669,5112217	669,510833	-0,580561594	C43H74OS2	1473,611328
OS2	673,447412	673,4482961	673,448233	-0,09364825	C44H66OS2	2664,509277
OS2	675,463443	675,4643523	675,463883	-0,69482304	C44H68OS2	2372,115723
OS2	677,385264	677,3862465	677,385633	-0,905632601	C45H58OS2	1453,658936
OS2	677,479071	677,4799764	677,479533	-0,654447699	C44H70OS2	2650,726074
OS2	679,400514	679,4014737	679,401283	-0,280642551	C45H60OS2	1879,619141
OS2	679,49488	679,495811	679,495183	-0,924253543	C44H72OS2	2355,592529
OS2	681,416541	681,4174989	681,416933	-0,830492901	C45H62OS2	2067,00415
OS2	683,525913	683,5269126	683,526483	-0,628550147	C44H76OS2	1630,693848
OS2	685,447709	685,4486917	685,448233	-0,669174027	C45H66OS2	2011,562256
OS2	687,463341	687,464307	687,463883	-0,61679537	C45H68OS2	2487,764648
OS2	689,385065	689,3861317	689,385633	-0,723360064	C46H58OS2	1236,629395
OS2	689,478626	689,4796397	689,479533	-0,154794032	C45H70OS2	1869,396118
OS2	691,400792	691,4018426	691,401283	-0,809368603	C46H60OS2	1523,253418
OS2	695,431933	695,4329758	695,432583	-0,564758143	C46H64OS2	1919,573975
OS2	697,447874	697,4488874	697,448233	-0,938328364	C46H66OS2	2626,752686
OS2	697,541426	697,5424853	697,542133	-0,505071794	C45H78OS2	1848,188354
OS2	699,462942	699,4639996	699,463883	-0,166635352	C46H68OS2	2035,25
OS2	703,494491	703,4955627	703,495183	-0,539673078	C46H72OS2	2175,102539
OS2	705,510032	705,5111161	705,510833	-0,401276749	C46H74OS2	2158,468018
OS2	707,525786	707,5269132	707,526483	-0,607986986	C46H76OS2	1691,016602
OS2	709,541657	709,5427812	709,542133	-0,913550654	C46H78OS2	1893,007813
OS2	711,463264	711,4643865	711,463883	-0,707655019	C47H68OS2	2091,55542
OS2	713,57259	713,5737824	713,573433	-0,489654499	C46H82OS2	1339,413574
OS2	715,494418	715,4955752	715,495183	-0,548186713	C47H72OS2	1918,734497
OS2	717,510025	717,5111679	717,510833	-0,466687565	C47H74OS2	2352,425537
OS2	733,447431	733,448736	733,448233	-0,685820254	C49H66OS2	1421,693115
OS2	735,463216	735,4645355	735,463883	-0,887217115	C49H68OS2	1401,303467
OS2	739,494259	739,4955594	739,495183	-0,509054054	C49H72OS2	1978,183838
OS2	741,510162	741,5114848	741,510833	-0,879041775	C49H74OS2	1837,841675
OS2	751,588282	751,589668	751,589083	-0,778357521	C49H84OS2	1871,513794
OS2	789,603733	789,6053988	789,604733	-0,843197826	C52H86OS2	1668,834351
O2	255,232347	255,2329055	255,232953	0,186247108	C16H32O2	1251,170654
O2	283,264314	283,2644306	283,264253	-0,627000905	C18H36O2	22189,09766
O2	291,233025	291,2332139	291,232953	-0,896001629	C19H32O2	10489,91797
O2	297,280025	297,2801062	297,279903	-0,683500378	C19H38O2	22590,88867
O2	299,201755	299,2016539	299,201653	-0,003035874	C20H28O2	456840,5313
O2	301,217443	301,2175161	301,217303	-0,707511816	C20H30O2	22480,11328
O2	303,233043	303,2329663	303,232953	-0,043843443	C20H32O2	88116,91406
O2	311,295634	311,2956334	311,295553	-0,258119862	C20H40O2	35473,36719
O2	323,295638	323,2958401	323,295553	-0,888042798	C21H40O2	5625,274414
O2	325,217339	325,2175172	325,217303	-0,658715728	C22H30O2	6614,083984
O2	325,311372	325,3113205	325,311203	-0,361124994	C21H42O2	44571,76172
O2	327,233023	327,2332056	327,232953	-0,771947323	C22H32O2	6222,054199
O2	329,248733	329,2489172	329,248603	-0,954373453	C22H34O2	5985,972656
O2	331,264339	331,2645095	331,264253	-0,774211544	C22H36O2	6503,776367
O2	333,186061	333,1862815	333,186003	-0,83593726	C23H26O2	4289,996582
O2	335,295587	335,2958275	335,295553	-0,818776771	C22H40O2	3579,331299
O2	337,311358	337,311488	337,311203	-0,844967175	C22H42O2	8328,064453
O2	339,232983	339,2331233	339,232953	-0,501978757	C23H32O2	7510,675781
O2	339,326928	339,3267886	339,326853	0,189693852	C22H44O2	86848,40625
O2	341,24873	341,248865	341,248603	-0,767751149	C23H34O2	7658,73877
O2	345,185988	345,1862062	345,186003	-0,588653035	C24H26O2	3823,590088
O2	345,28001	345,2801231	345,279903	-0,637438302	C23H38O2	8728,390625
O2	347,201753	347,2019561	347,201653	-0,87284829	C24H28O2	4216,965332
O2	347,295599	347,2957982	347,295553	-0,706059791	C23H40O2	4341,458008
O2	349,123413	349,1237354	349,123403	-0,951996103	C25H18O2	1638,703979
O2	349,217377	349,2175481	349,217303	-0,701976925	C24H30O2	5307,879883
O2	349,311207	349,311434	349,311203	-0,66140792	C23H42O2	3426,666992
O2	351,326985	351,3270934	351,326853	-0,68435066	C23H44O2	8531,822266
O2	353,248791	353,2488915	353,248603	-0,816660709	C24H34O2	8927,381836
O2	353,34272	353,3425808	353,342503	-0,220207478	C23H46O2	71197,72656
O2	355,264342	355,2644337	355,264253	-0,508553402	C24H36O2	9404,28418
O2	357,186115	357,1863422	357,186003	-0,949534791	C25H26O2	3190,54126
O2	357,280024	357,2801096	357,279903	-0,578181063	C24H38O2	9701,368164
O2	359,201648	359,2018352	359,201653	-0,50716487	C25H28O2	4286,004395
O2	359,295643	359,295697	359,295553	-0,400655876	C24H40O2	12289,90039
O2	361,3114	361,3115483	361,311203	-0,955607974	C24H42O2	5716,42334
O2	363,232998	363,2331344	363,232953	-0,499532064	C25H32O2	6181,813477
O2	363,326916	363,3270997	363,326853	-0,679070526	C24H44O2	4264,378906
O2	365,248657	365,2487654	365,248603	-0,444762342	C25H34O2	7596,253418
O2	365,34261	365,3426564	365,342503	-0,41989601	C24H46O2	12456,09668
O2	367,17042	367,1706712	367,170353	-0,866610197	C26H24O2	2454,27002
O2	367,264344	367,2644206	367,264253	-0,456435599	C25H36O2	9641,106445
O2	367,358315	367,3581015	367,358153	0,140072504	C24H48O2	155054,0156
O2	369,280101	369,2801625	369,279903	-0,70265869	C25H38O2	10733,44141
O2	371,295771	371,2958335	371,295553	-0,755500988	C25H40O2	10505,17773
O2	373,311408	373,3114493	373,311203	-0,659646464	C25H42O2	12305,11035
O2	375,233037	375,2331654	375,232953	-0,566180111	C26H32O2	6082,348633
O2	375,327078	375,3271997	375,326853	-0,923687217	C25H44O2	6411,598145
O2	377,248665	377,2487528	377,248603	-0,397101986	C26H34O2	8291,640625
O2	377,342641	377,3428112	377,342503	-0,816682788	C25H46O2	4335,183105
O2	379,170436	379,1706966	379,170353	-0,906273612	C27H24O2	2125,044434
O2	379,264501	379,2645816	379,264253	-0,866296067	C26H36O2	8690,394531
O2	379,358395	379,3584512	379,358153	-0,786034814	C25H48O2	10549,25684
O2	381,279984	381,2800172	381,279903	-0,299599928	C26H38O2	12565,0918
O2	381,373997	381,3738127	381,373803	-0,025403601	C25H50O2	89315,24219
O2	383,201793	383,2019766	383,201653	-0,844561169	C27H28O2	3792,862793
O2	383,295645	383,2956785	383,295553	-0,327508519	C26H40O2	12416,10254
O2	385,217432	385,2175837	385,217303	-0,728790155	C27H30O2	4824,426758
O2	385,311375	385,3113731	385,311203	-0,441551295	C26H42O2	16406,61133
O2	387,233044	387,2331672	387,232953	-0,553274882	C27H32O2	5984,878906
O2	387,327063	387,3270612	387,326853	-0,537423962	C26H44O2	16266,95703
O2	389,248752	389,2488502	389,248603	-0,634993205	C27H34O2	7238,767578
O2	389,342606	389,3426784	389,342503	-0,450420679	C26H46O2	8878,550781
O2	391,170373	391,1706735	391,170353	-0,819399548	C28H24O2	1485,930054
O2	391,264461	391,2645205	391,264253	-0,683751203	C27H36O2	9770,550781
O2	391,358361	391,3584992	391,358153	-0,884514765	C26H48O2	5246,713867
O2	393,280076	393,280104	393,279903	-0,511044769	C27H38O2	12504,65234
O2	393,374009	393,3740082	393,373803	-0,521584531	C26H50O2	15794,42383
O2	395,201836	395,2020374	395,201653	-0,972734399	C28H28O2	3166,240479
O2	395,295744	395,2957321	395,295553	-0,453088121	C27H40O2	17200,01172
O2	395,389696	395,3894595	395,389453	-0,016510232	C26H52O2	175746,3438
O2	397,217472	397,2176487	397,217303	-0,870346037	C28H30O2	3819,346924
O2	397,311384	397,3113575	397,311203	-0,388840452	C27H42O2	19304,60742
O2	399,233019	399,2331632	399,232953	-0,52653726	C28H32O2	4902,595703
O2	399,32692	399,3268686	399,326853	-0,039156842	C27H44O2	23655,03516
O2	401,248645	401,2487574	401,248603	-0,384879899	C28H34O2	6268,494629
O2	401,342766	401,3427227	401,342503	-0,547319643	C27H46O2	22023,63477
O2	403,264535	403,2646118	403,264253	-0,889714848	C28H36O2	8281,762695
O2	403,358372	403,3584731	403,358153	-0,793548335	C27H48O2	6832,783691
O2	405,28014	405,2801846	405,279903	-0,694836532	C28H38O2	10676,70508
O2	405,373923	405,3740509	405,373803	-0,611610587	C27H50O2	5518,04541
O2	407,201728	407,2019582	407,201653	-0,749387111	C29H28O2	2482,399902
O2	407,295649	407,2956519	407,295553	-0,242778445	C28H40O2	14923,65332
O2	407,389612	407,389622	407,389453	-0,414904169	C27H52O2	14080,30566
O2	409,217425	409,2176126	409,217303	-0,756568757	C29H30O2	3451,116699
O2	409,311263	409,3111991	409,311203	0,009632218	C28H42O2	25973,18555
O2	411,326943	411,3268816	411,326853	-0,069596373	C28H44O2	25394,4043
O2	413,248768	413,2488959	413,248603	-0,708766488	C29H34O2	5499,600586
O2	413,342653	413,3425184	413,342503	-0,037173257	C28H46O2	48693,92969
O2	415,264343	415,2644562	415,264253	-0,489304457	C29H36O2	6177,112793
O2	415,358363	415,3582898	415,358153	-0,329326807	C28H48O2	28118,15625
O2	417,280165	417,2802316	417,279903	-0,787424926	C29H38O2	8942,03418
O2	417,374045	417,3741259	417,373803	-0,773587097	C28H50O2	7982,994629
O2	419,201739	419,202019	419,201653	-0,873038216	C30H28O2	1690,180176
O2	419,295687	419,295706	419,295553	-0,364865907	C29H40O2	13119,6875
O2	419,389677	419,3897808	419,389453	-0,781613098	C28H52O2	6672,444824
O2	421,217375	421,2176057	421,217303	-0,718658303	C30H30O2	2481,55249
O2	421,311423	421,3114078	421,311203	-0,486087266	C29H42O2	17381,6582
O2	421,405243	421,4052096	421,405103	-0,252857522	C28H54O2	20214,87891
O2	423,327095	423,3270414	423,326853	-0,444969835	C29H44O2	24018,55859
O2	423,421001	423,4207647	423,420753	-0,027575554	C28H56O2	169157,9219
O2	425,248758	425,2489388	425,248603	-0,789690196	C30H34O2	3682,209717
O2	425,342697	425,3426296	425,342503	-0,297548158	C29H46O2	27120,29297
O2	427,2645	427,2646272	427,264253	-0,875753354	C30H36O2	5625,507813
O2	427,358226	427,3581404	427,358153	0,029490006	C29H48O2	31883,43164
O2	429,28019	429,2803015	429,279903	-0,928210613	C30H38O2	6396,990723
O2	429,373964	429,3738908	429,373803	-0,204515879	C29H50O2	28783,10547
O2	431,295835	431,2959002	431,295553	-0,804915971	C30H40O2	9281,696289
O2	431,389646	431,3897438	431,389453	-0,674038395	C29H52O2	7168,08252
O2	433,217367	433,2176539	433,217303	-0,809971483	C31H30O2	1649,790649
O2	433,311448	433,3114582	433,311203	-0,589037311	C30H42O2	14526,71387
O2	433,405286	433,4053923	433,405103	-0,667437943	C29H54O2	6744,825195
O2	435,232953	435,2332152	435,232953	-0,602466527	C31H32O2	2010,35498
O2	435,327051	435,327031	435,326853	-0,408970222	C30H44O2	18739,76367
O2	435,420903	435,4208927	435,420753	-0,320902322	C29H56O2	17306,26563
O2	437,342668	437,3426084	437,342503	-0,240966677	C30H46O2	26347,03516
O2	437,436521	437,4363327	437,436403	0,160683943	C29H58O2	90149,13281
O2	439,264526	439,2646918	439,264253	-0,99885263	C31H36O2	4320,716309
O2	439,358329	439,3582402	439,358153	-0,198376192	C30H48O2	34249,18359
O2	441,279996	441,2801242	441,279903	-0,501205081	C31H38O2	5850,536621
O2	441,374072	441,3738893	441,373803	-0,195412855	C30H50O2	86618,96875
O2	443,295598	443,2956903	443,295553	-0,309817431	C31H40O2	7833,867188
O2	443,389643	443,3895666	443,389453	-0,256127227	C30H52O2	31338,24609
O2	445,217419	445,2177328	445,217303	-0,965412363	C32H30O2	1406,421021
O2	445,311381	445,3114364	445,311203	-0,524189434	C31H42O2	10615,53027
O2	445,405382	445,4055036	445,405103	-0,899500692	C30H54O2	6280,706543
O2	447,327097	447,3271065	447,326853	-0,566635946	C31H44O2	15555,8457
O2	447,420739	447,4208667	447,420753	-0,254116327	C30H56O2	6051,79834
O2	449,248659	449,2489073	449,248603	-0,677250967	C32H34O2	2386,280518
O2	449,342801	449,3427583	449,342503	-0,568263417	C31H46O2	24259,04102
O2	449,436677	449,4366643	449,436403	-0,581488047	C30H58O2	18887,0332
O2	451,358244	451,3582046	451,358153	-0,114298969	C31H48O2	23902,0293
O2	451,452347	451,4521451	451,452053	-0,203985789	C30H60O2	119700,7734
O2	453,280136	453,2803016	453,279903	-0,879286303	C32H38O2	4652,24707
O2	453,374108	453,3740009	453,373803	-0,436577664	C31H50O2	43879,23047
O2	455,295664	455,2957819	455,295553	-0,502653638	C32H40O2	6855,138672
O2	455,389532	455,3893368	455,389453	0,255072198	C31H52O2	113916,0156
O2	457,311463	457,3115587	457,311203	-0,777785543	C32H42O2	8281,395508
O2	457,405214	457,4050971	457,405103	0,012897976	C31H54O2	49634,99609
O2	459,326981	459,3269991	459,326853	-0,318058307	C32H44O2	15677,31445
O2	459,420921	459,4210535	459,420753	-0,654115682	C31H56O2	6283,693359
O2	461,342619	461,3426314	461,342503	-0,278240649	C32H46O2	16685,17383
O2	461,436418	461,436563	461,436403	-0,346805367	C31H58O2	5779,794434
O2	463,264212	463,2644651	463,264253	-0,457739511	C33H36O2	2522,979004
O2	463,358469	463,3584384	463,358153	-0,615849076	C32H48O2	24257,49023
