Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
NO2	630,525538	NaN	630,525553	0,023789678	C43H69NO2	553,950928
NO2	632,353585	NaN	632,353403	-0,287813743	C45H47NO2	621,522705
NO2	632,447446	NaN	632,447302	-0,227686954	C44H59NO2	867,471497
NO2	632,541335	NaN	632,541202	-0,210262983	C43H71NO2	489,692108
NO2	634,36892	NaN	634,369052	0,208080769	C45H49NO2	645,747253
NO2	634,463381	NaN	634,462952	-0,676162412	C44H61NO2	758,441101
NO2	634,557259	NaN	634,556852	-0,641392491	C43H73NO2	461,876312
NO2	636,384878	NaN	636,384703	-0,274990897	C45H51NO2	731,967651
NO2	636,478713	NaN	636,478602	-0,174397065	C44H63NO2	751,612427
NO2	636,572575	NaN	636,572502	-0,114676647	C43H75NO2	420,520081
NO2	638,40073	NaN	638,400352	-0,592104937	C45H53NO2	712,356628
NO2	638,494543	NaN	638,494252	-0,45575978	C44H65NO2	726,838257
NO2	640,416352	NaN	640,416002	-0,54651976	C45H55NO2	703,64856
NO2	640,510138	NaN	640,509902	-0,368456443	C44H67NO2	670,715637
NO2	642,337896	NaN	642,337752	-0,224181125	C46H45NO2	494,567841
NO2	642,431619	NaN	642,431652	0,051367332	C45H57NO2	571,408081
NO2	642,525371	NaN	642,525553	0,283257217	C44H69NO2	552,948914
NO2	644,353348	NaN	644,353403	0,085356886	C46H47NO2	640,061462
NO2	644,447662	NaN	644,447302	-0,558618213	C45H59NO2	712,443665
NO2	644,541373	NaN	644,541202	-0,265304994	C44H71NO2	444,259186
NO2	646,369469	NaN	646,369052	-0,645142274	C46H49NO2	540,240417
NO2	646,463108	NaN	646,462952	-0,241313133	C45H61NO2	752,75592
NO2	646,556774	NaN	646,556852	0,120639043	C44H73NO2	479,814941
NO2	648,384878	NaN	648,384703	-0,269901494	C46H51NO2	550,642822
NO2	648,479102	NaN	648,478602	-0,771035464	C45H63NO2	812,952942
NO2	648,572716	NaN	648,572502	-0,329955401	C44H75NO2	474,022583
NO2	650,400084	NaN	650,400352	0,412053898	C46H53NO2	827,364685
NO2	650,494254	NaN	650,494252	-0,003074585	C45H65NO2	800,129883
NO2	652,416255	NaN	652,416002	-0,387789385	C46H55NO2	795,192932
NO2	652,50972	NaN	652,509902	0,27892297	C45H67NO2	703,455811
NO2	654,431994	NaN	654,431652	-0,52259086	C46H57NO2	593,027893
NO2	654,525389	NaN	654,525553	0,250563174	C45H69NO2	595,84668
NO2	656,447178	NaN	656,447302	0,188895589	C46H59NO2	701,874451
NO2	656,541149	NaN	656,541202	0,080726084	C45H71NO2	561,090515
NO2	658,369129	NaN	658,369052	-0,11695568	C47H49NO2	433,733307
NO2	658,462994	NaN	658,462952	-0,06378491	C46H61NO2	766,206787
NO2	658,556886	NaN	658,556852	-0,051628041	C45H73NO2	487,006989
NO2	660,384898	NaN	660,384703	-0,29528243	C47H51NO2	449,966705
NO2	660,478678	NaN	660,478602	-0,115068073	C46H63NO2	799,228577
NO2	660,572486	NaN	660,572502	0,024221414	C45H75NO2	405,79187
NO2	662,400425	NaN	662,400352	-0,110205256	C47H53NO2	531,043335
NO2	662,494779	NaN	662,494252	-0,7954786	C46H65NO2	716,451721
NO2	662,588495	NaN	662,588152	-0,517666968	C45H77NO2	464,494751
NO2	664,416261	NaN	664,416002	-0,389816018	C47H55NO2	587,339783
NO2	664,509853	NaN	664,509902	0,073738555	C46H67NO2	788,44165
NO2	666,431627	NaN	666,431652	0,037513224	C47H57NO2	679,47113
NO2	666,525787	NaN	666,525553	-0,351074312	C46H69NO2	769,152527
NO2	668,447754	NaN	668,447302	-0,676193918	C47H59NO2	730,050842
NO2	668,541132	NaN	668,541202	0,104705589	C46H71NO2	606,027771
NO2	670,463185	NaN	670,462952	-0,347521066	C47H61NO2	682,844543
NO2	670,557126	NaN	670,556852	-0,408615614	C46H73NO2	535,28125
NO2	672,384684	NaN	672,384703	0,028257633	C48H51NO2	446,064819
NO2	672,47848	NaN	672,478602	0,181418412	C47H63NO2	852,813354
NO2	672,572987	NaN	672,572502	-0,721111848	C46H75NO2	452,908691
NO2	674,400545	NaN	674,400352	-0,286180159	C48H53NO2	517,527954
NO2	674,494216	NaN	674,494252	0,053373323	C47H65NO2	734,412292
NO2	674,588602	NaN	674,588152	-0,667073678	C46H77NO2	461,741211
NO2	676,416061	NaN	676,416002	-0,08722443	C48H55NO2	509,693207
NO2	676,510292	NaN	676,509902	-0,576488236	C47H67NO2	642,924377
NO2	678,431811	NaN	678,431652	-0,234364065	C48H57NO2	606,700073
NO2	678,525908	NaN	678,525553	-0,523193266	C47H69NO2	627,593689
NO2	680,446993	NaN	680,447302	0,45411305	C48H59NO2	554,703369
NO2	680,54165	NaN	680,541202	-0,658299598	C47H71NO2	489,607208
NO2	682,462898	NaN	682,462952	0,079125174	C48H61NO2	605,489014
NO2	682,556705	NaN	682,556852	0,215366676	C47H73NO2	538,707153
NO2	684,478723	NaN	684,478602	-0,176776892	C48H63NO2	664,257263
NO2	684,572376	NaN	684,572502	0,184056473	C47H75NO2	390,680939
NO2	686,400181	NaN	686,400352	0,249125746	C49H53NO2	413,766388
NO2	686,49436	NaN	686,494252	-0,157321055	C48H65NO2	629,240417
NO2	688,416404	NaN	688,416002	-0,583949238	C49H55NO2	511,546234
NO2	688,509702	NaN	688,509902	0,290482387	C48H67NO2	811,471191
NO2	690,432236	NaN	690,431652	-0,845847664	C49H57NO2	521,401245
NO2	690,525359	NaN	690,525553	0,280945432	C48H69NO2	671,920715
NO2	692,44684	NaN	692,447302	0,667198787	C49H59NO2	560,569092
NO2	692,541234	NaN	692,541202	-0,046206637	C48H71NO2	594,862915
NO2	694,463012	NaN	694,462952	-0,086397698	C49H61NO2	565,309448
NO2	694,557226	NaN	694,556852	-0,538472839	C48H73NO2	614,360474
NO2	696,479206	NaN	696,478602	-0,867219751	C49H63NO2	589,543762
NO2	696,572499	NaN	696,572502	0,004306802	C48H75NO2	477,719574
NO2	698,494583	NaN	698,494252	-0,473876484	C49H65NO2	596,078735
NO2	698,587678	NaN	698,588152	0,678511364	C48H77NO2	445,245972
NO2	700,416162	NaN	700,416002	-0,228435672	C50H55NO2	452,347717
NO2	700,509769	NaN	700,509902	0,189861699	C49H67NO2	698,374268
NO2	702,432007	NaN	702,431652	-0,505387249	C50H57NO2	453,194458
NO2	702,525407	NaN	702,525553	0,207821622	C49H69NO2	649,533691
NO2	704,447467	NaN	704,447302	-0,234226179	C50H59NO2	567,118347
NO2	704,541404	NaN	704,541202	-0,286711408	C49H71NO2	727,789612
NO2	706,463191	NaN	706,462952	-0,338305072	C50H61NO2	533,049683
NO2	706,55691	NaN	706,556852	-0,082088228	C49H73NO2	633,002075
NO2	708,478322	NaN	708,478602	0,395213065	C50H63NO2	568,797119
NO2	708,572577	NaN	708,572502	-0,105846614	C49H75NO2	507,866302
NO2	710,494282	NaN	710,494252	-0,042224128	C50H65NO2	614,590088
NO2	710,588309	NaN	710,588152	-0,220943734	C49H77NO2	514,14032
NO2	712,510216	NaN	712,509902	-0,44069563	C50H67NO2	676,798706
NO2	712,604009	NaN	712,603802	-0,290483996	C49H79NO2	400,994385
NO2	714,431728	NaN	714,431652	-0,106378266	C51H57NO2	421,992767
NO2	714,526027	NaN	714,525553	-0,663377255	C50H69NO2	742,47052
NO2	714,619578	NaN	714,619452	-0,176317619	C49H81NO2	503,814362
NO2	716,447561	NaN	716,447302	-0,361506002	C51H59NO2	563,366211
NO2	716,541616	NaN	716,541202	-0,577775568	C50H71NO2	656,198975
NO2	718,463078	NaN	718,462952	-0,175374387	C51H61NO2	455,610535
NO2	718,55688	NaN	718,556852	-0,038966993	C50H73NO2	641,275085
NO2	720,478962	NaN	720,478602	-0,499667858	C51H63NO2	572,349365
NO2	720,572506	NaN	720,572502	-0,005551142	C50H75NO2	510,930145
NO2	722,494336	NaN	722,494252	-0,116263901	C51H65NO2	526,130005
NO2	722,588403	NaN	722,588152	-0,347362463	C50H77NO2	497,505219
NO2	724,509888	NaN	724,509902	0,019323407	C51H67NO2	618,262329
NO2	724,603686	NaN	724,603802	0,160087485	C50H79NO2	481,696686
NO2	726,525528	NaN	726,525553	0,034410352	C51H69NO2	597,714722
NO2	726,61905	NaN	726,619452	0,553246956	C50H81NO2	503,823761
NO2	728,44795	NaN	728,447302	-0,889563319	C52H59NO2	488,363922
NO2	728,541163	NaN	728,541202	0,053531633	C51H71NO2	637,9151
NO2	730,46297	NaN	730,462952	-0,024641907	C52H61NO2	493,022491
NO2	730,5567	NaN	730,556852	0,208060467	C51H73NO2	553,449768
NO2	732,478608	NaN	732,478602	-0,008191366	C52H63NO2	481,389862
NO2	732,572856	NaN	732,572502	-0,483228621	C51H75NO2	495,415924
NO2	734,494781	NaN	734,494252	-0,720223472	C52H65NO2	563,786804
NO2	734,588732	NaN	734,588152	-0,789558065	C51H77NO2	611,397949
NO2	736,509764	NaN	736,509902	0,18737019	C52H67NO2	485,080475
NO2	736,604231	NaN	736,603802	-0,582402642	C51H79NO2	448,617401
NO2	738,525922	NaN	738,525553	-0,499644188	C52H69NO2	583,79895
NO2	738,619255	NaN	738,619452	0,266713799	C51H81NO2	455,148315
NO2	740,541524	NaN	740,541202	-0,43481713	C52H71NO2	478,829559
NO2	740,635367	NaN	740,635102	-0,357801027	C51H83NO2	424,878021
NO2	742,557304	NaN	742,556852	-0,608707601	C52H73NO2	599,800293
NO2	744,478332	NaN	744,478602	0,362669927	C53H63NO2	453,793945
NO2	744,572336	NaN	744,572502	0,222946724	C52H75NO2	550,022034
NO2	746,494536	NaN	746,494252	-0,380444992	C53H65NO2	480,810455
NO2	746,588206	NaN	746,588152	-0,072329034	C52H77NO2	532,805969
NO2	748,509814	NaN	748,509902	0,117566915	C53H67NO2	443,074982
NO2	748,60399	NaN	748,603802	-0,251134177	C52H79NO2	515,612976
NO2	750,525767	NaN	750,525553	-0,28513353	C53H69NO2	566,286926
NO2	750,619598	NaN	750,619452	-0,194506017	C52H81NO2	410,997192
NO2	752,541461	NaN	752,541202	-0,344167202	C53H71NO2	569,84259
NO2	752,634939	NaN	752,635102	0,216572413	C52H83NO2	427,052887
NO2	754,556804	NaN	754,556852	0,063613497	C53H73NO2	516,377075
NO2	754,650784	NaN	754,650752	-0,042403721	C52H85NO2	455,030731
NO2	756,57257	NaN	756,572502	-0,089879027	C53H75NO2	592,193054
NO2	758,588679	NaN	758,588152	-0,694711615	C53H77NO2	637,833496
NO2	760,510457	NaN	760,509902	-0,729773535	C54H67NO2	417,118744
NO2	760,604173	NaN	760,603802	-0,487770373	C53H79NO2	513,117676
NO2	762,525625	NaN	762,525553	-0,094423065	C54H69NO2	412,555725
NO2	762,619839	NaN	762,619452	-0,507461485	C53H81NO2	438,755768
NO2	764,541765	NaN	764,541202	-0,736389352	C54H71NO2	454,562561
NO2	764,634707	NaN	764,635102	0,516586276	C53H83NO2	429,74295
NO2	766,557028	NaN	766,556852	-0,229598104	C54H73NO2	415,849335
NO2	766,650461	NaN	766,650752	0,379573097	C53H85NO2	387,94455
NO2	768,573105	NaN	768,572502	-0,784571395	C54H75NO2	547,429321
NO2	768,666136	NaN	768,666403	0,347354846	C53H87NO2	411,700073
NO2	770,588126	NaN	770,588152	0,033740462	C54H77NO2	512,850342
NO2	772,603798	NaN	772,603802	0,005177298	C54H79NO2	548,237854
NO2	774,525572	NaN	774,525553	-0,024531147	C55H69NO2	422,48877
NO2	774,620049	NaN	774,619452	-0,770701018	C54H81NO2	529,582642
NO2	776,541835	NaN	776,541202	-0,815153141	C55H71NO2	499,208344
NO2	776,634979	NaN	776,635102	0,158375535	C54H83NO2	464,934326
NO2	778,650319	NaN	778,650752	0,556090133	C54H85NO2	422,785797
NO2	780,572806	NaN	780,572502	-0,389457737	C55H75NO2	487,363495
NO2	782,58826	NaN	782,588152	-0,138003623	C55H77NO2	503,231049
NO2	784,509763	NaN	784,509902	0,177180683	C56H67NO2	434,770416
NO2	784,603896	NaN	784,603802	-0,11980569	C55H79NO2	473,045776
NO2	790,557413	NaN	790,556852	-0,709626384	C56H73NO2	453,701508
NO2	790,651109	NaN	790,650752	-0,451526795	C55H85NO2	390,557526
NO2	792,57251	NaN	792,572502	-0,010093714	C56H75NO2	547,096619
NO2	794,588346	NaN	794,588152	-0,244151639	C56H77NO2	471,589081
NO2	798,619067	NaN	798,619452	0,482081922	C56H81NO2	483,936371
NO2	802,557258	NaN	802,556852	-0,505883165	C57H73NO2	471,704163
NO2	802,650894	NaN	802,650752	-0,176913807	C56H85NO2	543,346741
NO2	804,572319	NaN	804,572502	0,227449981	C57H75NO2	459,543823
NO2	804,666425	NaN	804,666403	-0,027340523	C56H87NO2	403,585297
NO2	806,588658	NaN	806,588152	-0,627333787	C57H77NO2	526,143982
NO2	814,557132	NaN	814,556852	-0,34374519	C58H73NO2	409,679718
NO2	816,666303	NaN	816,666403	0,122449019	C57H87NO2	413,86792
NO2	818,681883	NaN	818,682052	0,206429345	C57H89NO2	398,466461
NO2	820,603423	NaN	820,603802	0,461855038	C58H79NO2	391,400146
NO2	822,61904	NaN	822,619452	0,500839117	C58H81NO2	482,214874
NO2	824,635316	NaN	824,635102	-0,25950872	C58H83NO2	404,279358
NO2	826,650118	NaN	826,650752	0,766950249	C58H85NO2	403,354034
NO2	828,666472	NaN	828,666403	-0,083266318	C58H87NO2	473,734192
NO2	834,618857	NaN	834,619452	0,712899752	C59H81NO2	668,668701
NO2	848,634736	NaN	848,635102	0,43128077	C60H83NO2	405,097992
NO2	858,713308	NaN	858,713352	0,05123945	C60H93NO2	402,133423
NO3	440,223146	NaN	440,223118	-0,063604111	C29H31NO3	456,43335
NO3	448,191967	NaN	448,191818	-0,332446943	C30H27NO3	403,48587
NO3	452,223304	NaN	452,223118	-0,411301397	C30H31NO3	546,73999
NO3	454,238797	NaN	454,238767	-0,066044561	C30H33NO3	548,506592
NO3	460,192101	NaN	460,191818	-0,614960955	C31H27NO3	425,942139
NO3	462,207592	NaN	462,207467	-0,270441325	C31H29NO3	460,156647
NO3	466,238677	NaN	466,238767	0,193034141	C31H33NO3	536,384827
NO3	468,254473	NaN	468,254417	-0,119593106	C31H35NO3	525,77301
NO3	474,207527	NaN	474,207467	-0,126526898	C32H29NO3	436,043396
NO3	476,223255	NaN	476,223118	-0,28768028	C32H31NO3	453,278076
NO3	478,238876	NaN	478,238767	-0,227919624	C32H33NO3	472,814056
NO3	480,254519	NaN	480,254417	-0,212387427	C32H35NO3	545,217102
NO3	482,269969	NaN	482,270068	0,205279171	C32H37NO3	623,836609
NO3	488,223052	NaN	488,223118	0,135184094	C33H31NO3	434,166901
NO3	490,238752	NaN	490,238767	0,030597335	C33H33NO3	533,556213
NO3	494,269817	NaN	494,270068	0,507819543	C33H37NO3	484,591583
NO3	496,285884	NaN	496,285717	-0,33649971	C33H39NO3	601,705872
NO3	502,23874	NaN	502,238767	0,053759291	C34H33NO3	451,484924
NO3	504,254631	NaN	504,254417	-0,424388945	C34H35NO3	547,998108
NO3	508,285669	NaN	508,285717	0,094435075	C34H39NO3	582,188599
NO3	510,301203	NaN	510,301368	0,323338346	C34H41NO3	625,258728
NO3	516,254321	NaN	516,254418	0,187891854	C35H35NO3	460,503326
NO3	518,270223	NaN	518,270068	-0,299071873	C35H37NO3	557,625183
NO3	520,285534	NaN	520,285718	0,353651837	C35H39NO3	450,921875
NO3	522,301296	NaN	522,301368	0,137851448	C35H41NO3	639,667297
NO3	524,317337	NaN	524,317018	-0,60841054	C35H43NO3	586,725586
NO3	526,426618	NaN	526,426568	-0,094980009	C34H57NO3	415,926544
NO3	528,254464	NaN	528,254418	-0,087079253	C36H35NO3	393,982758
NO3	530,269978	NaN	530,270068	0,169724835	C36H37NO3	447,519348
NO3	532,285914	NaN	532,285718	-0,368223293	C36H39NO3	638,815979
NO3	534,301243	NaN	534,301368	0,233950365	C36H41NO3	402,814697
NO3	536,317083	NaN	536,317018	-0,121196975	C36H43NO3	514,37793
NO3	538,332833	NaN	538,332668	-0,306501927	C36H45NO3	653,920898
NO3	540,348318	NaN	540,348318	0		C36H47NO3	449,206604
NO3	544,285816	NaN	544,285718	-0,180052492	C37H39NO3	437,918732
NO3	544,379582	NaN	544,379617	0,06429337	C36H51NO3	391,785522
NO3	546,301468	NaN	546,301368	-0,183049148	C37H41NO3	505,436432
NO3	548,317081	NaN	548,317018	-0,114897036	C37H43NO3	533,007019
NO3	548,410875	NaN	548,410918	0,078408359	C36H55NO3	397,220642
NO3	550,332947	NaN	550,332668	-0,506966088	C37H45NO3	554,121033
NO3	552,348446	NaN	552,348318	-0,231737829	C37H47NO3	810,478516
NO3	556,2858	NaN	556,285718	-0,147406265	C38H39NO3	450,658203
NO3	556,379528	NaN	556,379617	0,159962726	C37H51NO3	488,962555
NO3	558,301323	NaN	558,301368	0,080601629	C38H41NO3	475,670624
NO3	558,395259	NaN	558,395268	0,016117615	C37H53NO3	425,401611
NO3	560,317243	NaN	560,317018	-0,401558391	C38H43NO3	475,8909
NO3	560,410908	NaN	560,410917	0,016059644	C37H55NO3	451,699097
NO3	562,332931	NaN	562,332667	-0,469472993	C38H45NO3	482,448303
NO3	562,426313	NaN	562,426568	0,453392522	C37H57NO3	392,536224
NO3	564,348705	NaN	564,348318	-0,685746706	C38H47NO3	469,694794
NO3	566,364413	NaN	566,363967	-0,787479476	C38H49NO3	522,153625
NO3	570,301411	NaN	570,301367	-0,077152191	C39H41NO3	452,800903
NO3	572,316792	NaN	572,317018	0,394886038	C39H43NO3	433,885223
NO3	574,332982	NaN	574,332667	-0,548462621	C39H45NO3	500,231476
NO3	574,426895	NaN	574,426567	-0,571004231	C38H57NO3	434,066681
NO3	576,348339	NaN	576,348318	-0,0364363	C39H47NO3	492,738983
NO3	576,442409	NaN	576,442217	-0,333077617	C38H59NO3	486,446991
NO3	578,364213	NaN	578,363967	-0,425337701	C39H49NO3	591,411682
NO3	580,379448	NaN	580,379617	0,291188724	C39H51NO3	604,440796
NO3	582,301453	NaN	582,301367	-0,147689847	C40H41NO3	464,93454
NO3	582,395422	NaN	582,395267	-0,266142273	C39H53NO3	394,916473
NO3	584,317383	NaN	584,317017	-0,62637231	C40H43NO3	444,734863
NO3	588,348429	NaN	588,348318	-0,18866375	C40H47NO3	509,242279
NO3	588,442263	NaN	588,442217	-0,078172501	C39H59NO3	412,057892
NO3	590,363771	NaN	590,363967	0,331998582	C40H49NO3	388,883209
NO3	590,457721	NaN	590,457867	0,247265738	C39H61NO3	463,651886
NO3	592,379684	NaN	592,379617	-0,113103149	C40H51NO3	577,034973
NO3	594,395502	NaN	594,395267	-0,39535981	C40H53NO3	751,611755
NO3	596,316844	NaN	596,317017	0,290114142	C41H43NO3	418,944305
NO3	596,411083	NaN	596,410917	-0,278331592	C40H55NO3	408,887177
NO3	596,504812	NaN	596,504817	0,008382162	C39H67NO3	398,6409
NO3	598,426823	NaN	598,426567	-0,427788494	C40H57NO3	390,088593
NO3	600,348161	NaN	600,348318	0,261514849	C41H47NO3	464,370819
NO3	602,364276	NaN	602,363967	-0,512978891	C41H49NO3	516,711731
NO3	604,473635	NaN	604,473517	-0,195211199	C40H63NO3	398,738495
NO3	606,395085	NaN	606,395267	0,300134269	C41H53NO3	503,784821
NO3	608,317023	NaN	608,317017	-0,009863278	C42H43NO3	392,053619
NO3	608,411169	NaN	608,410917	-0,414193751	C41H55NO3	568,916321
NO3	610,427163	NaN	610,426567	-0,976366417	C41H57NO3	404,141418
NO3	612,348668	NaN	612,348318	-0,571570117	C42H47NO3	472,784668
NO3	614,364022	NaN	614,363967	-0,089523479	C42H49NO3	405,18457
NO3	616,380029	NaN	616,379617	-0,668419248	C42H51NO3	557,533386
NO3	618,395414	NaN	618,395267	-0,237712039	C42H53NO3	438,415131
NO3	620,4112	NaN	620,410917	-0,456149291	C42H55NO3	497,267059
NO3	622,426678	NaN	622,426567	-0,17833429	C42H57NO3	650,854126
NO3	624,348444	NaN	624,348318	-0,201810426	C43H47NO3	409,237946
NO3	624,442305	NaN	624,442217	-0,14092577	C42H59NO3	393,356842
NO3	626,364081	NaN	626,363967	-0,182002807	C43H49NO3	430,663147
NO3	628,379622	NaN	628,379617	-0,007956974	C43H51NO3	406,231476
NO3	630,395539	NaN	630,395267	-0,431475321	C43H53NO3	489,939972
NO3	636,442525	NaN	636,442217	-0,483940241	C43H59NO3	542,20343
NO3	642,395376	NaN	642,395267	-0,169677464	C44H53NO3	494,164337
NO3	644,411191	NaN	644,410917	-0,425194535	C44H55NO3	420,862854
NO3	646,427041	NaN	646,426567	-0,733261942	C44H57NO3	406,817413
NO3	648,44281	NaN	648,442217	-0,914499372	C44H59NO3	498,511871
NO3	650,458376	NaN	650,457867	-0,782525704	C44H61NO3	496,014923
NO3	652,379521	NaN	652,379617	0,147153586	C45H51NO3	422,347168
NO3	652,47362	NaN	652,473517	-0,157860813	C44H63NO3	402,679047
NO3	658,426889	NaN	658,426567	-0,489044665	C45H57NO3	491,684418
NO3	662,45823	NaN	662,457867	-0,547959377	C45H61NO3	444,750793
NO3	664,47375	NaN	664,473517	-0,350653554	C45H63NO3	497,875641
NO3	666,489465	NaN	666,489167	-0,447119045	C45H65NO3	445,204498
NO3	678,48966	NaN	678,489167	-0,726614402	C46H65NO3	416,226868
NO3	684,442545	NaN	684,442217	-0,479222339	C47H59NO3	403,057465
NO3	692,504926	NaN	692,504817	-0,157399627	C47H67NO3	440,714752
NO3	720,536343	NaN	720,536117	-0,313655339	C49H71NO3	478,362549
NO3	732,536291	NaN	732,536117	-0,23753095	C50H71NO3	395,455109
NO3	834,582998	NaN	834,583067	0,082676012	C58H77NO3	600,713928
O	275,238148	NaN	275,238038	-0,399654062	C19H32O		399,646881
O	285,222503	NaN	285,222388	-0,403194156	C20H30O		395,408295
O	289,253668	NaN	289,253688	0,069143457	C20H34O		444,211456
O	299,238087	NaN	299,238038	-0,163749236	C21H32O		432,282043
O	301,253716	NaN	301,253688	-0,09294492	C21H34O		509,918976
O	303,269385	NaN	303,269338	-0,154977751	C21H36O		676,132141
O	311,238127	NaN	311,238038	-0,285954765	C22H32O		529,755066
O	313,25379	NaN	313,253688	-0,325614682	C22H34O		466,086121
O	315,269393	NaN	315,269338	-0,174454009	C22H36O		708,854614
O	325,253696	NaN	325,253688	-0,024596185	C23H34O		489,070221
O	327,269346	NaN	327,269338	-0,024444698	C23H36O		581,59375
O	331,300731	NaN	331,300638	-0,280711805	C23H40O		1322,999756
O	335,238061	NaN	335,238038	-0,068607966	C24H32O		398,209839
O	339,269405	NaN	339,269338	-0,197483216	C24H36O		525,858398
O	343,300709	NaN	343,300638	-0,206815811	C24H40O		1051,872314
O	345,222436	NaN	345,222388	-0,139040809	C25H30O		416,672485
O	345,316298	NaN	345,316288	-0,028958958	C24H42O		1749,56665
O	349,253758	NaN	349,253688	-0,200427375	C25H34O		484,802704
O	351,269432	NaN	351,269338	-0,267600926	C25H36O		468,506317
O	353,191172	NaN	353,191088	-0,237831596	C26H26O		569,535461
O	355,300656	NaN	355,300638	-0,050661322	C25H40O		1044,421021
O	357,222436	NaN	357,222388	-0,134370078	C26H30O		445,022919
O	357,316364	NaN	357,316288	-0,212696713	C25H42O		1297,822754
O	359,237989	NaN	359,238038	0,13639981	C26H32O		533,891418
O	359,332003	NaN	359,331938	-0,18089124	C25H44O		2579,24292
O	361,253691	NaN	361,253688	-0,008304413	C26H34O		522,124268
O	363,26936	NaN	363,269338	-0,060561126	C26H36O		476,874725
O	367,300701	NaN	367,300638	-0,171521619	C26H40O		809,674561
O	369,316239	NaN	369,316288	0,132677603	C26H42O		1177,417603
O	371,238167	NaN	371,238038	-0,347485944	C27H32O		481,392914
O	371,331887	NaN	371,331938	0,137343424	C26H44O		1822,402222
O	373,253599	NaN	373,253688	0,238443726	C27H34O		522,656372
O	373,347706	NaN	373,347588	-0,316059361	C26H46O		3528,227783
O	375,269283	NaN	375,269338	0,146561401	C27H36O		623,750061
O	379,300659	NaN	379,300638	-0,055365053	C27H40O		824,269043
O	381,316307	NaN	381,316288	-0,049827402	C27H42O		981,030457
O	383,238039	NaN	383,238038	-0,002609344	C28H32O		477,68985
O	383,331908	NaN	383,331938	0,078261154	C27H44O		1498,886108
O	385,25361	NaN	385,253688	0,202463993	C28H34O		652,940063
O	385,34757	NaN	385,347588	0,046711075	C27H46O		4312,88623
O	387,269374	NaN	387,269338	-0,09295856	C28H36O		773,597168
O	387,363185	NaN	387,363238	0,136822483	C27H48O		5370,116211
O	391,300624	NaN	391,300638	0,035778117	C28H40O		976,096802
O	393,222473	NaN	393,222388	-0,216162667	C29H30O		472,287415
O	393,316379	NaN	393,316288	-0,231365959	C28H42O		1146,663208
O	395,238022	NaN	395,238038	0,040481934	C29H32O		402,918762
O	395,331947	NaN	395,331938	-0,022765679	C28H44O		1200,349121
O	397,253789	NaN	397,253688	-0,254245594	C29H34O		544,81781
O	397,347719	NaN	397,347588	-0,329686159	C28H46O		1821,933716
O	399,269464	NaN	399,269338	-0,315576449	C29H36O		741,675232
O	399,363383	NaN	399,363238	-0,363077986	C28H48O		3704,634521
O	401,284971	NaN	401,284988	0,042363907	C29H38O		978,40802
O	401,378865	NaN	401,378888	0,057302466	C28H50O		5707,681152
O	403,300735	NaN	403,300638	-0,240515365	C29H40O		1044,800415
O	405,316454	NaN	405,316288	-0,409556697	C29H42O		1197,405029
O	407,238136	NaN	407,238038	-0,240645497	C30H32O		413,428162
O	407,332073	NaN	407,331938	-0,331425031	C29H44O		1412,447754
O	409,25394	NaN	409,253688	-0,615754989	C30H34O		555,694763
O	409,347541	NaN	409,347588	0,114816848	C29H46O		1262,439575
O	411,26931	NaN	411,269338	0,068081905	C30H36O		706,063416
O	411,363323	NaN	411,363238	-0,206630034	C29H48O		2234,9021
O	413,284972	NaN	413,284988	0,038714206	C30H38O		840,486267
O	413,378874	NaN	413,378888	0,033867235	C29H50O		3765,026611
O	415,30064	NaN	415,300638	-0,004815788	C30H40O		1078,214966
O	415,394676	NaN	415,394538	-0,332214286	C29H52O		5502,602051
O	417,316288	NaN	417,316288	0		C30H42O		1169,006836
O	419,23793	NaN	419,238038	0,257610212	C31H32O		395,092194
O	419,331894	NaN	419,331938	0,104928807	C30H44O		1338,505005
O	421,253646	NaN	421,253688	0,099702391	C31H34O		507,331818
O	421,347709	NaN	421,347588	-0,287173829	C30H46O		1556,971436
O	423,269306	NaN	423,269338	0,07560198	C31H36O		696,452332
O	423,363187	NaN	423,363238	0,120463931	C30H48O		1708,457397
O	425,284904	NaN	425,284988	0,197514613	C31H38O		725,275757
O	425,378859	NaN	425,378888	0,068174517	C30H50O		2945,021973
O	427,300714	NaN	427,300638	-0,177860722	C31H40O		963,057495
O	427,394732	NaN	427,394538	-0,453913147	C30H52O		4217,606445
O	429,316467	NaN	429,316288	-0,416942019	C31H42O		1160,079956
O	429,410257	NaN	429,410188	-0,160685522	C30H54O		6531,469727
O	431,33189	NaN	431,331938	0,111283204	C31H44O		1260,369385
O	433,253744	NaN	433,253688	-0,129254526	C32H34O		517,36908
O	433,347557	NaN	433,347588	0,071536108	C31H46O		1748,271973
O	435,269383	NaN	435,269338	-0,103384264	C32H36O		546,791626
O	435,363209	NaN	435,363238	0,066611045	C31H48O		1916,914429
O	437,378872	NaN	437,378888	0,036581555	C31H50O		1900,490723
O	439,300756	NaN	439,300638	-0,268608761	C32H40O		915,498047
O	439,394575	NaN	439,394538	-0,084206782	C31H52O		3503,81543
O	441,316265	NaN	441,316288	0,052116816	C32H42O		1100,153076
O	441,410357	NaN	441,410188	-0,382863841	C31H54O		5117,484863
O	443,331902	NaN	443,331938	0,081203263	C32H44O		1380,436035
O	443,425962	NaN	443,425838	-0,279640899	C31H56O		6811,586426
