Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
NO2	354,149884	NaN	354,149952	0,192009062	C24H21NO2	1418,54895
NO2	358,087435	NaN	358,087352	-0,231787019	C25H13NO2	1179,872192
NO2	360,102971	NaN	360,103002	0,08608648	C25H15NO2	14875,28613
NO2	362,11869	NaN	362,118652	-0,10493798	C25H17NO2	6959,386719
NO2	364,134413	NaN	364,134302	-0,304832583	C25H19NO2	4776,649414
NO2	366,149967	NaN	366,149952	-0,040966822	C25H21NO2	2330,726563
NO2	368,165585	NaN	368,165602	0,046174873	C25H23NO2	1217,122681
NO2	370,087345	NaN	370,087352	0,018914453	C26H13NO2	3183,318848
NO2	372,103056	NaN	372,103002	-0,145121108	C26H15NO2	4138,252441
NO2	374,118591	NaN	374,118652	0,163049877	C26H17NO2	15984,27344
NO2	376,134441	NaN	376,134302	-0,369548853	C26H19NO2	5788,146973
NO2	378,150048	NaN	378,149952	-0,253867545	C26H21NO2	3630,479492
NO2	380,165707	NaN	380,165602	-0,276195425	C26H23NO2	2170,575195
NO2	382,181294	NaN	382,181252	-0,109895501	C26H25NO2	1263,352417
NO2	384,103064	NaN	384,103002	-0,161415036	C27H15NO2	10021,16406
NO2	386,118739	NaN	386,118652	-0,22531934	C27H17NO2	7880,558105
NO2	388,134238	NaN	388,134302	0,164891378	C27H19NO2	11725,02344
NO2	390,149914	NaN	390,149952	0,097398448	C27H21NO2	5282,521973
NO2	392,165676	NaN	392,165602	-0,188695795	C27H23NO2	2806,655273
NO2	394,181201	NaN	394,181252	0,129382105	C27H25NO2	2029,431152
NO2	396,103009	NaN	396,103002	-0,017672171	C28H15NO2	4365,648926
NO2	396,19687	NaN	396,196902	0,080767921	C27H27NO2	1001,05835
NO2	398,118752	NaN	398,118652	-0,251181399	C28H17NO2	13815,5957
NO2	400,134266	NaN	400,134302	0,089969792	C28H19NO2	10171,50879
NO2	402,149966	NaN	402,149952	-0,034812885	C28H21NO2	7907,246094
NO2	404,165546	NaN	404,165602	0,138557066	C28H23NO2	3759,14917
NO2	406,181198	NaN	406,181252	0,132945575	C28H25NO2	2594,692139
NO2	408,103038	NaN	408,103002	-0,088213024	C29H15NO2	1770,384888
NO2	408,19687	NaN	408,196902	0,07839354	C28H27NO2	1998,934082
NO2	410,118776	NaN	410,118652	-0,302351525	C29H17NO2	11336,82617
NO2	410,212518	NaN	410,212552	0,082883861	C28H29NO2	1075,268188
NO2	412,134206	NaN	412,134302	0,232933778	C29H19NO2	12793,4043
NO2	414,150065	NaN	414,149952	-0,272848034	C29H21NO2	9747,522461
NO2	416,165546	NaN	416,165602	0,134561818	C29H23NO2	6088,848145
NO2	418,181411	NaN	418,181252	-0,380217906	C29H25NO2	3286,218994
NO2	420,103029	NaN	420,103002	-0,064269953	C30H15NO2	2838,496094
NO2	420,196847	NaN	420,196902	0,130891017	C29H27NO2	2120,68335
NO2	422,118729	NaN	422,118652	-0,182413167	C30H17NO2	4891,457031
NO2	422,21264	NaN	422,212552	-0,208425826	C29H29NO2	1704,758179
NO2	424,134253	NaN	424,134302	0,115529444	C30H19NO2	13891,03809
NO2	424,228245	NaN	424,228202	-0,101360541	C29H31NO2	937,665161
NO2	426,149867	NaN	426,149952	0,199460306	C30H21NO2	10386,33106
NO2	428,165577	NaN	428,165602	0,058388623	C30H23NO2	7038,855469
NO2	430,181111	NaN	430,181252	0,327768817	C30H25NO2	4646,364746
NO2	432,19676	NaN	432,196902	0,328553952	C30H27NO2	2972,321289
NO2	434,118642	NaN	434,118652	0,023035177	C31H17NO2	7481,086426
NO2	434,212544	NaN	434,212552	0,018424157	C30H29NO2	1885,803833
NO2	436,13429	NaN	436,134302	0,02751446	C31H19NO2	8756,342773
NO2	436,228202	NaN	436,228202	0		C30H31NO2	1613,529175
NO2	438,149848	NaN	438,149952	0,23736166	C31H21NO2	11963,07324
NO2	438,243758	NaN	438,243852	0,214492456	C30H33NO2	830,536072
NO2	440,16564	NaN	440,165602	-0,086331144	C31H23NO2	8478,462891
NO2	442,181117	NaN	442,181252	0,305304667	C31H25NO2	4968,781738
NO2	444,196912	NaN	444,196902	-0,022512539	C31H27NO2	3598,04541
NO2	446,118738	NaN	446,118652	-0,192773827	C32H17NO2	1962,807495
NO2	446,212477	NaN	446,212552	0,168081332	C31H29NO2	2097,705811
NO2	448,134185	NaN	448,134302	0,261082447	C32H19NO2	9460,899414
NO2	448,228165	NaN	448,228202	0,082547238	C31H31NO2	1803,986938
NO2	450,149822	NaN	450,149952	0,288792656	C32H21NO2	10241,42773
NO2	450,243728	NaN	450,243852	0,275406315	C31H33NO2	1074,54187
NO2	452,165716	NaN	452,165602	-0,252120019	C32H23NO2	9078,722656
NO2	452,259537	NaN	452,259502	-0,077389198	C31H35NO2	904,757813
NO2	454,181319	NaN	454,181252	-0,147518198	C32H25NO2	5825,841797
NO2	456,197009	NaN	456,196902	-0,234547844	C32H27NO2	4461,602051
NO2	458,212549	NaN	458,212552	0,00654718	C32H29NO2	2581,474609
NO2	460,134389	NaN	460,134302	-0,189075232	C33H19NO2	5023,89209
NO2	460,228339	NaN	460,228202	-0,297678411	C32H31NO2	2026,606689
NO2	462,15002	NaN	462,149952	-0,14713839	C33H21NO2	8835,901367
NO2	462,243824	NaN	462,243852	0,060574088	C32H33NO2	1631,201782
NO2	464,165445	NaN	464,165602	0,33824135	C33H23NO2	9083,354492
NO2	464,259416	NaN	464,259502	0,185241227	C32H35NO2	1358,781372
NO2	466,181413	NaN	466,181252	-0,345359234	C33H25NO2	6584,900879
NO2	466,275214	NaN	466,275152	-0,132968698	C32H37NO2	796,813416
NO2	468,197045	NaN	468,196902	-0,305427053	C33H27NO2	4417,26709
NO2	470,212438	NaN	470,212552	0,242443549	C33H29NO2	2740,122559
NO2	472,134188	NaN	472,134302	0,24145672	C34H19NO2	1873,570313
NO2	472,228375	NaN	472,228202	-0,366348302	C33H31NO2	2001,897461
NO2	474,149991	NaN	474,149952	-0,08225246	C34H21NO2	6317,272461
NO2	474,243962	NaN	474,243852	-0,231948183	C33H33NO2	1799,36853
NO2	476,165572	NaN	476,165602	0,063003291	C34H23NO2	7595,775391
NO2	476,259313	NaN	476,259502	0,396842476	C33H35NO2	1302,491943
NO2	478,181396	NaN	478,181252	-0,301141041	C34H25NO2	6808,217285
NO2	478,275241	NaN	478,275152	-0,186085352	C33H37NO2	1107,213135
NO2	480,196903	NaN	480,196902	-0,002082479	C34H27NO2	5019,323242
NO2	480,290842	NaN	480,290802	-0,083282877	C33H39NO2	812,493042
NO2	482,212572	NaN	482,212552	-0,041475486	C34H29NO2	3475,031006
NO2	484,134481	NaN	484,134302	-0,369732116	C35H19NO2	1659,010498
NO2	484,228192	NaN	484,228202	0,02065142	C34H31NO2	2405,951172
NO2	486,149772	NaN	486,149952	0,37025613	C35H21NO2	3305,329346
NO2	486,243907	NaN	486,243852	-0,11311197	C34H33NO2	1992,519043
NO2	488,165673	NaN	488,165602	-0,145442448	C35H23NO2	6338,098633
NO2	488,259507	NaN	488,259502	-0,010240456	C34H35NO2	1798,145142
NO2	490,181262	NaN	490,181252	-0,020400617	C35H25NO2	6193,305176
NO2	490,275145	NaN	490,275152	0,014277697	C34H37NO2	1110,371582
NO2	492,197057	NaN	492,196902	-0,314914619	C35H27NO2	4908,219238
NO2	492,290613	NaN	492,290802	0,383919422	C34H39NO2	920,181885
NO2	494,212488	NaN	494,212552	0,129498937	C35H29NO2	3586,407227
NO2	496,228085	NaN	496,228202	0,235778619	C35H31NO2	2485,595947
NO2	498,150075	NaN	498,149952	-0,246913604	C36H21NO2	2412,417725
NO2	498,244028	NaN	498,243852	-0,353240686	C35H33NO2	1947,600098
NO2	500,165407	NaN	500,165602	0,389870873	C36H23NO2	4417,822266
NO2	500,259364	NaN	500,259502	0,275856829	C35H35NO2	1690,615967
NO2	502,181075	NaN	502,181252	0,352462381	C36H25NO2	5396,447754
NO2	502,275027	NaN	502,275152	0,248867577	C35H37NO2	1303,643921
NO2	504,196887	NaN	504,196902	0,029750282	C36H27NO2	4662,937988
NO2	504,290825	NaN	504,290802	-0,045608605	C35H39NO2	1180,372314
NO2	506,212651	NaN	506,212552	-0,195570022	C36H29NO2	3434,164795
NO2	506,306565	NaN	506,306452	-0,223184989	C35H41NO2	813,124573
NO2	508,228171	NaN	508,228202	0,060996222	C36H31NO2	2767,733398
NO2	510,149838	NaN	510,149952	0,223463708	C37H21NO2	1327,713501
NO2	510,244037	NaN	510,243852	-0,362571738	C36H33NO2	1865,878174
NO2	512,165517	NaN	512,165603	0,167914439	C37H23NO2	2646,775879
NO2	512,259666	NaN	512,259503	-0,318198099	C36H35NO2	1505,087891
NO2	514,181174	NaN	514,181253	0,153642319	C37H25NO2	4185,138672
NO2	514,275265	NaN	514,275153	-0,21778225	C36H37NO2	1326,894531
NO2	516,197024	NaN	516,196903	-0,234406676	C37H27NO2	4397,704102
NO2	516,290643	NaN	516,290803	0,309902867	C36H39NO2	1024,553833
NO2	518,212477	NaN	518,212553	0,146657968	C37H29NO2	3690,864746
NO2	518,306422	NaN	518,306453	0,059810176	C36H41NO2	972,931641
NO2	520,228158	NaN	520,228203	0,086500501	C37H31NO2	2642,450928
NO2	522,243888	NaN	522,243853	-0,067018501	C37H33NO2	2079,04248
NO2	524,165449	NaN	524,165603	0,293800278	C38H23NO2	2039,751221
NO2	524,259484	NaN	524,259503	0,036241594	C37H35NO2	1846,758057
NO2	526,181261	NaN	526,181253	-0,015203886	C38H25NO2	3516,249512
NO2	526,275182	NaN	526,275153	-0,055104254	C37H37NO2	1407,765747
NO2	528,197007	NaN	528,196903	-0,19689627	C38H27NO2	3435,752686
NO2	528,290804	NaN	528,290803	-0,001892897	C37H39NO2	1178,202026
NO2	530,212506	NaN	530,212553	0,088643695	C38H29NO2	3574,232666
NO2	532,228005	NaN	532,228203	0,372020872	C38H31NO2	2732,263916
NO2	532,321953	NaN	532,322103	0,281784279	C37H43NO2	877,767029
NO2	534,243759	NaN	534,243853	0,175949615	C38H33NO2	2014,508301
NO2	536,165564	NaN	536,165603	0,072738721	C39H23NO2	1028,884399
NO2	536,2596	NaN	536,259503	-0,180882575	C38H35NO2	1736,299927
NO2	538,181049	NaN	538,181253	0,379054452	C39H25NO2	2452,486328
NO2	538,275356	NaN	538,275153	-0,377130542	C38H37NO2	1393,762695
NO2	540,196722	NaN	540,196903	0,335063009	C39H27NO2	2957,750488
NO2	540,290852	NaN	540,290803	-0,090691901	C38H39NO2	1089,190918
NO2	542,212414	NaN	542,212553	0,256357031	C39H29NO2	2908,896973
NO2	542,306358	NaN	542,306453	0,175177705	C38H41NO2	895,009399
NO2	544,228406	NaN	544,228202	-0,374842757	C39H31NO2	2635,078857
NO2	544,322152	NaN	544,322103	-0,090020228	C38H43NO2	837,188538
NO2	546,243632	NaN	546,243853	0,404581212	C39H33NO2	1949,694824
NO2	546,337621	NaN	546,337752	0,239778415	C38H45NO2	809,661011
NO2	548,259728	NaN	548,259502	-0,412213558	C39H35NO2	1619,912598
NO2	550,181198	NaN	550,181253	0,099967056	C40H25NO2	1585,556519
NO2	550,275172	NaN	550,275152	-0,036345454	C39H37NO2	1371,224243
NO2	552,196968	NaN	552,196902	-0,119522583	C40H27NO2	2530,376953
NO2	552,290709	NaN	552,290803	0,170200191	C39H39NO2	1157,799805
NO2	554,212681	NaN	554,212553	-0,23095832	C40H29NO2	2542,625488
NO2	554,306642	NaN	554,306452	-0,342770681	C39H41NO2	997,185303
NO2	556,228173	NaN	556,228202	0,052136875	C40H31NO2	2325,90332
NO2	556,32235	NaN	556,322103	-0,443987393	C39H43NO2	811,145447
NO2	558,24375	NaN	558,243853	0,184507182	C40H33NO2	1910,601563
NO2	560,259729	NaN	560,259502	-0,405169389	C40H35NO2	1446,991455
NO2	562,181191	NaN	562,181252	0,108505931	C41H25NO2	1067,726196
NO2	562,275002	NaN	562,275152	0,266773304	C40H37NO2	1287,197388
NO2	564,19684	NaN	564,196902	0,109890713	C41H27NO2	1619,31958
NO2	564,290842	NaN	564,290802	-0,070885437	C40H39NO2	1218,968384
NO2	566,212432	NaN	566,212553	0,213700666	C41H29NO2	2533,490967
NO2	566,306621	NaN	566,306452	-0,298424995	C40H41NO2	1017,503052
NO2	568,228298	NaN	568,228202	-0,168946208	C41H31NO2	2041,082275
NO2	570,243799	NaN	570,243853	0,09469633	C41H33NO2	1860,834351
NO2	570,337856	NaN	570,337752	-0,18234809	C40H45NO2	816,464844
NO2	572,259763	NaN	572,259502	-0,456086791	C41H35NO2	1484,448486
NO2	574,275052	NaN	574,275152	0,174132556	C41H37NO2	1093,275757
NO2	576,196986	NaN	576,196902	-0,145783498	C42H27NO2	1505,557373
NO2	576,291006	NaN	576,290802	-0,353987951	C41H39NO2	988,214355
NO2	578,212812	NaN	578,212553	-0,447932164	C42H29NO2	1581,770508
NO2	578,306479	NaN	578,306452	-0,046688049	C41H41NO2	986,085327
NO2	580,228519	NaN	580,228202	-0,546336767	C42H31NO2	1865,892212
NO2	580,322331	NaN	580,322102	-0,394608441	C41H43NO2	837,726685
NO2	582,243957	NaN	582,243853	-0,178619318	C42H33NO2	1445,749146
NO2	584,259488	NaN	584,259502	0,023961955	C42H35NO2	1380,873047
NO2	586,275491	NaN	586,275152	-0,578226791	C42H37NO2	1136,209595
NO2	588,196995	NaN	588,196902	-0,158110319	C43H27NO2	954,301025
NO2	588,290781	NaN	588,290802	0,035696631	C42H39NO2	802,488342
NO2	590,212353	NaN	590,212553	0,338860973	C43H29NO2	1385,56543
NO2	590,306255	NaN	590,306452	0,333724965	C42H41NO2	1031,276245
NO2	592,228292	NaN	592,228202	-0,151968447	C43H31NO2	1439,760132
NO2	594,243613	NaN	594,243853	0,403874603	C43H33NO2	1446,464966
NO2	596,259776	NaN	596,259502	-0,459531461	C43H35NO2	1149,477539
NO2	598,275034	NaN	598,275152	0,197233664	C43H37NO2	918,800415
NO2	600,290866	NaN	600,290802	-0,106614994	C43H39NO2	1067,627441
NO2	602,21268	NaN	602,212553	-0,210888995	C44H29NO2	1331,24292
NO2	604,22809	NaN	604,228202	0,185360431	C44H31NO2	1514,042847
NO2	606,24368	NaN	606,243853	0,285363718	C44H33NO2	1279,046387
NO2	608,259316	NaN	608,259502	0,305790537	C44H35NO2	1151,449463
NO2	612,290761	NaN	612,290802	0,066961646	C44H39NO2	847,175964
NO2	614,21261	NaN	614,212553	-0,09280175	C45H29NO2	957,255249
NO2	616,228197	NaN	616,228202	0,008113877	C45H31NO2	1286,788818
NO2	618,243746	NaN	618,243853	0,173070867	C45H33NO2	1281,345581
NO2	620,259706	NaN	620,259502	-0,328894599	C45H35NO2	1018,40918
NO2	622,275371	NaN	622,275152	-0,351934348	C45H37NO2	825,863953
NO2	624,290606	NaN	624,290802	0,313956251	C45H39NO2	813,97168
NO2	626,212635	NaN	626,212553	-0,130945954	C46H29NO2	893,200562
NO2	628,228395	NaN	628,228202	-0,307213206	C46H31NO2	1071,940796
NO2	630,243942	NaN	630,243853	-0,141215181	C46H33NO2	1177,861084
NO2	632,259752	NaN	632,259502	-0,395407264	C46H35NO2	875,262756
NO2	634,275097	NaN	634,275152	0,086713156	C46H37NO2	1041,234253
NO2	640,228244	NaN	640,228202	-0,065601609	C47H31NO2	1049,330078
NO2	642,244199	NaN	642,243853	-0,53873618	C47H33NO2	997,49292
NO2	646,275225	NaN	646,275152	-0,112954985	C47H37NO2	845,80719
NO2	654,243989	NaN	654,243853	-0,207873562	C48H33NO2	979,604248
NO2	656,259317	NaN	656,259502	0,28190068	C48H35NO2	928,147095
NO3	340,098054	NaN	340,097917	-0,402825166	C22H15NO3	807,254395
NO3	350,082221	NaN	350,082268	0,134254158	C23H13NO3	907,860413
NO3	352,097923	NaN	352,097917	-0,017040714	C23H15NO3	859,540283
NO3	362,082359	NaN	362,082268	-0,2513241	C24H13NO3	1365,936401
NO3	364,097877	NaN	364,097917	0,109860557	C24H15NO3	1168,804688
NO3	366,113634	NaN	366,113567	-0,183003325	C24H17NO3	1152,306152
NO3	376,097814	NaN	376,097917	0,273864851	C25H15NO3	2448,02002
NO3	378,113676	NaN	378,113567	-0,288273179	C25H17NO3	1773,23645
NO3	380,129165	NaN	380,129218	0,139426273	C25H19NO3	1378,294556
NO3	382,144806	NaN	382,144867	0,159625329	C25H21NO3	863,657166
NO3	388,097973	NaN	388,097917	-0,144293483	C26H15NO3	1517,315796
NO3	390,113502	NaN	390,113567	0,166618148	C26H17NO3	2510,338135
NO3	392,129352	NaN	392,129218	-0,34172409	C26H19NO3	1696,305664
NO3	394,144973	NaN	394,144867	-0,26893665	C26H21NO3	1285,96228
NO3	396,160509	NaN	396,160518	0,022718064	C26H23NO3	857,55719
NO3	400,097905	NaN	400,097917	0,029992658	C27H15NO3	1650,501099
NO3	402,113482	NaN	402,113567	0,211383069	C27H17NO3	2433,232178
NO3	404,129191	NaN	404,129218	0,066810314	C27H19NO3	2795,395996
NO3	406,144979	NaN	406,144867	-0,275763672	C27H21NO3	1896,53125
NO3	408,160543	NaN	408,160518	-0,061250412	C27H23NO3	1261,015503
NO3	412,097946	NaN	412,097917	-0,070371625	C28H15NO3	2006,854492
NO3	414,113449	NaN	414,113567	0,284945989	C28H17NO3	2857,424805
NO3	416,129098	NaN	416,129218	0,288371964	C28H19NO3	3177,4729
NO3	418,144873	NaN	418,144867	-0,014349094	C28H21NO3	2571,015137
NO3	420,160491	NaN	420,160518	0,064261155	C28H23NO3	1844,416504
NO3	422,176204	NaN	422,176167	-0,087641139	C28H25NO3	1238,681641
NO3	424,09803	NaN	424,097917	-0,266447901	C29H15NO3	885,253906
NO3	424,191733	NaN	424,191818	0,200381046	C28H27NO3	936,855591
NO3	424,379537	NaN	424,379617	0,188510467	C26H51NO3	821,141602
NO3	426,113574	NaN	426,113567	-0,016427546	C29H17NO3	3653,012695
NO3	428,129217	NaN	428,129218	0,002335743	C29H19NO3	3257,299316
NO3	430,144968	NaN	430,144867	-0,234804615	C29H21NO3	3243,644287
NO3	432,16056	NaN	432,160518	-0,097186111	C29H23NO3	2041,654053
NO3	434,176291	NaN	434,176167	-0,285598357	C29H25NO3	1562,033081
NO3	436,1919	NaN	436,191818	-0,187990688	C29H27NO3	1201,5271
NO3	438,113516	NaN	438,113567	0,116408173	C30H17NO3	1921,478394
NO3	438,20741	NaN	438,207467	0,130075374	C29H29NO3	838,213806
NO3	440,129266	NaN	440,129218	-0,109058881	C30H19NO3	3683,786865
NO3	442,145002	NaN	442,144867	-0,305329791	C30H21NO3	3418,345947
NO3	444,160466	NaN	444,160518	0,117074792	C30H23NO3	2472,070313
NO3	446,176303	NaN	446,176167	-0,304812337	C30H25NO3	1979,059814
NO3	448,191663	NaN	448,191818	0,345834069	C30H27NO3	1290,653931
NO3	450,11362	NaN	450,113567	-0,117748062	C31H17NO3	1434,439575
NO3	450,207511	NaN	450,207467	-0,097732719	C30H29NO3	1207,239502
NO3	452,12919	NaN	452,129218	0,061929198	C31H19NO3	3218,395752
NO3	452,411032	NaN	452,410918	-0,251983309	C28H55NO3	801,638977
NO3	454,144778	NaN	454,144867	0,195972709	C31H21NO3	3587,325439
NO3	454,332542	NaN	454,332668	0,277329827	C29H45NO3	798,600586
NO3	456,160458	NaN	456,160518	0,131532646	C31H23NO3	3195,09082
NO3	458,176311	NaN	458,176167	-0,314289591	C31H25NO3	2268,084229
NO3	460,19178	NaN	460,191818	0,082574263	C31H27NO3	1804,75708
NO3	462,113479	NaN	462,113567	0,19042938	C32H17NO3	1174,930664
NO3	462,207592	NaN	462,207467	-0,270441325	C31H29NO3	1245,230713
NO3	464,129237	NaN	464,129218	-0,040936875	C32H19NO3	2357,205811
NO3	464,223193	NaN	464,223118	-0,161560243	C31H31NO3	1158,731567
NO3	466,14489	NaN	466,144867	-0,049340884	C32H21NO3	3735,173828
NO3	466,238677	NaN	466,238767	0,193034141	C31H33NO3	800,605286
NO3	468,160537	NaN	468,160518	-0,040584371	C32H23NO3	3390,400879
NO3	470,176285	NaN	470,176167	-0,25096976	C32H25NO3	2832,348633
NO3	472,191911	NaN	472,191818	-0,196953857	C32H27NO3	1906,239136
NO3	474,207527	NaN	474,207467	-0,126526898	C32H29NO3	1543,938843
NO3	476,129184	NaN	476,129218	0,071409186	C33H19NO3	2008,522949
NO3	476,223255	NaN	476,223118	-0,28768028	C32H31NO3	1431,931763
NO3	478,1447	NaN	478,144867	0,349266533	C33H21NO3	3016,404541
NO3	478,238876	NaN	478,238767	-0,227919624	C32H33NO3	1074,40979
NO3	480,160595	NaN	480,160518	-0,160363039	C33H23NO3	3815,900391
NO3	482,175958	NaN	482,176167	0,433451536	C33H25NO3	2942,483643
NO3	484,191981	NaN	484,191818	-0,336643442	C33H27NO3	2066,097412
NO3	486,207394	NaN	486,207467	0,150141668	C33H29NO3	1669,252075
NO3	488,129232	NaN	488,129218	-0,02868093	C34H19NO3	1105,639526
NO3	488,223052	NaN	488,223118	0,135184094	C33H31NO3	1168,275024
NO3	490,144883	NaN	490,144867	-0,03264341	C34H21NO3	2455,465576
NO3	490,238752	NaN	490,238767	0,030597335	C33H33NO3	1119,118286
NO3	492,160378	NaN	492,160518	0,284460039	C34H23NO3	3172,296143
NO3	492,254287	NaN	492,254417	0,264091079	C33H35NO3	877,185486
NO3	494,176247	NaN	494,176167	-0,161885589	C34H25NO3	2814,250977
NO3	496,191922	NaN	496,191818	-0,209596362	C34H27NO3	2170,707031
NO3	498,20757	NaN	498,207467	-0,206741181	C34H29NO3	2014,435059
NO3	500,22299	NaN	500,223118	0,255885815	C34H31NO3	1489,773315
NO3	502,144802	NaN	502,144867	0,129444716	C35H21NO3	1856,646851
NO3	502,23874	NaN	502,238767	0,053759291	C34H33NO3	1252,703003
NO3	504,160322	NaN	504,160518	0,388765072	C35H23NO3	2636,38916
NO3	504,254246	NaN	504,254417	0,339114531	C34H35NO3	930,840332
NO3	506,176181	NaN	506,176167	-0,027658355	C35H25NO3	2766,116699
NO3	506,270082	NaN	506,270068	-0,027653225	C34H37NO3	876,796204
NO3	508,191802	NaN	508,191818	0,031484175	C35H27NO3	2587,467773
NO3	510,207378	NaN	510,207467	0,174438843	C35H29NO3	1809,209961
NO3	512,223115	NaN	512,223118	0,005856823	C35H31NO3	1664,681641
NO3	514,144748	NaN	514,144868	0,233397253	C36H21NO3	1028,489502
NO3	514,238826	NaN	514,238767	-0,114732696	C35H33NO3	1276,927124
NO3	516,160312	NaN	516,160518	0,399100654	C36H23NO3	2000,091309
NO3	516,254725	NaN	516,254418	-0,594668034	C35H35NO3	951,485779
NO3	518,176291	NaN	518,176168	-0,237371009	C36H25NO3	2533,265381
NO3	520,19169	NaN	520,191818	0,246063078	C36H27NO3	2535,795166
NO3	522,207549	NaN	522,207468	-0,155110765	C36H29NO3	2070,847412
NO3	524,222865	NaN	524,223118	0,48261893	C36H31NO3	1488,187134
NO3	526,2387	NaN	526,238767	0,127318632	C36H33NO3	1405,949341
NO3	528,16068	NaN	528,160518	-0,306724934	C37H23NO3	1500,462036
NO3	528,254464	NaN	528,254418	-0,087079253	C36H35NO3	1290,740601
NO3	530,176327	NaN	530,176168	-0,299900315	C37H25NO3	2210,138428
NO3	530,269978	NaN	530,270068	0,169724835	C36H37NO3	1041,435669
NO3	532,191979	NaN	532,191818	-0,302522501	C37H27NO3	2376,914551
NO3	532,285914	NaN	532,285718	-0,368223293	C36H39NO3	936,873413
NO3	534,20746	NaN	534,207468	0,014975455	C37H29NO3	2272,892578
NO3	536,223026	NaN	536,223118	0,171570372	C37H31NO3	1751,741089
NO3	538,238945	NaN	538,238767	-0,330708248	C37H33NO3	1221,162598
NO3	540,160493	NaN	540,160518	0,046282539	C38H23NO3	1075,392822
NO3	540,25461	NaN	540,254418	-0,355388116	C37H35NO3	1263,286377
NO3	542,17636	NaN	542,176168	-0,354128439	C38H25NO3	1800,177368
NO3	542,27029	NaN	542,270068	-0,409390105	C37H37NO3	1058,115601
NO3	544,191634	NaN	544,191818	0,338116072	C38H27NO3	2012,814453
NO3	546,207491	NaN	546,207468	-0,042108542	C38H29NO3	1826,150269
NO3	548,223319	NaN	548,223118	-0,366639044	C38H31NO3	1648,992554
NO3	550,238954	NaN	550,238767	-0,339852463	C38H33NO3	1315,968384
NO3	552,160497	NaN	552,160518	0,038032419	C39H23NO3	834,307678
NO3	552,254686	NaN	552,254418	-0,485283578	C38H35NO3	1272,522827
NO3	554,176408	NaN	554,176168	-0,433075282	C39H25NO3	1291,53479
NO3	554,269891	NaN	554,270068	0,319338911	C38H37NO3	805,270752
NO3	556,191636	NaN	556,191818	0,327225238	C39H27NO3	1701,336548
NO3	556,2858	NaN	556,285718	-0,147406265	C38H39NO3	797,370483
NO3	558,207419	NaN	558,207468	0,087780983	C39H29NO3	1575,50293
NO3	560,223135	NaN	560,223117	-0,032130056	C39H31NO3	1570,171021
NO3	562,238622	NaN	562,238767	0,257897549	C39H33NO3	1303,19043
NO3	564,254202	NaN	564,254417	0,381033792	C39H35NO3	1211,082886
NO3	566,176027	NaN	566,176168	0,249039094	C40H25NO3	1057,092896
NO3	566,270204	NaN	566,270067	-0,241934031	C39H37NO3	980,587402
NO3	568,192122	NaN	568,191817	-0,536790554	C40H27NO3	1468,540161
NO3	570,207366	NaN	570,207468	0,178882259	C40H29NO3	1582,244751
NO3	570,301411	NaN	570,301367	-0,077152191	C39H41NO3	828,822571
NO3	572,223072	NaN	572,223117	0,078640654	C40H31NO3	1452,189697
NO3	574,238601	NaN	574,238767	0,289078358	C40H33NO3	1333,678589
NO3	576,2543	NaN	576,254417	0,20303532	C40H35NO3	979,811157
NO3	580,191819	NaN	580,191817	-0,003447136	C41H27NO3	1251,35437
NO3	582,207514	NaN	582,207468	-0,079009636	C41H29NO3	1646,591797
NO3	582,301453	NaN	582,301367	-0,147689847	C40H41NO3	842,02417
NO3	584,22331	NaN	584,223117	-0,330353241	C41H31NO3	1447,489136
NO3	586,239062	NaN	586,238767	-0,503207936	C41H33NO3	1194,084717
NO3	588,254625	NaN	588,254417	-0,353588505	C41H35NO3	1185,882446
NO3	590,270379	NaN	590,270067	-0,528571611	C41H37NO3	995,236938
NO3	592,191651	NaN	592,191817	0,280314579	C42H27NO3	903,475769
NO3	594,207256	NaN	594,207468	0,356777744	C42H29NO3	1099,922363
NO3	596,223173	NaN	596,223117	-0,09392457	C42H31NO3	1412,441895
NO3	596,316844	NaN	596,317017	0,290114142	C41H43NO3	817,381226
NO3	598,238725	NaN	598,238767	0,070206082	C42H33NO3	1191,316772
NO3	602,270343	NaN	602,270067	-0,458266175	C42H37NO3	961,998474
NO3	604,191608	NaN	604,191817	0,345916635	C43H27NO3	804,940918
NO3	606,20751	NaN	606,207468	-0,069283211	C43H29NO3	1105,792969
NO3	608,223465	NaN	608,223117	-0,572158457	C43H31NO3	1203,532593
NO3	610,238777	NaN	610,238767	-0,016387028	C43H33NO3	1108,65332
NO3	612,254434	NaN	612,254417	-0,027766235	C43H35NO3	847,964722
NO3	614,270309	NaN	614,270067	-0,393963523	C43H37NO3	854,188721
NO3	616,285701	NaN	616,285717	0,025961984	C43H39NO3	907,502014
NO3	618,207287	NaN	618,207468	0,292781969	C44H29NO3	860,591858
NO3	620,223009	NaN	620,223117	0,174130885	C44H31NO3	1085,826294
NO3	622,239021	NaN	622,238767	-0,408203432	C44H33NO3	1002,163452
NO3	632,223437	NaN	632,223117	-0,506150426	C45H31NO3	808,1203
NO3	634,238551	NaN	634,238767	0,340565748	C45H33NO3	989,557007
NO3	636,254291	NaN	636,254417	0,198033989	C45H35NO3	869,164429
NO3	640,285968	NaN	640,285717	-0,392012493	C45H39NO3	813,87677
O	207,081526	NaN	207,081538	0,057948188	C15H12O		1773,934692
