Class	Experimental	Recalibrated	Theoretical	Error (ppm)	Mol. Formula	Intensity
NO3	460,285753	460,2855933	460,285717	0,268654839	C30H39NO3	2076,689209
NO3	462,301419	462,3012596	462,301368	0,234578201	C30H41NO3	2142,721191
NO3	464,317188	464,3170292	464,317017	-0,026301343	C30H43NO3	2253,168945
NO3	466,332831	466,3326686	466,332668	-0,001287634	C30H45NO3	1965,239014
NO3	468,254473	468,254304	468,254417	0,241295392	C31H35NO3	1507,269897
NO3	468,348447	468,3482849	468,348317	0,068595547	C30H47NO3	2029,173584
NO3	470,270027	470,2698619	470,270068	0,438236894	C31H37NO3	1817,808228
NO3	470,364142	470,3639691	470,363968	-0,00239086	C30H49NO3	1302,229492
NO3	472,285783	472,2856237	472,285717	0,197499206	C31H39NO3	2387,175781
NO3	474,301521	474,3013598	474,301368	0,017365822	C31H41NO3	2231,359619
NO3	476,317019	476,316864	476,317017	0,321274202	C31H43NO3	2989,55835
NO3	478,332743	478,3325864	478,332668	0,170531279	C31H45NO3	2840,212891
NO3	480,254519	480,2543432	480,254417	0,153632894	C32H35NO3	1252,830688
NO3	480,348481	480,3483204	480,348317	-0,00708093	C31H47NO3	2416,773438
NO3	482,270321	482,2701541	482,270068	-0,178468832	C32H37NO3	1861,411377
NO3	482,364016	482,3638484	482,363968	0,247933034	C31H49NO3	1809,955444
NO3	484,285714	484,2855515	484,285717	0,341713258	C32H39NO3	2293,990967
NO3	484,379839	484,3796664	484,379617	-0,101925082	C31H51NO3	1479,323364
NO3	486,301551	486,3013916	486,301368	-0,048546698	C32H41NO3	2668,73877
NO3	488,317269	488,3171083	488,317017	-0,186922688	C32H43NO3	2552,504883
NO3	490,332656	490,332498	490,332668	0,346789192	C32H45NO3	2914,809326
NO3	492,348231	492,3480702	492,348317	0,50126207	C32H47NO3	2613,355469
NO3	494,270187	494,270015	494,270068	0,107192594	C33H37NO3	1623,795532
NO3	494,364162	494,3639996	494,363968	-0,063887282	C32H49NO3	2463,367676
NO3	496,285884	496,2857184	496,285717	-0,002887244	C33H39NO3	2169,564453
NO3	496,379881	496,3797168	496,379617	-0,201012392	C32H51NO3	2302,426514
NO3	498,301545	498,301384	498,301368	-0,032090246	C33H41NO3	2681,170654
NO3	498,395179	498,3950014	498,395267	0,532878671	C32H53NO3	1306,823364
NO3	500,317348	500,3171878	500,317017	-0,341470755	C33H43NO3	2814,584473
NO3	502,332714	502,3325536	502,332668	0,22774998	C33H45NO3	2811,651611
NO3	504,348591	504,3484353	504,348317	-0,234604962	C33H47NO3	3510,293701
NO3	506,270082	506,2699026	506,270068	0,32676157	C34H37NO3	1252,904785
NO3	506,364017	506,3638601	506,363968	0,213138176	C33H49NO3	3347,370361
NO3	508,285669	508,2854997	508,285717	0,427506756	C34H39NO3	1952,482788
NO3	508,379572	508,3794109	508,379617	0,405343436	C33H51NO3	2803,297363
NO3	510,301203	510,3010369	510,301368	0,648735064	C34H41NO3	2266,218506
NO3	510,395457	510,3952941	510,395267	-0,053191447	C33H53NO3	2609,785156
NO3	512,317285	512,3171241	512,317018	-0,20716292	C34H43NO3	2869,085449
NO3	512,411093	512,4109217	512,410918	-0,007305141	C33H55NO3	1819,554688
NO3	514,332938	514,3327791	514,332668	-0,21605902	C34H45NO3	3156,782471
NO3	516,348366	516,3482107	516,348318	0,207737096	C34H47NO3	3739,066406
NO3	518,270223	518,2700415	518,270068	0,051179388	C35H37NO3	1190,456909
NO3	518,364189	518,3640348	518,363968	-0,128802557	C34H49NO3	3940,635986
NO3	520,285944	520,2857721	520,285718	-0,103885711	C35H39NO3	1802,546997
NO3	520,379823	520,379667	520,379617	-0,096050355	C34H51NO3	3648,56543
NO3	522,30171	522,3015413	522,301368	-0,331894435	C35H41NO3	2088,056641
NO3	522,395491	522,3953341	522,395268	-0,126485246	C34H53NO3	3514,922852
NO3	524,317337	524,3171741	524,317018	-0,297682545	C35H43NO3	2694,854736
NO3	524,411011	524,4108543	524,410918	0,121494183	C34H55NO3	3560,632813
NO3	526,332642	526,3324842	526,332668	0,349153972	C35H45NO3	3402,476318
NO3	526,426618	526,4264478	526,426568	0,2283272	C34H57NO3	1963,650757
NO3	528,348282	528,3481248	528,348318	0,365610144	C35H47NO3	3503,668213
NO3	528,442133	528,4419563	528,442218	0,495243908	C34H59NO3	1485,563477
NO3	530,364087	530,3639304	530,363968	0,0709329	C35H49NO3	3597,293457
NO3	532,285914	532,2857326	532,285718	-0,027365144	C36H39NO3	1216,337158
NO3	532,379882	532,3797305	532,379617	-0,213130978	C35H51NO3	4551,63916
NO3	534,301676	534,3015081	534,301368	-0,262139533	C36H41NO3	2175,714355
NO3	534,395492	534,3953404	534,395268	-0,135395225	C35H53NO3	4528,518066
NO3	536,317083	536,3169186	536,317018	0,185370286	C36H43NO3	2538,455811
NO3	536,411173	536,4110145	536,410918	-0,179944809	C35H55NO3	3308,687744
NO3	538,332833	538,3326768	538,332668	-0,016385247	C36H45NO3	3667,900635
NO3	538,426753	538,4265957	538,426568	-0,051537355	C35H57NO3	3493,222168
NO3	540,348318	540,3481638	540,348318	0,285392874	C36H47NO3	4006,821045
NO3	540,442501	540,4423333	540,442218	-0,213325668	C35H59NO3	2190,373779
NO3	542,364254	542,3641033	542,363968	-0,249545239	C36H49NO3	4715,827148
NO3	544,380031	544,3798791	544,379617	-0,48147311	C36H51NO3	4436,027832
NO3	546,301468	546,3012918	546,301368	0,139532492	C37H41NO3	1502,398193
NO3	546,395477	546,3953281	546,395268	-0,109909661	C36H53NO3	5077,316406
NO3	548,317081	548,3169125	548,317018	0,192450608	C37H43NO3	2087,563721
NO3	548,41133	548,4111842	548,410918	-0,485395267	C36H55NO3	5878,578125
NO3	550,332947	550,3327845	550,332668	-0,211780299	C37H45NO3	2713,540039
NO3	550,426515	550,4263633	550,426568	0,371911718	C36H57NO3	4415,85791
NO3	552,348446	552,3482918	552,348318	0,047496621	C37H47NO3	3908,202881
NO3	552,442238	552,4420816	552,442218	0,24686528	C36H59NO3	3542,760742
NO3	554,363872	554,3637201	554,363968	0,447091585	C37H49NO3	4335,640137
NO3	554,457884	554,4577219	554,457868	0,263516395	C36H61NO3	2722,831299
NO3	556,379997	556,3798488	556,379617	-0,416599788	C37H51NO3	5108,258301
NO3	556,473756	556,4735759	556,473518	-0,104068315	C36H63NO3	1240,594849
NO3	558,301323	558,3011445	558,301368	0,400238025	C38H41NO3	1321,793213
NO3	558,395259	558,3951118	558,395268	0,279754115	C37H53NO3	5315,860352
NO3	560,317243	560,3170767	560,317018	-0,104777773	C38H43NO3	2217,567139
NO3	560,411383	560,4112356	560,410917	-0,568521964	C37H55NO3	5225,455566
NO3	562,332931	562,3327665	562,332667	-0,176913076	C38H45NO3	2377,044678
NO3	562,426792	562,4266541	562,426568	-0,153041838	C37H57NO3	8299,260742
NO3	564,348705	564,3485505	564,348318	-0,411896278	C38H47NO3	3677,649902
NO3	564,442276	564,4421244	564,442217	0,164063961	C37H59NO3	4208,061523
NO3	566,363927	566,3637757	566,363967	0,337709822	C38H49NO3	4233,144531
NO3	566,458167	566,4580079	566,457868	-0,247038218	C37H61NO3	2968,666748
NO3	568,379896	568,3797466	568,379617	-0,228032969	C38H51NO3	4569,597168
NO3	568,473829	568,4736663	568,473517	-0,26256303	C37H63NO3	2495,65332
NO3	570,395488	570,3953445	570,395267	-0,135813284	C38H53NO3	5973,495605
NO3	570,489103	570,4889292	570,489168	0,418591718	C37H65NO3	1526,550903
NO3	572,317288	572,3171143	572,317018	-0,16818191	C39H43NO3	1514,673218
NO3	572,411039	572,410897	572,410917	0,034985554	C38H55NO3	6350,166016
NO3	574,332483	574,3323157	574,332667	0,61169578	C39H45NO3	1975,749023
NO3	574,426895	574,4267536	574,426567	-0,324872331	C38H57NO3	6466,139648
NO3	576,348339	576,3481813	576,348318	0,237115874	C39H47NO3	2984,331787
NO3	576,442409	576,4422736	576,442217	-0,098166167	C38H59NO3	8652,65332
NO3	578,364213	578,3640581	578,363967	-0,157490088	C39H49NO3	3330,73584
NO3	578,45793	578,4577787	578,457867	0,152653321	C38H61NO3	3923,030518
NO3	580,379958	580,3798089	580,379617	-0,330653414	C39H51NO3	4283,686523
NO3	580,473818	580,4736619	580,473517	-0,249594488	C38H63NO3	3108,285889
NO3	582,395422	582,3952767	582,395267	-0,016695323	C39H53NO3	5045,284668
NO3	582,489422	582,4892595	582,489167	-0,158790302	C38H65NO3	2307,350098
NO3	584,317383	584,3172078	584,317017	-0,326526431	C40H43NO3	1314,973145
NO3	584,41097	584,4108263	584,410917	0,155125214	C39H55NO3	5361,517578
NO3	584,505104	584,5049299	584,504817	-0,193238563	C38H67NO3	1379,491943
NO3	586,332745	586,3325775	586,332667	0,15259651	C40H45NO3	1805,046753
NO3	586,426978	586,4268375	586,426567	-0,461249046	C39H57NO3	6137
NO3	588,348429	588,3482669	588,348318	0,086836213	C40H47NO3	2244,698242
NO3	588,442263	588,4421219	588,442217	0,161686426	C39H59NO3	5842,894531
NO3	590,363771	590,363616	590,363967	0,594600061	C40H49NO3	3015,469482
NO3	590,458249	590,4581164	590,457867	-0,422360534	C39H61NO3	8837,393555
NO3	592,379684	592,3795355	592,379617	0,137608099	C40H51NO3	3978,459229
NO3	592,473745	592,4735962	592,473517	-0,133614013	C39H63NO3	3916,768311
NO3	594,395502	594,3953573	594,395267	-0,15199861	C40H53NO3	4669,690918
NO3	594,489134	594,4889806	594,489167	0,313467957	C39H65NO3	3131,399414
NO3	596,411083	596,4109405	596,410917	-0,039361754	C40H55NO3	5059,854492
NO3	596,504812	596,5046514	596,504817	0,27753767	C39H67NO3	2233,491699
NO3	598,426823	598,4266859	598,426567	-0,198768952	C40H57NO3	6456,820801
NO3	598,520645	598,5204738	598,520468	-0,009627804	C39H69NO3	1380,650146
NO3	600,348161	600,3479962	600,348318	0,536092305	C41H47NO3	1785,46228
NO3	600,442587	600,4424498	600,442217	-0,387672179	C40H59NO3	6258,602539
NO3	602,364276	602,3641177	602,363967	-0,250192454	C41H49NO3	2326,515869
NO3	602,458238	602,4581028	602,457867	-0,391363057	C40H61NO3	6753,868164
NO3	604,379597	604,3794466	604,379617	0,281940645	C41H51NO3	3233,211426
NO3	604,473635	604,4735046	604,473517	0,02048532	C40H63NO3	8445,960938
NO3	606,395642	606,3954955	606,395267	-0,37686021	C41H53NO3	3777,005371
NO3	606,489195	606,4890458	606,489167	0,199837545	C40H65NO3	3333,544678
NO3	608,411169	608,4110275	608,410917	-0,181541318	C41H55NO3	4632,896973
NO3	608,504785	608,5046348	608,504817	0,299472367	C40H67NO3	3109,738281
NO3	610,426599	610,4264614	610,426567	0,17295676	C41H57NO3	5455,572266
NO3	610,520835	610,5206752	610,520468	-0,339394155	C40H69NO3	1992,626221
NO3	612,442363	612,4422308	612,442217	-0,022505643	C41H59NO3	6912,72168
NO3	612,536086	612,5359139	612,536117	0,331566104	C40H71NO3	1147,887817
NO3	614,364022	614,363861	614,363967	0,17261476	C42H49NO3	1803,494141
NO3	614,458335	614,4581983	614,457867	-0,539094958	C41H61NO3	5386,126465
NO3	616,380029	616,3798746	616,379617	-0,417898702	C42H51NO3	2348,9104
NO3	616,473811	616,4736774	616,473517	-0,260250245	C41H63NO3	6115,052246
NO3	618,395414	618,3952646	618,395267	0,003920117	C42H53NO3	2854,575439
NO3	618,489232	618,4890988	618,489167	0,110322098	C41H65NO3	6039,705078
NO3	620,4112	620,4110575	620,410917	-0,226394879	C42H55NO3	3790,37793
NO3	620,505047	620,5049018	620,504817	-0,136681095	C41H67NO3	3356,452148
NO3	622,426678	622,4265392	622,426567	0,044683896	C42H57NO3	4377,04541
NO3	622,520549	622,5203988	622,520468	0,111126654	C41H69NO3	2613,306885
NO3	624,442305	624,4421715	624,442217	0,072860776	C42H59NO3	5463,553711
NO3	624,536194	624,5360366	624,536117	0,128753308	C41H71NO3	1853,132324
NO3	626,364081	626,3639169	626,363967	0,080064234	C43H49NO3	1352,819702
NO3	626,457955	626,4578246	626,457867	0,067613139	C42H61NO3	6169,914551
NO3	628,379622	628,3794651	628,379617	0,24179454	C43H51NO3	1793,318481
NO3	628,473503	628,4733722	628,473517	0,230418527	C42H63NO3	5844,789063
NO3	630,395539	630,3953912	630,395267	-0,197088359	C43H53NO3	2601,912842
NO3	630,489422	630,4892944	630,489167	-0,202044194	C42H65NO3	6620,553223
NO3	632,41111	632,4109645	632,410917	-0,075069091	C43H55NO3	2787,17627
NO3	632,504988	632,5048562	632,504817	-0,062032813	C42H67NO3	5232,03125
NO3	634,426812	634,4266724	634,426567	-0,166165294	C43H57NO3	3528,418945
NO3	634,52068	634,5205366	634,520468	-0,108156471	C42H69NO3	2970,14502
NO3	636,442525	636,4423878	636,442217	-0,268303445	C43H59NO3	3800,918213
NO3	636,536377	636,5362286	636,536117	-0,175330079	C42H71NO3	2304,709961
NO3	638,458126	638,4579962	638,457867	-0,202407009	C43H61NO3	5207,34375
NO3	638,551955	638,5517988	638,551767	-0,049788068	C42H73NO3	1591,274292
NO3	640,379715	640,3795593	640,379617	0,090174582	C44H51NO3	1577,274414
NO3	640,47349	640,4733636	640,473517	0,239434138	C43H63NO3	5927,00293
NO3	642,395376	642,3952259	642,395267	0,063981311	C44H53NO3	1948,764771
NO3	642,489117	642,4889884	642,489167	0,27803295	C43H65NO3	5121,916504
NO3	644,411191	644,4110448	644,410917	-0,198263487	C44H55NO3	2230,873291
NO3	644,504892	644,5047689	644,504817	0,074563773	C43H67NO3	6469,326172
NO3	646,426408	646,4262696	646,426567	0,460135031	C44H57NO3	3042,89624
NO3	646,520697	646,5205681	646,520468	-0,154786527	C43H69NO3	4696,041016
NO3	648,442173	648,4420405	648,442217	0,272168628	C44H59NO3	3844,757568
NO3	648,536413	648,5362736	648,536117	-0,241487493	C43H71NO3	2811,530273
NO3	650,458376	650,4582469	650,457867	-0,583988441	C44H61NO3	4322,711426
NO3	650,551922	650,5517779	650,551767	-0,016807038	C43H73NO3	2207,442871
NO3	652,380165	652,3800122	652,379617	-0,605784164	C45H51NO3	1464,970581
NO3	652,47362	652,4734962	652,473517	0,031920372	C44H63NO3	5342,751465
NO3	652,567746	652,5675919	652,567417	-0,26798516	C43H75NO3	1379,758789
NO3	654,395681	654,3955314	654,395267	-0,403986891	C45H53NO3	1619,374756
NO3	654,489066	654,4889446	654,489167	0,339778777	C44H65NO3	5774,613281
NO3	656,411294	656,4111468	656,410917	-0,350100185	C45H55NO3	1734,681519
NO3	656,505254	656,5051295	656,504817	-0,47601011	C44H67NO3	4778,343262
NO3	658,426889	658,4267493	658,426567	-0,276834957	C45H57NO3	2312,131104
NO3	658,520771	658,5206528	658,520468	-0,280609718	C44H69NO3	6201,367676
NO3	660,442352	660,4422193	660,442217	-0,003451873	C45H59NO3	3033,326904
NO3	660,536149	660,5360178	660,536117	0,150133938	C44H71NO3	3246,15918
NO3	662,45823	662,4581	662,457867	-0,35168503	C45H61NO3	3289,948975
NO3	662,551936	662,5517979	662,551767	-0,046568897	C44H73NO3	2289,237793
NO3	664,47375	664,4736256	664,473517	-0,163472598	C45H63NO3	4084,294922
NO3	664,567358	664,5672194	664,567417	0,29726527	C44H75NO3	2161,615723
NO3	666,489465	666,4893447	666,489167	-0,26661108	C45H65NO3	4730,275879
NO3	668,411222	668,4110788	668,410917	-0,242073052	C46H55NO3	1637,439697
NO3	668,505266	668,5051476	668,504817	-0,494520966	C45H67NO3	4950,629395
NO3	670,427113	670,4269748	670,426567	-0,608290036	C46H57NO3	1952,111206
NO3	670,520363	670,5202451	670,520468	0,332428528	C45H69NO3	4849,942871
NO3	672,442875	672,4427434	672,442217	-0,782867375	C46H59NO3	2500,71167
NO3	672,536688	672,5365693	672,536117	-0,672545314	C45H71NO3	4467,921387
NO3	674,458398	674,4582716	674,457867	-0,599872994	C46H61NO3	3011,235352
NO3	674,552085	674,5519598	674,551767	-0,285773078	C45H73NO3	3168,320313
NO3	676,473566	676,4734469	676,473517	0,103633245	C46H63NO3	4010,558105
NO3	676,567814	676,5676809	676,567417	-0,390005109	C45H75NO3	2137,811035
NO3	678,48966	678,489542	678,489167	-0,552660179	C46H65NO3	4025,019043
NO3	678,583076	678,5829412	678,583067	0,185393159	C45H77NO3	1903,268433
NO3	680,41124	680,4110945	680,410917	-0,260874087	C47H55NO3	1156,4021
NO3	680,505186	680,5050709	680,504817	-0,373080077	C46H67NO3	4394,003418
NO3	680,599158	680,5990137	680,598717	-0,435910738	C45H79NO3	1210,943726
NO3	682,426933	682,4267989	682,426567	-0,33982173	C47H57NO3	1803,694824
NO3	682,520731	682,5206159	682,520468	-0,216633312	C46H69NO3	4184,039551
NO3	684,442545	684,442418	684,442217	-0,293624757	C47H59NO3	2344,974121
NO3	684,536189	684,5360787	684,536117	0,055964798	C46H71NO3	4996,51709
NO3	686,45797	686,4578472	686,457867	0,028844503	C47H61NO3	2697,491699
NO3	686,552165	686,5520536	686,551767	-0,417406475	C46H73NO3	4510,24707
NO3	688,473815	688,4737008	688,473517	-0,266997375	C47H63NO3	3788,869385
NO3	688,567847	688,5677294	688,567417	-0,453765993	C46H75NO3	3243,858398
NO3	690,489262	690,48915	690,489167	0,024578801	C47H65NO3	3989,334229
NO3	690,583123	690,5829975	690,583067	0,10063961	C46H77NO3	2173,767578
NO3	692,504926	692,504819	692,504817	-0,002907249	C47H67NO3	4780,118652
NO3	692,598609	692,5984768	692,598717	0,346862819	C46H79NO3	1548,257568
NO3	694,426501	694,4263679	694,426567	0,286643666	C48H57NO3	1431,690674
NO3	694,520706	694,5206013	694,520468	-0,191950823	C47H69NO3	5056,365234
NO3	694,614205	694,6140697	694,614367	0,428057415	C46H81NO3	1292,87915
NO3	696,442484	696,4423566	696,442217	-0,200488416	C48H59NO3	1741,480957
NO3	696,536501	696,5363947	696,536117	-0,398681867	C47H71NO3	4443,993652
NO3	698,458387	698,4582666	698,457867	-0,572184229	C48H61NO3	2248,529785
NO3	698,55221	698,5521061	698,551767	-0,485457384	C47H73NO3	4718,51416
NO3	700,474106	700,4739913	700,473517	-0,677122524	C48H63NO3	2742,629883
NO3	700,567729	700,5676231	700,567417	-0,29424702	C47H75NO3	4078,346191
NO3	702,489539	702,4894308	702,489167	-0,375523566	C48H65NO3	3482,771484
NO3	702,582954	702,5828409	702,583067	0,321806174	C47H77NO3	2788,804932
NO3	704,505329	704,5052235	704,504817	-0,577057791	C48H67NO3	3738,458008
NO3	704,599281	704,5991645	704,598717	-0,635172177	C47H79NO3	2281,851807
NO3	706,520628	706,5205256	706,520468	-0,081572932	C48H69NO3	4078,610352
NO3	706,614362	706,6142393	706,614367	0,180680003	C47H81NO3	1653,982544
NO3	708,442603	708,442473	708,442217	-0,361420885	C49H59NO3	1155,702637
NO3	708,536088	708,5359881	708,536117	0,181891405	C48H71NO3	4327,730469
NO3	708,630358	708,6302286	708,630017	-0,298669649	C47H83NO3	1179,887695
NO3	710,457595	710,4574763	710,457867	0,549886287	C49H61NO3	1778,311523
NO3	710,552377	710,552277	710,551767	-0,717758754	C48H73NO3	4066,854492
NO3	712,47409	712,4739766	712,473517	-0,645108246	C49H63NO3	2120,782227
NO3	712,567873	712,5677734	712,567417	-0,500117837	C48H75NO3	3906,366455
NO3	714,489696	714,4895902	714,489167	-0,592355526	C49H65NO3	2805,952881
NO3	714,583237	714,5831349	714,583067	-0,095014217	C48H77NO3	3297,629639
NO3	716,505079	716,5049792	716,504817	-0,226423563	C49H67NO3	3470,660156
NO3	716,599149	716,5990385	716,598717	-0,448639046	C48H79NO3	2148,303711
NO3	718,52092	718,5208197	718,520468	-0,489454399	C49H69NO3	3195,399902
NO3	718,614738	718,6146263	718,614367	-0,360843368	C48H81NO3	1929,51001
NO3	720,536343	720,5362508	720,536117	-0,185629385	C49H71NO3	4354,910156
NO3	720,629902	720,6297845	720,630017	0,32256995	C48H83NO3	1423,682373
NO3	722,45798	722,4578586	722,457867	0,011611496	C50H61NO3	1144,360474
NO3	722,552038	722,5519477	722,551767	-0,250098646	C49H73NO3	4488,59375
NO3	724,473329	724,4732148	724,473517	0,417086858	C50H63NO3	1471,956909
NO3	724,567913	724,5678215	724,567417	-0,558303368	C49H75NO3	3997,002197
NO3	726,489565	726,4894616	726,489167	-0,405514559	C50H65NO3	2214,205566
NO3	726,583077	726,5829841	726,583067	0,114054662	C49H77NO3	3527,491699
NO3	728,505	728,5049008	728,504817	-0,115068439	C50H67NO3	2512,491699
NO3	728,599032	728,5989359	728,598717	-0,300497076	C49H79NO3	2876,356689
NO3	730,520336	730,5202414	730,520468	0,310247167	C50H69NO3	2891,348389
NO3	730,61489	730,6147923	730,614367	-0,582105122	C49H81NO3	2516,839111
NO3	732,536291	732,5361988	732,536117	-0,111631347	C50H71NO3	3028,641357
NO3	732,629742	732,6296364	732,630017	0,519438943	C49H83NO3	1683,440186
NO3	734,551966	734,5518789	734,551767	-0,152354696	C50H73NO3	3586,351074
NO3	734,645931	734,6458193	734,645667	-0,20735509	C49H85NO3	1220,743408
NO3	736,568084	736,5679978	736,567417	-0,788491078	C50H75NO3	3499,262207
NO3	738,489587	738,4894854	738,489167	-0,431184367	C51H65NO3	1675,912964
NO3	738,58291	738,5828256	738,583067	0,326837302	C50H77NO3	3564,67749
NO3	740,50499	740,504895	740,504817	-0,105297358	C51H67NO3	2091,950684
NO3	740,598823	740,5987354	740,598717	-0,024828271	C50H79NO3	2891,730225
NO3	742,520571	742,5204796	742,520468	-0,015635561	C51H69NO3	2302,170166
NO3	742,614081	742,613992	742,614367	0,505010032	C50H81NO3	2546,825928
NO3	744,536243	744,5361546	744,536117	-0,050504434	C51H71NO3	2462,512207
NO3	744,630261	744,630167	744,630017	-0,201486752	C50H83NO3	1924,642822
NO3	746,551917	746,5518329	746,551767	-0,088288464	C51H73NO3	2791,621826
NO3	746,646445	746,6463498	746,645667	-0,914512402	C50H85NO3	1712,977661
NO3	748,567505	748,5674242	748,567417	-0,009669515	C51H75NO3	3030,092773
NO3	750,489094	750,4889973	750,489167	0,226146676	C52H65NO3	1418,517944
NO3	750,583769	750,5836887	750,583067	-0,828354734	C51H77NO3	2898,642822
NO3	752,504591	752,5044985	752,504817	0,423317301	C52H67NO3	1589,744263
NO3	752,598918	752,5988408	752,598717	-0,164513485	C51H79NO3	3106,300781
NO3	754,520598	754,5205093	754,520468	-0,0547258	C52H69NO3	1756,134644
NO3	754,614569	754,6144884	754,614367	-0,160829826	C51H81NO3	2489,496338
NO3	756,53617	756,5360914	756,536117	0,033788362	C52H71NO3	2556,37085
NO3	756,630643	756,6305634	756,630017	-0,722177429	C51H83NO3	2436,462891
NO3	758,552085	758,552009	758,551767	-0,319094635	C52H73NO3	2678,316895
NO3	758,646191	758,6461108	758,645667	-0,584942082	C51H85NO3	2210,654541
NO3	760,567384	760,5673098	760,567417	0,140947907	C52H75NO3	2699,48584
NO3	760,661115	760,661026	760,661318	0,383888294	C51H87NO3	1413,428833
NO3	762,583735	762,5836616	762,583067	-0,779751909	C52H77NO3	2610,001221
NO3	764,599298	764,599226	764,598717	-0,665654094	C52H79NO3	2579,270508
NO3	766,520551	766,5204687	766,520468	-9,78E-04	C53H69NO3	1546,995361
NO3	766,614865	766,6147948	766,614367	-0,558016624	C52H81NO3	2603,412842
NO3	768,536436	768,5363592	768,536117	-0,315200926	C53H71NO3	1827,547852
NO3	768,630352	768,6302813	768,630017	-0,343861497	C52H83NO3	2372,194824
NO3	770,552163	770,552094	770,551767	-0,424422425	C53H73NO3	2390,11792
NO3	770,645674	770,6456021	770,645667	0,084235741	C52H85NO3	2093,017334
NO3	772,567647	772,5675782	772,567417	-0,208698975	C53H75NO3	2241,681396
NO3	772,661647	772,6615718	772,661318	-0,328466645	C52H87NO3	1688,94751
NO3	774,582801	774,5827343	774,583067	0,429489532	C53H77NO3	2283,401611
NO3	774,677292	774,6772118	774,676967	-0,316030051	C52H89NO3	1270,40564
NO3	776,599362	776,5993007	776,598717	-0,751601846	C53H79NO3	2685,883057
NO3	778,520899	778,5208252	778,520468	-0,458773562	C54H69NO3	1451,525269
NO3	778,614518	778,6144613	778,614367	-0,121111973	C53H81NO3	3057,544922
NO3	780,535905	780,5358342	780,536117	0,362300988	C54H71NO3	1537,093628
NO3	780,630009	780,6299519	780,630017	0,083416749	C53H83NO3	2780,430176
NO3	782,552096	782,5520299	782,551767	-0,335989051	C54H73NO3	1748,461304
NO3	782,645759	782,6457015	782,645667	-0,044118365	C53H85NO3	2535,745361
NO3	784,567545	784,5674863	784,567417	-0,088293076	C54H75NO3	2230,696045
NO3	784,661691	784,6616317	784,661318	-0,399775951	C53H87NO3	2166,781738
NO3	786,583097	786,5830436	786,583067	0,02969685	C54H77NO3	2615,327637
NO3	786,677728	786,6776606	786,676967	-0,881654481	C53H89NO3	1414,678955
NO3	788,598674	788,5986194	788,598717	0,123793342	C54H79NO3	2288,446289
NO3	788,692849	788,6927784	788,692617	-0,204581551	C53H91NO3	1143,374634
NO3	790,614196	790,6141437	790,614367	0,282486415	C54H81NO3	2339,58374
NO3	792,630534	792,6304846	792,630017	-0,589892988	C54H83NO3	2456,422607
NO3	794,55202	794,5519608	794,551767	-0,24392335	C55H73NO3	1492,140625
NO3	794,645709	794,6456602	794,645667	0,008547406	C54H85NO3	2333,396729
NO3	796,567382	796,5673272	796,567417	0,112747636	C55H75NO3	1665,468262
NO3	796,661547	796,661496	796,661318	-0,22349506	C54H87NO3	1960,997314
NO3	798,583338	798,5832867	798,583067	-0,275067776	C55H77NO3	1787,487671
NO3	798,677015	798,6769605	798,676967	0,008140133	C54H89NO3	1553,75354
NO3	800,598848	800,5988054	800,598717	-0,110356965	C55H79NO3	2408,01001
NO3	800,692998	800,692944	800,692617	-0,408442247	C54H91NO3	1468,541626
NO3	802,614803	802,6147648	802,614367	-0,495580438	C55H81NO3	2694,147705
NO3	804,630153	804,6301108	804,630017	-0,116596011	C55H83NO3	2085,872314
NO3	806,552211	806,5521572	806,551767	-0,483804064	C56H73NO3	1171,845459
NO3	806,645796	806,6457559	806,645667	-0,110158094	C55H85NO3	2099,412598
NO3	808,567609	808,5675571	808,567417	-0,173266182	C56H75NO3	1170,734863
NO3	808,661663	808,6616247	808,661318	-0,379207133	C55H87NO3	2088,804443
NO3	810,583156	810,5831148	810,583067	-0,058990224	C56H77NO3	1706,246582
NO3	810,677679	810,6776395	810,676967	-0,829574636	C55H89NO3	1829,201538
NO3	812,598777	812,5987342	812,598717	-0,021224742	C56H79NO3	1467,576904
NO3	812,692771	812,6927248	812,692617	-0,132700165	C55H91NO3	1264,017578
NO3	814,6144	814,6143676	814,614367	-7,69E-04	C56H81NO3	2112,671387
NO3	814,708861	814,7088151	814,708267	-0,672760634	C55H93NO3	1176,212769
NO3	816,62995	816,6299175	816,630017	0,121787726	C56H83NO3	1932,810059
NO3	818,646365	818,6463327	818,645667	-0,813222604	C56H85NO3	1789,261597
NO3	820,661545	820,6615151	820,661318	-0,240185998	C56H87NO3	1818,878662
NO3	822,58318	822,5831411	822,583067	-0,090141421	C57H77NO3	1141,435791
NO3	822,677448	822,677424	822,676967	-0,555479522	C56H89NO3	2151,490234
NO3	824,59928	824,5992497	824,598717	-0,646013714	C57H79NO3	1508,67395
NO3	824,692981	824,6929525	824,692617	-0,406835643	C56H91NO3	1624,293823
NO3	826,61494	826,6149125	826,614367	-0,659968016	C57H81NO3	1561,694336
NO3	826,7091	826,709073	826,708267	-0,975003136	C56H93NO3	1589,383789
NO3	828,630083	828,6300632	828,630017	-0,055732358	C57H83NO3	1988,97168
NO3	828,724702	828,7246699	828,723917	-0,908552357	C56H95NO3	1170,721924
NO3	830,645672	830,645648	830,645667	0,022901469	C57H85NO3	1517,471191
NO3	832,661642	832,6616237	832,661318	-0,367139676	C57H87NO3	1775,870239
