
#Abundancia das classes heteroatomicas
#Intensidade total: 4826259.500000
#Classe	Int. Relativa (%)
46	535.281250
47	390.680939
48	445.245972
49	400.994385
50	503.823761
51	424.878021
52	455.030731
53	411.700073

Distribuicao da quantidade de carbonos no DBE12 da classe NO2
Num. C	Intensidade
29	414.615265
30	529.221680
31	548.090698
32	553.966797
33	581.967407
34	679.351196
35	625.270447
36	727.416199
37	629.266663
38	744.464844
39	779.389709
40	815.521118
41	743.467346
42	762.475464
43	637.132507
44	670.715637
45	595.846680
46	606.027771
47	538.707153
48	477.719574
49	514.140320
50	481.696686
51	455.148315
52	427.052887
53	387.944550

Distribuicao da quantidade de carbonos no DBE13 da classe NO2
Num. C	Intensidade
27	413.714569
28	497.526154
29	659.273315
30	679.540466
31	838.330994
32	916.536560
33	812.160095
34	906.538818
35	802.440918
36	1038.181641
37	880.466370
38	968.892395
39	797.580627
40	800.478149
41	789.352173
42	691.420471
43	699.660645
44	726.838257
45	703.455811
46	769.152527
47	489.607208
48	614.360474
49	507.866302
50	497.505219
51	448.617401
52	410.997192
53	429.742950
54	422.785797

Distribuicao da quantidade de carbonos no DBE14 da classe NO2
Num. C	Intensidade
27	433.096008
28	572.036621
29	638.412109
30	651.267944
31	714.415588
32	918.535522
33	911.059448
34	853.366943
35	825.070679
36	811.649902
37	926.863708
38	1027.880005
39	919.003418
40	840.020691
41	898.330627
42	857.633850
43	802.081238
44	751.612427
45	800.129883
46	788.441650
47	627.593689
48	594.862915
49	633.002075
50	510.930145
51	611.397949
52	515.612976
53	438.755768
54	464.934326
55	390.557526
56	403.585297
57	398.466461

Distribuicao da quantidade de carbonos no DBE15 da classe NO2
Num. C	Intensidade
28	528.163574
29	619.263428
30	706.622803
31	744.041565
32	897.727661
33	856.484741
34	817.026550
35	892.310181
36	868.234497
37	834.825378
38	799.413452
39	912.480042
40	812.973022
41	905.466370
42	1038.920532
43	874.126099
44	758.441101
45	812.952942
46	716.451721
47	642.924377
48	671.920715
49	727.789612
50	641.275085
51	495.415924
52	532.805969
53	513.117676
54	529.582642
55	0.000000
56	543.346741
57	413.867920
58	0.000000
59	0.000000
60	402.133423

Distribuicao da quantidade de carbonos no DBE16 da classe NO2
Num. C	Intensidade
23	437.282776
24	476.378510
25	0.000000
26	450.657715
27	424.750153
28	574.169434
29	719.934326
30	819.128052
31	820.978088
32	947.428162
33	1042.206543
34	863.884949
35	935.868408
36	959.093811
37	878.170837
38	962.643616
39	1021.676025
40	869.592163
41	894.881958
42	913.214661
43	850.633179
44	867.471497
45	752.755920
46	799.228577
47	734.412292
48	811.471191
49	649.533691
50	656.198975
51	553.449768
52	550.022034
53	637.833496
54	548.237854
55	0.000000
56	0.000000
57	0.000000
58	473.734192

Distribuicao da quantidade de carbonos no DBE17 da classe NO2
Num. C	Intensidade
26	403.157959
27	406.606415
28	465.958588
29	546.362122
30	675.300964
31	829.859131
32	879.642700
33	933.114197
34	922.288940
35	972.776794
36	1057.547119
37	917.939026
38	897.440979
39	916.165466
40	850.486023
41	893.944580
42	927.139954
43	876.716309
44	933.586060
45	712.443665
46	766.206787
47	852.813354
48	629.240417
49	698.374268
50	742.470520
51	637.915100
52	599.800293
53	592.193054
54	512.850342
55	473.045776
56	483.936371
57	0.000000
58	403.354034

Distribuicao da quantidade de carbonos no DBE18 da classe NO2
Num. C	Intensidade
29	486.492645
30	554.548828
31	717.429443
32	752.262146
33	802.148254
34	794.993286
35	834.382263
36	893.858887
37	832.016052
38	845.586975
39	848.655029
40	809.942383
41	772.724243
42	778.722656
43	671.620972
44	773.903442
45	571.408081
46	701.874451
47	682.844543
48	664.257263
49	596.078735
50	676.798706
51	597.714722
52	478.829559
53	516.377075
54	547.429321
55	503.231049
56	0.000000
57	0.000000
58	404.279358

Distribuicao da quantidade de carbonos no DBE19 da classe NO2
Num. C	Intensidade
26	394.875641
27	412.890198
28	455.750824
29	553.216431
30	701.207153
31	820.981689
32	700.582581
33	879.642456
34	973.066956
35	798.057983
36	875.198303
37	830.301147
38	907.011597
39	792.098511
40	904.691956
41	898.861206
42	757.297424
43	654.341370
44	714.237000
45	703.648560
46	593.027893
47	730.050842
48	605.489014
49	589.543762
50	614.590088
51	618.262329
52	583.798950
53	569.842590
54	415.849335
55	487.363495
56	471.589081
57	0.000000
58	482.214874

Distribuicao da quantidade de carbonos no DBE20 da classe NO2
Num. C	Intensidade
28	408.987885
29	505.081390
30	580.048828
31	751.501465
32	788.007385
33	834.280334
34	909.405457
35	917.670471
36	801.065552
37	890.343994
38	861.428894
39	843.440735
40	848.199768
41	903.882935
42	819.204590
43	841.835938
44	700.597412
45	712.356628
46	795.192932
47	679.471130
48	554.703369
49	565.309448
50	568.797119
51	526.130005
52	485.080475
53	566.286926
54	454.562561
55	0.000000
56	547.096619
57	526.143982
58	391.400146
59	668.668701
60	405.097992

Distribuicao da quantidade de carbonos no DBE21 da classe NO2
Num. C	Intensidade
28	570.096619
29	857.022827
30	903.410339
31	901.750793
32	912.683899
33	923.868896
34	914.449890
35	861.450623
36	861.819214
37	779.158508
38	904.300232
39	934.649231
40	790.719238
41	929.536987
42	982.410645
43	812.253723
44	808.616272
45	731.967651
46	827.364685
47	587.339783
48	606.700073
49	560.569092
50	533.049683
51	572.349365
52	563.786804
53	443.074982
54	412.555725
55	499.208344
56	453.701508
57	459.543823

Distribuicao da quantidade de carbonos no DBE22 da classe NO2
Num. C	Intensidade
31	396.900208
32	517.914001
33	627.492737
34	723.264282
35	787.166321
36	713.261047
37	829.388550
38	766.310852
39	801.571045
40	752.451111
41	775.734863
42	701.313477
43	717.725891
44	642.276672
45	645.747253
46	550.642822
47	531.043335
48	509.693207
49	521.401245
50	567.118347
51	455.610535
52	481.389862
53	480.810455
54	417.118744
55	422.488770
56	0.000000
57	471.704163

Distribuicao da quantidade de carbonos no DBE23 da classe NO2
Num. C	Intensidade
33	444.643188
34	518.422485
35	630.041992
36	635.967896
37	640.763123
38	667.974304
39	477.872345
40	691.333801
41	609.719055
42	623.735413
43	648.413086
44	437.463470
45	621.522705
46	540.240417
47	449.966705
48	517.527954
49	511.546234
50	453.194458
51	563.366211
52	493.022491
53	453.793945
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	409.679718

Distribuicao da quantidade de carbonos no DBE24 da classe NO2
Num. C	Intensidade
33	593.812622
34	473.928406
35	585.823242
36	564.866028
37	678.257324
38	643.984985
39	513.019958
40	544.989441
41	550.076721
42	541.713867
43	573.617798
44	504.720490
45	479.791656
46	640.061462
47	433.733307
48	446.064819
49	413.766388
50	452.347717
51	421.992767
52	488.363922
53	0.000000
54	0.000000
55	0.000000
56	434.770416

Distribuicao da quantidade de carbonos no DBE25 da classe NO2
Num. C	Intensidade
38	470.999420
39	412.252197
40	425.084412
41	505.049896
42	487.305695
43	447.911316
44	418.017731
45	441.083710
46	494.567841


#Abundancia relativa do DBE na Classe Heteroatomica NO3
#Intensidade total da classe: 52290.148438
DBE	Int. Relativa (%)
7	1.557784
10	4.089860
11	2.481966
12	1.562794
13	1.681103
14	5.542903
15	21.805281
16	16.028257
17	7.781314
18	15.418678
19	11.811296
20	5.059508
21	4.429473
22	0.749766

Distribuicao da quantidade de carbonos no DBE7 da classe NO3
Num. C	Intensidade
34	415.926544
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	398.640900

Distribuicao da quantidade de carbonos no DBE10 da classe NO3
Num. C	Intensidade
36	397.220642
37	392.536224
38	486.446991
39	463.651886
40	398.738495

Distribuicao da quantidade de carbonos no DBE11 da classe NO3
Num. C	Intensidade
37	451.699097
38	434.066681
39	412.057892

Distribuicao da quantidade de carbonos no DBE12 da classe NO3
Num. C	Intensidade
36	391.785522
37	425.401611

Distribuicao da quantidade de carbonos no DBE13 da classe NO3
Num. C	Intensidade
37	488.962555
38	0.000000
39	0.000000
40	390.088593

Distribuicao da quantidade de carbonos no DBE14 da classe NO3
Num. C	Intensidade
36	449.206604
37	0.000000
38	0.000000
39	394.916473
40	408.887177
41	404.141418
42	393.356842
43	0.000000
44	402.679047
45	445.204498

Distribuicao da quantidade de carbonos no DBE15 da classe NO3
Num. C	Intensidade
29	456.433350
30	548.506592
31	525.773010
32	623.836609
33	601.705872
34	625.258728
35	586.725586
36	653.920898
37	810.478516
38	522.153625
39	604.440796
40	751.611755
41	568.916321
42	650.854126
43	542.203430
44	496.014923
45	497.875641
46	416.226868
47	440.714752
48	0.000000
49	478.362549

Distribuicao da quantidade de carbonos no DBE16 da classe NO3
Num. C	Intensidade
30	546.739990
31	536.384827
32	545.217102
33	484.591583
34	582.188599
35	639.667297
36	514.377930
37	554.121033
38	469.694794
39	591.411682
40	577.034973
41	503.784821
42	497.267059
43	0.000000
44	498.511871
45	444.750793
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	395.455109

Distribuicao da quantidade de carbonos no DBE17 da classe NO3
Num. C	Intensidade
32	472.814056
33	0.000000
34	0.000000
35	450.921875
36	402.814697
37	533.007019
38	482.448303
39	492.738983
40	388.883209
41	0.000000
42	438.415131
43	0.000000
44	406.817413

Distribuicao da quantidade de carbonos no DBE18 da classe NO3
Num. C	Intensidade
30	403.485870
31	460.156647
32	453.278076
33	533.556213
34	547.998108
35	557.625183
36	638.815979
37	505.436432
38	475.890900
39	500.231476
40	509.242279
41	516.711731
42	557.533386
43	489.939972
44	420.862854
45	491.684418

Distribuicao da quantidade de carbonos no DBE19 da classe NO3
Num. C	Intensidade
31	425.942139
32	436.043396
33	434.166901
34	451.484924
35	460.503326
36	447.519348
37	437.918732
38	475.670624
39	433.885223
40	0.000000
41	464.370819
42	405.184570
43	406.231476
44	494.164337
45	0.000000
46	0.000000
47	403.057465

Distribuicao da quantidade de carbonos no DBE20 da classe NO3
Num. C	Intensidade
36	393.982758
37	0.000000
38	450.658203
39	452.800903
40	444.734863
41	0.000000
42	472.784668
43	430.663147

Distribuicao da quantidade de carbonos no DBE21 da classe NO3
Num. C	Intensidade
40	464.934540
41	418.944305
42	0.000000
43	409.237946
44	0.000000
45	422.347168
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	600.713928

Distribuicao da quantidade de carbonos no DBE22 da classe NO3
Num. C	Intensidade
42	392.053619


#Abundancia relativa do DBE na Classe Heteroatomica O
#Intensidade total da classe: 650918.312500
DBE	Int. Relativa (%)
4	22.614882
5	18.505503
6	13.248709
7	8.594410
8	8.213005
9	7.343388
10	5.739269
11	4.861948
12	3.755927
13	2.712275
14	2.009556
15	1.341599
16	0.693201
17	0.190580
20	0.175726

Distribuicao da quantidade de carbonos no DBE4 da classe O
Num. C	Intensidade
19	399.646881
20	444.211456
21	676.132141
22	0.000000
23	1322.999756
24	1749.566650
25	2579.242920
26	3528.227783
27	5370.116211
28	5707.681152
29	5502.602051
30	6531.469727
31	6811.586426
32	7308.797852
33	7745.601562
34	7313.837402
35	6623.605469
36	6672.348633
37	6844.288086
38	6179.264160
39	5783.604980
40	5454.983887
41	5136.925293
42	4659.493164
43	4259.422852
44	3990.884521
45	3668.469482
46	3494.135010
47	2823.751953
48	2403.022461
49	2216.753418
50	2145.863281
51	2267.825439
52	1988.288940
53	1400.278809
54	1260.442993
55	1068.467896
56	1043.846680
57	885.583496
58	819.274048
59	658.580750
60	0.000000
61	463.310394

Distribuicao da quantidade de carbonos no DBE5 da classe O
Num. C	Intensidade
21	509.918976
22	708.854614
23	0.000000
24	1051.872314
25	1297.822754
26	1822.402222
27	4312.886230
28	3704.634521
29	3765.026611
30	4217.606445
31	5117.484863
32	5602.432129
33	5401.561035
34	5519.204102
35	5452.343262
36	5337.726562
37	5233.200195
38	5257.729492
39	4591.078613
40	4624.900879
41	4478.226562
42	4202.019531
43	3589.388184
44	3312.691406
45	3360.055908
46	3282.396484
47	2914.388916
48	2279.764893
49	2325.319336
50	2146.027100
51	2102.131836
52	2158.703125
53	1701.825684
54	1406.009155
55	1361.672241
56	1230.991821
57	1105.735962
58	905.915222
59	803.514893
60	684.918274
61	618.687561
62	539.675537
63	416.960846

Distribuicao da quantidade de carbonos no DBE6 da classe O
Num. C	Intensidade
20	395.408295
21	432.282043
22	466.086121
23	581.593750
24	0.000000
25	1044.421021
26	1177.417603
27	1498.886108
28	1821.933716
29	2234.902100
30	2945.021973
31	3503.815430
32	3624.973633
33	3758.235596
34	3827.062256
35	3849.366211
36	3740.803467
37	3639.317627
38	3628.312012
39	3334.220215
40	3340.812256
41	3145.542725
42	3094.328125
43	2818.619141
44	2723.632324
45	2688.698730
46	2473.295410
47	2333.232910
48	2010.662354
49	1860.129517
50	1726.876099
51	1696.437500
52	1631.788330
53	1339.683716
54	1003.579834
55	1133.782104
56	1021.322144
57	979.653870
58	737.932129
59	750.788757
60	504.399323
61	411.037659
62	503.689728
63	412.014221
64	392.268707

Distribuicao da quantidade de carbonos no DBE7 da classe O
Num. C	Intensidade
22	529.755066
23	489.070221
24	525.858398
25	0.000000
26	809.674561
27	981.030457
28	1200.349121
29	1262.439575
30	1708.457397
31	1900.490723
32	2030.472534
33	2237.744873
34	2576.539795
35	2256.874756
36	2261.564941
37	2565.625732
38	2365.868652
39	2199.364502
40	2013.672729
41	2396.216553
42	2054.803955
43	1901.519043
44	1985.863159
45	1772.629639
46	1563.823608
47	1389.119751
48	1316.755737
49	1107.213501
50	1303.687988
51	1117.916992
52	1270.676758
53	940.482971
54	810.903320
55	699.275879
56	720.031738
57	704.751526
58	591.643066
59	605.805481
60	426.803040
61	505.953888
62	419.219635
63	422.638184

Distribuicao da quantidade de carbonos no DBE8 da classe O
Num. C	Intensidade
25	468.506317
26	0.000000
27	824.269043
28	1146.663208
29	1412.447754
30	1556.971436
31	1916.914429
32	2199.750977
33	2257.529053
34	2601.054932
35	2552.197754
36	2661.104004
37	2630.929688
38	2338.135742
39	2420.302002
40	2238.652344
41	2091.222168
42	2167.680176
43	2062.919678
44	1491.723633
45	1603.283325
46	1546.244751
47	1454.327026
48	1387.114990
49	1233.518433
50	1157.725708
51	1179.406738
52	1111.996826
53	1009.785278
54	742.534485
55	833.429871
56	823.551270
57	478.470123
58	568.804565
59	0.000000
60	429.784485
61	442.627167
62	418.376312

Distribuicao da quantidade de carbonos no DBE9 da classe O
Num. C	Intensidade
24	398.209839
25	484.802704
26	476.874725
27	0.000000
28	976.096802
29	1197.405029
30	1338.505005
31	1748.271973
32	1955.798340
33	2116.776367
34	2053.702393
35	2342.516846
36	2113.684326
37	2201.334717
38	2180.144775
39	2045.675659
40	2006.373779
41	1989.376587
42	1938.184082
43	1799.587036
44	1629.007568
45	1509.905151
46	1539.490601
47	1514.435059
48	1191.927124
49	987.671875
50	872.460999
51	1122.798828
52	1143.362427
53	802.990906
54	826.781860
55	648.434937
56	677.849487
57	648.115234
58	445.489716
59	456.357666
60	0.000000
61	0.000000
62	419.062866

Distribuicao da quantidade de carbonos no DBE10 da classe O
Num. C	Intensidade
26	522.124268
27	623.750061
28	0.000000
29	1044.800415
30	1169.006836
31	1260.369385
32	1497.797485
33	1599.181030
34	1770.905151
35	1480.180786
36	1549.179199
37	1704.242310
38	1696.368042
39	1705.108154
40	1651.779297
41	1688.694092
42	1526.594238
43	1245.080322
44	1305.010254
45	1227.281982
46	1179.468506
47	1172.307495
48	829.508911
49	1103.972412
50	799.382629
51	851.068481
52	786.731140
53	807.079590
54	691.686707
55	560.103027
56	602.546082
57	476.583679
58	423.585876
59	0.000000
60	415.272217
61	391.203827

Distribuicao da quantidade de carbonos no DBE11 da classe O
Num. C	Intensidade
25	416.672485
26	533.891418
27	522.656372
28	773.597168
29	978.408020
30	1078.214966
31	1160.079956
32	1380.436035
33	1248.801270
34	1680.247314
35	1470.399048
36	1551.267700
37	1482.007202
38	1547.296631
39	1346.345093
40	1408.243652
41	1220.897461
42	1278.368896
43	1209.763306
44	1016.436401
45	1007.605469
46	990.630859
47	846.323181
48	967.988708
49	778.527954
50	526.195068
51	711.232239
52	646.068359
53	618.153870
54	418.973999
55	425.832520
56	405.752533

Distribuicao da quantidade de carbonos no DBE12 da classe O
Num. C	Intensidade
26	445.022919
27	481.392914
28	652.940063
29	741.675232
30	840.486267
31	963.057495
32	1100.153076
33	1063.076294
34	1215.583984
35	1213.864990
36	1082.106445
37	1167.746338
38	1113.069580
39	1153.215454
40	911.201294
41	1030.553101
42	1016.543945
43	987.928833
44	911.307739
45	863.947937
46	791.788574
47	739.854309
48	782.057312
49	579.310547
50	508.879181
51	504.661957
52	607.055054
53	530.615417
54	448.919586

Distribuicao da quantidade de carbonos no DBE13 da classe O
Num. C	Intensidade
28	477.689850
29	544.817810
30	706.063416
31	725.275757
32	915.498047
33	844.150940
34	1040.323364
35	985.959412
36	947.765625
37	1010.463135
38	918.832031
39	761.935974
40	1014.830933
41	755.330627
42	725.436951
43	708.976257
44	688.656738
45	682.567200
46	666.043945
47	700.426331
48	467.903290
49	510.935944
50	389.938171
51	464.872864

Distribuicao da quantidade de carbonos no DBE14 da classe O
Num. C	Intensidade
26	569.535461
27	0.000000
28	0.000000
29	402.918762
30	555.694763
31	696.452332
32	0.000000
33	720.288391
34	772.138611
35	903.465027
36	790.585571
37	829.122742
38	834.211548
39	758.393127
40	659.343567
41	677.924133
42	729.998596
43	620.253967
44	582.707825
45	530.410217
46	499.235809
47	499.760712
48	448.127228

Distribuicao da quantidade de carbonos no DBE15 da classe O
Num. C	Intensidade
29	472.287415
30	413.428162
31	507.331818
32	546.791626
33	0.000000
34	615.401733
35	579.408813
36	550.220642
37	572.335571
38	623.511169
39	591.561951
40	547.645508
41	453.557861
42	489.973663
43	448.856750
44	474.311371
45	396.727844
46	449.357147

Distribuicao da quantidade de carbonos no DBE16 da classe O
Num. C	Intensidade
31	395.092194
32	517.369080
33	446.408508
34	513.316772
35	411.991699
36	545.764648
37	395.988220
38	482.565155
39	394.070679
40	0.000000
41	409.607941

Distribuicao da quantidade de carbonos no DBE17 da classe O
Num. C	Intensidade
33	392.178711
34	0.000000
35	0.000000
36	416.758911
37	0.000000
38	0.000000
39	431.580811

Distribuicao da quantidade de carbonos no DBE20 da classe O
Num. C	Intensidade
42	1143.834351


#Abundancia relativa do DBE na Classe Heteroatomica O2
#Intensidade total da classe: 921624.562500
DBE	Int. Relativa (%)
1	3.882978
2	1.038819
3	0.777971
4	1.721534
5	20.004383
6	11.131186
7	7.354780
8	5.904466
9	7.101759
10	6.667571
11	6.977539
12	4.771924
13	5.074518
14	4.551290
15	3.806182
16	2.960819
17	2.437870
18	1.752287
19	1.166722
20	0.696926
21	0.218527

Distribuicao da quantidade de carbonos no DBE1 da classe O2
Num. C	Intensidade
14	616.286316
15	577.249207
16	6643.091309
17	904.639954
18	9654.700195
19	490.699127
20	789.518005
21	411.578369
22	630.526794
23	662.428650
24	1329.964355
25	1058.323486
26	1312.983398
27	966.659058
28	986.467102
29	942.863647
30	1009.660522
31	952.210205
32	768.269592
33	862.210083
34	686.074158
35	660.299988
36	549.717102
37	447.614624
38	511.281464
39	457.453033
40	512.230713
41	391.479462

Distribuicao da quantidade de carbonos no DBE2 da classe O2
Num. C	Intensidade
16	958.760315
17	0.000000
18	1565.159668
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	465.817474
27	401.958374
28	465.930939
29	479.662476
30	723.952393
31	614.532532
32	717.219788
33	605.161560
34	626.915405
35	604.474548
36	506.574921
37	0.000000
38	447.241211
39	390.646515

Distribuicao da quantidade de carbonos no DBE3 da classe O2
Num. C	Intensidade
26	407.291840
27	0.000000
28	429.400055
29	488.483734
30	619.140686
31	583.441467
32	553.246277
33	485.335846
34	485.519379
35	444.680206
36	460.637878
37	418.893524
38	414.595520
39	459.137268
40	469.315704
41	450.854523

Distribuicao da quantidade de carbonos no DBE4 da classe O2
Num. C	Intensidade
14	7520.988281
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	445.678711
28	513.789795
29	500.428131
30	621.866760
31	653.800293
32	655.062134
33	624.568237
34	737.046204
35	644.359070
36	573.643372
37	438.849274
38	525.324951
39	498.396149
40	456.946167
41	455.330261

Distribuicao da quantidade de carbonos no DBE5 da classe O2
Num. C	Intensidade
13	2420.674805
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	810.204773
21	1157.838135
22	1671.287231
23	2595.796875
24	3377.912354
25	3250.740967
26	4305.812500
27	7669.370117
28	9704.298828
29	8167.108887
30	8066.514648
31	8866.423828
32	9402.427734
33	8698.969727
34	8639.727539
35	8101.348633
36	7657.995117
37	7402.728027
38	7337.012207
39	6361.482422
40	6214.880371
41	5890.245605
42	5162.206543
43	4817.171875
44	4419.868164
45	4068.445557
46	3534.830566
47	3186.456055
48	3082.649902
49	2545.087158
50	2456.789307
51	2255.394775
52	1907.853149
53	1512.160156
54	1533.967163
55	1353.473633
56	1231.988281
57	1032.703369
58	779.474365
59	653.317017
60	0.000000
61	659.184143
62	0.000000
63	401.459351

Distribuicao da quantidade de carbonos no DBE6 da classe O2
Num. C	Intensidade
22	874.603271
23	1022.575439
24	1161.504761
25	1529.703613
26	2047.480591
27	2534.820312
28	3058.749756
29	3743.503174
30	4051.624512
31	4598.816406
32	4675.533691
33	4940.563965
34	4419.024414
35	4472.268555
36	4167.084473
37	4658.555664
38	4018.321289
39	3897.434814
40	3504.096436
41	3465.968262
42	3230.033691
43	3354.791748
44	2852.013672
45	2697.334717
46	2594.370117
47	2243.075195
48	2204.968018
49	2015.388184
50	1935.158813
51	1739.333740
52	1815.748535
53	1365.614014
54	1168.626587
55	1172.546021
56	1138.167236
57	894.073975
58	956.085449
59	0.000000
60	710.187622
61	624.636902
62	532.011108
63	501.355438

Distribuicao da quantidade de carbonos no DBE7 da classe O2
Num. C	Intensidade
23	675.206909
24	690.816956
25	874.321716
26	1069.686646
27	1632.958252
28	1889.052246
29	1905.274414
30	2167.339844
31	2505.760742
32	2795.910400
33	2818.553711
34	2527.487305
35	2848.106445
36	2591.766846
37	2713.957275
38	2624.860352
39	2352.586914
40	2755.593262
41	2419.129639
42	2252.657715
43	2201.911621
44	2077.625977
45	1956.256348
46	1836.070435
47	1631.790283
48	1736.945557
49	1601.638184
50	1662.783569
51	1363.636841
52	1217.443970
53	1147.637329
54	1206.053711
55	862.342651
56	819.615051
57	845.103882
58	623.736206
59	551.043274
60	423.474945
61	577.042175
62	481.296783
63	456.639801
64	392.354523

Distribuicao da quantidade de carbonos no DBE8 da classe O2
Num. C	Intensidade
23	453.741974
24	474.280731
25	612.036011
26	776.077393
27	864.089172
28	1790.335693
29	1418.022949
30	1586.716553
31	1716.941284
32	1784.056152
33	2021.237427
34	2060.504150
35	2113.429688
36	2117.193359
37	2079.333496
38	1981.801636
39	1948.529541
40	2026.633423
41	2019.408569
42	1960.618896
43	1686.580566
44	1696.591675
45	1760.322998
46	1679.808105
47	1259.035034
48	1349.531982
49	1365.081787
50	1252.206787
51	1253.876221
52	1117.275513
53	1051.638794
54	928.334778
55	915.850464
56	1013.086548
57	906.852295
58	745.915344
59	587.736389
60	557.722656
61	532.274841
62	547.562744
63	404.731873

Distribuicao da quantidade de carbonos no DBE9 da classe O2
Num. C	Intensidade
24	595.841370
25	451.629486
26	611.198730
27	826.404480
28	1128.137329
29	1316.552612
30	1690.718994
31	1894.462769
32	2041.645874
33	1975.582764
34	2199.909668
35	0.000000
36	3344.811279
37	3562.387939
38	3972.653320
39	3253.374268
40	2790.810791
41	2663.695801
42	2357.529053
43	2444.205078
44	2128.547119
45	1916.036133
46	1960.317871
47	1745.958862
48	1639.709595
49	1619.717407
50	1718.617676
51	1375.162231
52	1426.931274
53	1179.570190
54	1279.139771
55	1247.883789
56	1255.446045
57	969.994385
58	892.734985
59	732.961609
60	720.154419
61	545.849121
62	535.310852
63	567.897888
64	459.378052
65	412.681061

Distribuicao da quantidade de carbonos no DBE10 da classe O2
Num. C	Intensidade
24	390.963623
25	504.864777
26	748.027405
27	792.454773
28	1147.039429
29	1364.110352
30	1751.931519
31	1823.772217
32	2155.987549
33	2160.664551
34	2261.263672
35	2440.090088
36	2232.699707
37	2089.321045
38	2272.756348
39	2674.049805
40	2564.717285
41	2421.368408
42	2404.166992
43	2113.086914
44	1973.194580
45	1964.831421
46	1755.960693
47	1583.005859
48	1594.888672
49	1382.708008
50	1387.190674
51	1425.932983
52	1354.386353
53	1360.864502
54	1227.106689
55	1038.051270
56	1228.518555
57	1093.628052
58	774.174133
59	708.028687
60	842.024109
61	704.823608
62	627.752869
63	563.778503
64	545.780823

Distribuicao da quantidade de carbonos no DBE11 da classe O2
Num. C	Intensidade
22	408.019501
23	466.204163
24	573.220215
25	657.534119
26	723.147339
27	733.780151
28	1947.533447
29	1167.331787
30	1498.369263
31	1582.591675
32	15806.374023
33	1780.354492
34	1732.444824
35	1942.155273
36	2246.006836
37	1789.948120
38	1714.949829
39	1755.199829
40	1849.684692
41	1776.731445
42	1727.849731
43	1612.114258
44	1578.555786
45	1553.412231
46	1442.503174
47	1254.800415
48	1253.165039
49	1237.950684
50	1192.914917
51	1228.619995
52	1023.523193
53	843.002686
54	976.983887
55	854.279358
56	784.538879
57	812.131653
58	683.135925
59	694.123474
60	532.544250
61	0.000000
62	424.210175
63	444.761932

Distribuicao da quantidade de carbonos no DBE12 da classe O2
Num. C	Intensidade
23	573.066101
24	646.289673
25	745.639465
26	763.709106
27	864.015320
28	1075.882324
29	1264.189453
30	1278.746216
31	1559.612793
32	1542.655884
33	1598.250244
34	1649.910767
35	1473.971924
36	1614.646729
37	1862.363159
38	1627.419922
39	1703.436401
40	1655.419434
41	1457.880005
42	1505.966675
43	1322.382324
44	1383.688599
45	1306.112793
46	1146.278320
47	1097.914551
48	1126.480835
49	1013.369141
50	958.411255
51	1051.802002
52	860.046936
53	786.366150
54	799.877930
55	728.251465
56	837.439575
57	751.469482
58	591.795837
59	406.199615
60	538.060486
61	396.916840
62	0.000000
63	0.000000
64	413.287170

Distribuicao da quantidade de carbonos no DBE13 da classe O2
Num. C	Intensidade
23	421.016815
24	576.096619
25	668.671021
26	884.198242
27	1027.863281
28	1168.518677
29	1338.040771
30	1501.737061
31	1482.556274
32	1673.287964
33	1632.166870
34	1797.868896
35	1826.282227
36	1714.311523
37	1936.040039
38	1964.196045
39	1696.967651
40	1555.559570
41	1616.456421
42	1479.665039
43	1553.312988
44	1349.917969
45	1416.941528
46	1303.144287
47	1197.417725
48	1102.728149
49	1085.193970
50	1116.795288
51	1050.965942
52	948.144531
53	833.208740
54	840.738708
55	800.684937
56	622.728088
57	529.250061
58	671.965027
59	520.365234
60	472.936737
61	484.329742
62	406.590729
63	499.148407

Distribuicao da quantidade de carbonos no DBE14 da classe O2
Num. C	Intensidade
23	541.348022
24	656.638062
25	655.650146
26	745.157898
27	905.557007
28	1028.986572
29	1139.819824
30	1288.585327
31	1492.388672
32	1629.919678
33	1625.956055
34	1731.166138
35	1472.213623
36	1758.369141
37	1489.057495
38	1603.916138
39	1592.701782
40	1644.433716
41	1585.097412
42	1471.656738
43	1428.601562
44	1267.696899
45	1342.093872
46	1318.447998
47	1109.528687
48	1030.242432
49	952.064148
50	930.778870
51	925.371460
52	820.199585
53	783.447998
54	663.905273
55	591.970154
56	700.644470
57	635.837463
58	563.084290
59	392.895508
60	430.380615

Distribuicao da quantidade de carbonos no DBE15 da classe O2
Num. C	Intensidade
25	459.761902
26	609.176697
27	836.902039
28	924.356079
29	1338.224976
30	1241.653198
31	1377.461792
