
#Abundancia das classes heteroatomicas
#Intensidade total: 8081875.500000
#Classe	Int. Relativa (%)
28	5216.753418
29	5973.892090
30	6297.324707
31	6655.868164
32	5832.037598
33	5361.836426
34	6720.509766
35	6278.978516
36	6841.380371
37	5643.070801
38	6388.733398
39	8124.100586
40	7147.935547
41	6829.736328
42	4478.092285
43	3722.655273
44	4401.677246
45	5000.691895
46	3430.677979
47	2512.310303
48	2005.465820
49	1687.090454
50	1586.906372
51	1341.752686
52	1132.900513

Distribuicao da quantidade de carbonos no DBE4 da classe O2
Num. C	Intensidade
14	5463.910645
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	1517.128418
21	1867.377319
22	2664.028809
23	2774.684570
24	3762.672363
25	4413.573242
26	5813.510742
27	6636.281738
28	8112.367188
29	7196.549805
30	0.000000
31	6483.421875
32	6056.533203
33	4994.450684
34	6533.858398
35	6646.619629
36	6360.256836
37	4964.639160
38	4935.772461
39	6885.621582
40	6360.320312
41	5989.021484
42	4795.287109
43	3840.867432
44	4612.010254
45	4463.294434
46	3524.496338
47	2242.662598
48	1858.419800
49	1394.810059
50	1179.823120

Distribuicao da quantidade de carbonos no DBE5 da classe O2
Num. C	Intensidade
13	3151.255615
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	1240.094971
21	2000.036865
22	2693.160400
23	3437.742920
24	3989.711182
25	4745.794434
26	6012.614258
27	11102.373047
28	30304.634766
29	23140.222656
30	30900.425781
31	21171.962891
32	15605.552734
33	11976.222656
34	12311.618164
35	11560.057617
36	10178.915039
37	8917.984375
38	7793.013184
39	8846.553711
40	9970.166016
41	8371.983398
42	6431.045898
43	5817.017578
44	6482.544434
45	6473.035645
46	4488.788574
47	3736.490967
48	2504.740234
49	2998.913574
50	2493.141602
51	1882.403564
52	1825.732056
53	1537.054810
54	1217.642944
55	1328.649292
56	1192.619385

Distribuicao da quantidade de carbonos no DBE6 da classe O2
Num. C	Intensidade
18	1161.489136
19	1136.207764
20	1994.432129
21	2207.869873
22	2997.162598
23	2669.454834
24	3523.145020
25	4006.993896
26	5195.994629
27	7737.758301
28	13303.625977
29	9834.194336
30	19979.724609
31	31206.664062
32	27885.634766
33	15895.193359
34	12670.842773
35	13849.642578
36	12553.016602
37	10235.432617
38	10335.589844
39	11168.756836
40	13635.869141
41	9940.949219
42	7920.826172
43	6717.496094
44	6568.396484
45	6148.060059
46	4813.411621
47	3853.621582
48	3288.900391
49	2674.718506
50	2752.055664
51	2590.481445
52	1743.465820
53	1642.879883
54	1480.690063
55	1332.776611

Distribuicao da quantidade de carbonos no DBE7 da classe O2
Num. C	Intensidade
20	1426.359375
21	2165.554199
22	2584.849121
23	3017.238770
24	3546.863770
25	4358.032715
26	5345.753418
27	6249.946777
28	8359.064453
29	8280.930664
30	9888.393555
31	10996.856445
32	13294.952148
33	9482.514648
34	8818.371094
35	8312.931641
36	7967.156738
37	8249.973633
38	9229.076172
39	10987.145508
40	14423.924805
41	8836.595703
42	7736.889648
43	6958.554199
44	6409.233398
45	6355.794434
46	4539.893555
47	4028.591309
48	3214.133545
49	2914.995850
50	2415.380127
51	2188.663086
52	1887.664429
53	1982.238037
54	1809.929321
55	1467.549927
56	1289.563599

Distribuicao da quantidade de carbonos no DBE8 da classe O2
Num. C	Intensidade
21	1183.352783
22	2129.332275
23	2272.657715
24	2906.512695
25	3745.991455
26	4508.331055
27	6560.155273
28	12482.684570
29	12634.502930
30	17851.117188
31	13737.221680
32	12103.741211
33	9557.234375
34	8611.879883
35	8583.986328
36	8406.312500
37	7537.979004
38	7514.561035
39	9241.968750
40	10530.972656
41	8803.812500
42	7095.175781
43	6644.698242
44	6275.736328
45	6015.818359
46	4148.210938
47	3997.566406
48	3246.163818
49	2758.873047
50	3129.187256
51	2182.510254
52	2065.256348
53	1704.333130
54	1720.769775
55	1285.912109
56	0.000000
57	0.000000
58	0.000000
59	0.000000
60	1158.957764

Distribuicao da quantidade de carbonos no DBE9 da classe O2
Num. C	Intensidade
22	1371.581909
23	1523.433350
24	2881.579834
25	2712.518066
26	4377.515625
27	5262.726562
28	5850.854980
29	7033.792480
30	8168.109375
31	8559.292969
32	9396.534180
33	8022.343262
34	7633.618164
35	7862.869141
36	7972.643555
37	8174.155273
38	10048.218750
39	11704.608398
40	38359.742188
41	11834.924805
42	8734.652344
43	7356.369141
44	6152.388672
45	5530.827148
46	4649.420410
47	4139.482422
48	3333.223389
49	3466.787354
50	2670.406494
51	2283.843750
52	2222.806885
53	2418.283203
54	1851.526123
55	1257.375366
56	1462.195068
57	1231.300293

Distribuicao da quantidade de carbonos no DBE10 da classe O2
Num. C	Intensidade
21	1257.448486
22	0.000000
23	1411.086182
24	1448.813354
25	1848.712036
26	2722.403809
27	3993.027588
28	4474.524414
29	5607.017090
30	5998.756836
31	6281.504883
32	6654.943359
33	6011.575684
34	5649.134277
35	5665.210449
36	6017.641602
37	6177.856934
38	7568.456543
39	11197.465820
40	38958.589844
41	13299.176758
42	9620.983398
43	7662.112305
44	5872.393066
45	5359.565430
46	4781.865723
47	4217.854492
48	3427.168945
49	3096.701904
50	2585.291016
51	2390.581543
52	2547.688965
53	2322.126953
54	1751.323486
55	1178.248779
56	1282.251831
57	1182.096313

Distribuicao da quantidade de carbonos no DBE11 da classe O2
Num. C	Intensidade
25	1308.719482
26	2225.391357
27	2630.587158
28	2876.231689
29	3514.577148
30	4160.186523
31	4999.456543
32	6316.677734
33	4391.828613
34	4562.763672
35	4565.240723
36	5092.323242
37	5229.753906
38	6129.903809
39	8717.152344
40	15011.520508
41	9639.814453
42	6857.260742
43	6181.103027
44	4873.828613
45	4733.063965
46	4061.751465
47	3765.665283
48	2934.332275
49	2617.973145
50	2750.720947
51	2143.779541
52	2499.635254
53	1898.923218
54	1901.456055
55	1477.812622
56	0.000000
57	1248.220215
58	1134.121338

Distribuicao da quantidade de carbonos no DBE12 da classe O2
Num. C	Intensidade
26	1381.181030
27	1979.784180
28	2241.849609
29	2879.850586
30	2601.653076
31	3934.164062
32	3761.455078
33	3837.230469
34	3766.641602
35	3774.667480
36	3872.826660
37	4731.286133
38	5185.308105
39	7983.194336
40	12771.762695
41	8006.081543
42	6401.893555
43	5491.004395
44	4211.184082
45	3801.895996
46	3670.140381
47	2860.761475
48	2680.571533
49	2585.784424
50	2121.727539
51	2176.919189
52	1808.635498
53	1798.898926
54	1596.599731
55	0.000000
56	1413.664917

Distribuicao da quantidade de carbonos no DBE13 da classe O2
Num. C	Intensidade
29	1468.518433
30	1948.301025
31	2483.812256
32	2816.813721
33	3204.526855
34	2624.234619
35	2706.181641
36	3123.385986
37	3564.803467
38	4281.476562
39	6885.484375
40	20584.626953
41	7276.663086
42	6736.644531
43	5256.836426
44	3899.262939
45	3967.981445
46	3230.937256
47	2664.985596
48	2482.564697
49	2411.270020
50	1886.864380
51	1960.477661
52	1461.155151
53	1714.555176
54	1225.873779

Distribuicao da quantidade de carbonos no DBE14 da classe O2
Num. C	Intensidade
31	1351.728882
32	1785.557861
33	1820.596802
34	1620.170776
35	2074.316162
36	2638.268799
37	2430.054199
38	3730.583496
39	5803.520020
40	12650.697266
41	6261.191406
42	5456.823730
43	4051.537598
44	3651.431152
45	3254.063721
46	3083.073486
47	2450.273193
48	2202.991211
49	1805.832397
50	1860.657227
51	1993.738525
52	1957.637695
53	1626.913940
54	0.000000
55	1524.596436

Distribuicao da quantidade de carbonos no DBE15 da classe O2
Num. C	Intensidade
35	1525.875244
36	1581.862549
37	2145.659424
38	2594.434326
39	4451.951660
40	9525.102539
41	4177.199707
42	3847.561768
43	2952.818115
44	2377.484375
45	2815.343506
46	2579.714600
47	2117.724854
48	2160.225586
49	1683.694458
50	1744.579590
51	1788.866455
52	1294.834961
53	1453.862305
54	1261.324585
55	1205.825439

Distribuicao da quantidade de carbonos no DBE16 da classe O2
Num. C	Intensidade
37	1503.042847
38	2149.281250
39	3738.723389
40	8040.743164
41	3189.622803
42	2762.765869
43	2407.550049
44	2290.599854
45	2300.947998
46	2038.053467
47	1939.054077
48	1394.839844
49	1515.584595
50	1206.039795
51	1260.748291
52	1372.364990

Distribuicao da quantidade de carbonos no DBE17 da classe O2
Num. C	Intensidade
38	1156.815308
39	2155.295166
40	7049.828125
41	2101.028076
42	2757.027588
43	2190.308838
44	1674.199585
45	1718.645386
46	1671.820068
47	1524.228027
48	1795.460938
49	1198.418579

Distribuicao da quantidade de carbonos no DBE18 da classe O2
Num. C	Intensidade
39	1969.990723
40	3184.358154
41	1291.353882
42	1719.816772
43	1319.573608
44	0.000000
45	1499.356812
46	1461.954468

Distribuicao da quantidade de carbonos no DBE19 da classe O2
Num. C	Intensidade
40	1838.384399
41	0.000000
42	0.000000
43	1138.145752

Distribuicao da quantidade de carbonos no DBE20 da classe O2
Num. C	Intensidade
40	1136.108276


#Abundancia relativa do DBE na Classe Heteroatomica O3
#Intensidade total da classe: 1387826.000000
DBE	Int. Relativa (%)
1	2.982723
2	4.814159
3	4.210410
4	4.986217
5	6.852753
6	9.103937
7	9.048944
8	9.076609
9	8.460142
10	8.533487
11	7.763560
12	6.250003
13	5.175313
14	4.328344
15	3.102614
16	2.447704
17	1.744901
18	1.033009
19	0.085146

Distribuicao da quantidade de carbonos no DBE1 da classe O3
Num. C	Intensidade
22	5174.139160
23	1248.766968
24	6296.200195
25	2009.520264
26	5315.478027
27	1816.159912
28	2636.618164
29	1964.188721
30	2393.892334
31	1981.205566
32	1609.785889
33	1178.054932
34	1759.054688
35	0.000000
36	1600.598267
37	0.000000
38	1527.394165
39	1424.518066
40	1459.429565

Distribuicao da quantidade de carbonos no DBE2 da classe O3
Num. C	Intensidade
22	1606.687378
23	1785.412109
24	2768.234375
25	2729.817871
26	4025.549805
27	3278.717529
28	3888.768066
29	3689.049561
30	3897.285400
31	3550.558838
32	3554.977783
33	3467.122803
34	3674.691895
35	3349.555420
36	3516.959473
37	3158.964111
38	3228.324219
39	2765.368652
40	2709.142822
41	1935.980225
42	1550.396851
43	0.000000
44	1447.556030
45	1233.026855

Distribuicao da quantidade de carbonos no DBE3 da classe O3
Num. C	Intensidade
23	1340.490479
24	1280.717285
25	1804.504761
26	1938.637207
27	1952.763062
28	2154.154297
29	2258.371338
30	2258.782715
31	2407.828369
32	2643.647705
33	2626.593018
34	2865.404541
35	3821.065430
36	3282.177246
37	3379.483398
38	3267.502441
39	3184.430664
40	3031.916748
41	2538.298584
42	2052.229004
43	1789.820557
44	2020.385498
45	1819.810059
46	1274.336914
47	1439.810669

Distribuicao da quantidade de carbonos no DBE4 da classe O3
Num. C	Intensidade
22	1277.456421
23	1358.127075
24	1844.677612
25	2761.085449
26	2626.164795
27	3838.024658
28	2521.472656
29	3676.012451
30	2653.901611
31	3237.396973
32	3323.817139
33	3838.020264
34	3520.311768
35	3870.515381
36	3221.573730
37	3575.326660
38	2954.419922
39	3332.341553
40	3378.231689
41	2508.024902
42	1815.910767
43	1835.055786
44	1849.215942
45	1839.102173
46	1393.085083
47	1150.741089

Distribuicao da quantidade de carbonos no DBE5 da classe O3
Num. C	Intensidade
23	1513.482666
24	1383.661133
25	2104.635742
26	3408.590332
27	5713.907227
28	7261.698730
29	7986.779297
30	6243.340332
31	4369.118652
32	3583.712158
33	3579.866211
34	3894.599854
35	3916.150635
36	3991.252930
37	3374.335693
38	3650.165039
39	4283.700684
40	3838.046143
41	3071.111084
42	2700.529785
43	2609.012207
44	2804.383545
45	2269.523926
46	2127.665527
47	1601.121216
48	1458.576538
49	1212.317383
50	1152.995728

Distribuicao da quantidade de carbonos no DBE6 da classe O3
Num. C	Intensidade
22	1323.232422
23	1449.551025
24	1812.277344
25	1929.934326
26	3213.257324
27	5536.754883
28	6590.092773
29	8402.703125
30	7270.046875
31	6519.410156
32	5520.372559
33	5986.272461
34	5831.962891
35	5521.968750
36	5898.084961
37	5959.720703
38	5226.572754
39	5209.576660
40	6227.733398
41	4583.403320
42	3974.581299
43	3783.487305
44	3456.719971
45	3131.239746
46	2045.548828
47	2219.677979
48	1802.120483
49	1730.683472
50	1473.818481
51	1170.175415
52	1545.844238

Distribuicao da quantidade de carbonos no DBE7 da classe O3
Num. C	Intensidade
23	1610.896729
24	1812.269165
25	2062.121826
26	2783.638428
27	3617.654297
28	4163.605957
29	5295.819824
30	5452.517578
31	5528.884766
32	5924.815430
33	5433.950684
34	5369.172852
35	5950.759277
36	5986.256348
37	5763.735840
38	5845.770020
39	6742.767090
40	7949.845215
41	5573.885742
42	5070.426758
43	4089.759766
44	4123.617676
45	3801.351318
46	2816.104980
47	2404.430664
48	2377.086182
49	1823.409058
50	1678.688232
51	1652.032593
52	1401.742065
53	1476.597656

Distribuicao da quantidade de carbonos no DBE8 da classe O3
Num. C	Intensidade
22	1188.707153
23	1280.061279
24	1796.502319
25	1989.125000
26	2626.369873
27	3501.446533
28	4448.122070
29	5104.772461
30	5320.057617
31	5414.543457
32	4645.819336
33	5461.855469
34	5368.856445
35	4969.375488
36	6431.671875
37	6066.302246
38	5891.687012
39	6567.923828
40	7582.415527
41	5421.937988
42	5210.083496
43	4628.724121
44	3772.833252
45	3922.706055
46	2763.801025
47	2497.548828
48	2363.504395
49	2109.575928
50	1572.284424
51	1444.143188
52	1563.791260
53	1399.615723
54	1641.372314

Distribuicao da quantidade de carbonos no DBE9 da classe O3
Num. C	Intensidade
24	2141.829590
25	1718.619019
26	2227.973633
27	2869.004395
28	3286.416016
29	4051.970703
30	3830.624512
31	4045.505371
32	4669.991211
33	4350.226074
34	3933.414551
35	4796.761230
36	5758.334961
37	5520.729004
38	5852.892578
39	6173.195312
40	10109.606445
41	5306.682617
42	5030.166992
43	4287.012695
44	4079.439453
45	3829.084717
46	3020.050293
47	2812.251953
48	2194.711670
49	2433.687744
50	1558.693115
51	2081.070557
52	1967.118408
53	1828.257690
54	1646.735229

Distribuicao da quantidade de carbonos no DBE10 da classe O3
Num. C	Intensidade
23	1241.911621
24	0.000000
25	1365.703247
26	1631.219727
27	2267.012939
28	2618.936035
29	3206.760254
30	3285.457520
31	3408.651855
32	4072.315430
33	3638.266113
34	3854.648682
35	4076.622070
36	4677.886719
37	5126.471191
38	6048.841797
39	7610.155762
40	15972.266602
41	6288.071777
42	5573.115723
43	4835.082520
44	3696.045898
45	3840.706055
46	3012.117920
47	2868.512939
48	2707.499023
49	2305.245117
50	2247.382568
51	2171.395752
52	0.000000
53	1891.654785
54	1613.730103
55	1276.263916

Distribuicao da quantidade de carbonos no DBE11 da classe O3
Num. C	Intensidade
26	1543.606812
27	1458.220459
28	1851.621826
29	2386.532959
30	2522.506348
31	2931.157471
32	2780.901611
33	3103.795654
34	3134.067383
35	3256.302734
36	4032.945312
37	4310.069824
38	5240.446777
39	6497.253418
40	14695.152344
41	6344.550293
42	5434.744629
43	4527.339355
44	4256.678711
45	3405.076172
46	3667.378662
47	2934.622803
48	2928.322998
49	2202.530518
50	2151.542969
51	2033.208740
52	1978.687256
53	1800.544067
54	1773.402222
55	1325.399658
56	1236.099976

Distribuicao da quantidade de carbonos no DBE12 da classe O3
Num. C	Intensidade
26	1191.925903
27	1183.907227
28	1170.550903
29	1749.474365
30	1893.995972
31	2037.350830
32	2547.226562
33	2113.745605
34	2609.687988
35	2772.057129
36	4172.123535
37	3839.819336
38	3770.230225
39	5607.897461
40	9152.180664
41	5411.011719
42	5106.881348
43	3752.070068
44	3360.823730
45	2985.490479
46	2896.612549
47	2593.384521
48	2060.068848
49	2657.288574
50	1632.842041
51	2016.083008
52	1713.226929
53	1825.809814
54	1623.628662
55	1291.773193

Distribuicao da quantidade de carbonos no DBE13 da classe O3
Num. C	Intensidade
29	1189.824219
30	1255.011597
31	1762.223877
32	1866.057007
33	2011.976074
34	1786.132080
35	2248.096680
36	2209.468018
37	3041.628662
38	4704.880371
39	5137.545898
40	8462.649414
41	4773.916504
42	4183.670410
43	3989.265625
44	3174.984619
45	3001.013916
46	2371.364990
47	2896.972900
48	2120.065430
49	1994.164062
50	2054.722900
51	1921.195435
52	1978.753174
53	1688.750000

Distribuicao da quantidade de carbonos no DBE14 da classe O3
Num. C	Intensidade
31	1303.763306
32	1372.163818
33	1636.237671
34	1584.325684
35	1747.057861
36	1918.336792
37	2002.412598
38	3542.019287
39	4881.064453
40	8407.840820
41	3957.095215
42	3761.608398
43	3030.346191
44	2546.859863
45	2414.852051
46	2301.252441
47	2222.386963
48	2230.586670
49	0.000000
50	1694.151855
51	1878.525757
52	1822.947388
53	1205.609131
54	1407.154663
55	1201.283936

Distribuicao da quantidade de carbonos no DBE15 da classe O3
Num. C	Intensidade
36	1608.444214
37	1664.596069
38	2507.319336
39	3946.640137
40	6040.677246
41	3544.501709
42	3031.135254
43	2555.359375
44	2124.519287
45	2438.812256
46	2528.157959
47	1963.673584
48	1711.816772
49	1713.214722
50	1171.940552
51	1666.817383
52	1553.559814
53	1287.697632

Distribuicao da quantidade de carbonos no DBE16 da classe O3
Num. C	Intensidade
36	1173.351807
37	1625.375244
38	1879.120850
39	2619.549805
40	4659.347168
41	2278.465088
42	2656.918213
43	2342.201172
44	2140.884033
45	1721.042480
46	2342.668945
47	1750.333252
48	1682.017212
49	1304.768311
50	1284.563232
51	0.000000
52	1243.697632
53	1265.565308

Distribuicao da quantidade de carbonos no DBE17 da classe O3
Num. C	Intensidade
38	1393.797119
39	2155.179199
40	3842.137939
41	2088.634766
42	1810.655396
43	1584.476807
44	1736.546265
45	1631.397339
46	1772.960815
47	1408.430664
48	1234.262817
49	1139.580566
50	0.000000
51	1132.270264
52	1285.867798

Distribuicao da quantidade de carbonos no DBE18 da classe O3
Num. C	Intensidade
39	1274.006714
40	2576.944824
41	1233.339111
42	1238.835571
43	1325.342651
44	0.000000
45	1457.018555
46	1138.785645
47	1273.869995
48	0.000000
49	1647.115356
50	1171.113281

Distribuicao da quantidade de carbonos no DBE19 da classe O3
Num. C	Intensidade
40	1181.673828


#Abundancia relativa do DBE na Classe Heteroatomica O4
#Intensidade total da classe: 570522.375000
DBE	Int. Relativa (%)
2	1.276525
3	1.787226
4	1.665757
5	5.401135
6	7.627830
7	10.388634
8	10.575201
9	10.337736
10	10.153765
11	9.917979
12	9.282057
13	7.093747
14	5.937180
15	4.266644
16	2.679504
17	1.174447
18	0.434639

Distribuicao da quantidade de carbonos no DBE2 da classe O4
Num. C	Intensidade
35	1206.975098
36	1319.080811
37	1175.950317
38	1134.022827
39	1236.133057
40	1210.698608

Distribuicao da quantidade de carbonos no DBE3 da classe O4
Num. C	Intensidade
33	1261.752808
34	1506.807129
35	1133.991821
36	1299.650879
37	1194.509644
38	1403.636719
39	1177.944458
40	1218.232422

Distribuicao da quantidade de carbonos no DBE4 da classe O4
Num. C	Intensidade
32	1133.729004
33	0.000000
34	0.000000
35	1359.537598
36	1479.928467
37	0.000000
38	1337.987915
39	1293.837036
40	1647.510864
41	1250.982056

Distribuicao da quantidade de carbonos no DBE5 da classe O4
Num. C	Intensidade
17	1780.915161
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	1328.658081
27	2731.348145
28	2882.796631
29	4277.570312
30	1391.573608
31	1410.099487
32	1137.975586
33	1291.079956
34	0.000000
35	1534.962891
36	1692.637085
37	1382.536743
38	1518.886353
39	1171.671631
40	1460.739502
41	1312.720093
42	1365.153564
43	0.000000
44	1143.354004

Distribuicao da quantidade de carbonos no DBE6 da classe O4
Num. C	Intensidade
26	1372.346313
27	2354.643555
28	2526.482910
29	4633.448242
30	3318.547852
31	2112.343506
32	2467.339111
33	2107.333252
34	2250.409912
35	2208.768311
36	2253.215332
37	2734.076904
38	3411.227783
39	2060.524414
40	2016.493408
41	1522.362427
42	1344.689697
43	1623.675903
44	0.000000
45	1200.544189

Distribuicao da quantidade de carbonos no DBE7 da classe O4
Num. C	Intensidade
27	1910.163086
28	2133.986328
29	3081.736816
30	2998.917969
31	2585.705322
32	2603.884766
33	2656.384033
34	3183.958496
35	2876.127197
36	2949.129150
37	3187.810303
38	3936.221680
39	3752.714355
40	3573.851318
41	3147.298340
42	2446.417969
43	1708.422485
44	2155.633057
45	1745.440063
46	1757.207642
47	1547.570801
48	1724.393677
49	1606.505615

Distribuicao da quantidade de carbonos no DBE8 da classe O4
Num. C	Intensidade
26	1196.626587
27	1903.016724
28	2073.123779
29	3131.426758
30	2231.414062
31	2120.388184
32	2650.485107
33	2429.117920
34	2600.142578
35	3035.565186
36	3100.288818
37	3494.162109
38	3516.065674
39	3962.498047
40	4205.100586
41	2843.498291
42	2686.646729
43	2157.614746
44	2148.657959
45	1850.133179
46	1933.499268
47	0.000000
48	0.000000
49	1345.775146
50	1404.090576
51	0.000000
52	1179.173340
53	1135.381592

Distribuicao da quantidade de carbonos no DBE9 da classe O4
Num. C	Intensidade
27	1246.470459
28	1926.949829
29	2023.023193
30	2357.643311
31	1860.282349
32	1884.323975
33	2005.710693
34	2389.324707
35	2743.076172
36	3162.748535
37	3395.657959
38	3859.675049
39	3337.020020
40	4341.792969
41	2977.552490
42	2784.531738
43	2520.560547
44	2124.408203
45	2223.331543
46	2030.796875
47	1902.113037
48	1610.133057
49	1723.224731
50	0.000000
51	0.000000
52	1164.978271
53	1383.774414

Distribuicao da quantidade de carbonos no DBE10 da classe O4
Num. C	Intensidade
28	1315.801270
29	1486.073853
30	1552.603394
31	1951.921753
32	2029.361572
33	2117.391113
34	2589.549805
35	2567.088867
36	2575.792480
37	3207.184326
38	3233.509521
39	3631.715088
40	5672.943359
41	3562.363525
42	3429.568604
43	2408.219971
44	2672.445557
45	2515.851562
46	1577.157471
47	0.000000
48	1953.827026
49	1662.524658
50	1440.838013
51	1446.237549
52	1329.529297

Distribuicao da quantidade de carbonos no DBE11 da classe O4
Num. C	Intensidade
28	1266.469482
29	1587.801880
30	1390.997314
31	1474.661011
32	1608.626343
33	1465.071533
34	1844.913940
35	2715.324463
36	2609.816406
37	3477.395020
38	3418.332520
39	4004.908936
40	6530.801758
41	3683.053223
42	2965.999756
43	3024.083740
44	2520.743164
45	2408.113281
46	2027.742432
47	2106.197998
48	0.000000
49	1653.311523
50	1648.065308
51	0.000000
52	0.000000
53	0.000000
54	0.000000
55	1151.854248

Distribuicao da quantidade de carbonos no DBE12 da classe O4
Num. C	Intensidade
29	1152.313354
30	1133.262573
31	1511.879028
32	1427.091309
33	1596.234985
34	2002.433350
35	1870.596558
36	2021.847900
37	2536.115479
38	3114.397949
39	3469.477295
40	6082.974609
41	3426.062012
42	2792.928711
43	2552.433838
44	2232.592041
45	2425.157715
46	2047.469238
47	2445.819336
48	0.000000
49	1275.360718
50	1725.631836
51	1132.155884
52	1282.741821
53	0.000000
54	1699.234375

Distribuicao da quantidade de carbonos no DBE13 da classe O4
Num. C	Intensidade
33	1335.970337
34	1269.296387
35	1505.916260
36	1728.451660
37	2692.133301
38	2897.433838
39	3795.692383
40	3948.010742
41	2712.120361
42	3015.750488
43	2306.340820
44	2403.163086
45	2286.414062
46	2104.219482
47	1647.277710
48	2041.521973
49	0.000000
50	0.000000
51	1327.025146
52	0.000000
53	1454.676270

Distribuicao da quantidade de carbonos no DBE14 da classe O4
Num. C	Intensidade
34	1131.390137
35	0.000000
36	1269.219971
37	1919.845703
38	2157.276855
39	2374.856201
40	3798.212646
41	2489.776855
42	2440.672852
43	2055.064941
44	1630.385376
45	1668.906860
46	1564.061279
47	1580.121094
48	1580.736694
49	1428.437012
50	1144.110962
51	1212.989136
52	0.000000
53	1129.495728
54	1297.380005

Distribuicao da quantidade de carbonos no DBE15 da classe O4
Num. C	Intensidade
36	1288.148193
37	1370.422363
38	1855.057007
39	2444.620361
40	3520.293213
41	1860.727661
42	2133.593750
43	2210.625488
44	1427.224243
45	1519.881836
46	1951.540283
47	1580.829102
48	0.000000
49	0.000000
50	0.000000
51	1179.196411

Distribuicao da quantidade de carbonos no DBE16 da classe O4
Num. C	Intensidade
37	1138.712646
38	0.000000
39	1618.058228
40	2208.245361
41	1778.584106
42	1725.709839
43	1581.512207
44	1388.566772
45	1334.116943
46	1234.020752
47	0.000000
48	1279.643677

Distribuicao da quantidade de carbonos no DBE17 da classe O4
Num. C	Intensidade
39	1132.629639
40	1785.014282
41	0.000000
42	0.000000
43	0.000000
44	1163.634033
45	0.000000
46	1367.560303
47	1251.643066

Distribuicao da quantidade de carbonos no DBE18 da classe O4
Num. C	Intensidade
40	1183.036255
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	1296.675659


#Abundancia relativa do DBE na Classe Heteroatomica OS
#Intensidade total da classe: 137201.718750
DBE	Int. Relativa (%)
7	0.827325
8	5.169025
9	2.934112
10	12.257565
11	8.669911
12	12.013338
13	17.538698
14	11.970901
15	15.457421
16	8.628491
17	4.533207

Distribuicao da quantidade de carbonos no DBE7 da classe OS
Num. C	Intensidade
42	1135.104736

Distribuicao da quantidade de carbonos no DBE8 da classe OS
Num. C	Intensidade
38	1695.057739
39	0.000000
40	1413.069092
41	0.000000
42	1362.193481
43	1290.511475
44	0.000000
45	1331.158936

Distribuicao da quantidade de carbonos no DBE9 da classe OS
Num. C	Intensidade
45	1470.730957
46	0.000000
47	1266.814209
48	0.000000
49	1288.106934

Distribuicao da quantidade de carbonos no DBE10 da classe OS
Num. C	Intensidade
39	2360.719727
40	0.000000
41	2311.829834
42	2667.509766
43	2678.254883
44	0.000000
45	0.000000
46	1909.212524
47	2002.441406
48	0.000000
49	0.000000
50	1268.810425
51	1618.810669

Distribuicao da quantidade de carbonos no DBE11 da classe OS
Num. C	Intensidade
42	2388.063721
43	2205.509033
44	0.000000
45	0.000000
46	0.000000
47	2534.633301
48	1808.969360
49	0.000000
50	0.000000
51	1513.070190
52	1445.021362

Distribuicao da quantidade de carbonos no DBE12 da classe OS
Num. C	Intensidade
38	2224.270996
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	2432.653076
45	0.000000
46	2137.702637
47	1969.009888
48	2377.586670
49	0.000000
50	0.000000
51	1303.437866
52	1371.787109
53	1232.135986
54	1433.921509

Distribuicao da quantidade de carbonos no DBE13 da classe OS
Num. C	Intensidade
39	1936.604614
40	1860.884888
41	2282.294922
42	0.000000
43	2033.230957
44	0.000000
45	2360.177734
46	2163.534912
47	1925.664307
48	0.000000
49	1745.607056
50	1944.430664
51	1816.605347
52	0.000000
53	1278.715576
54	0.000000
55	1425.739624
56	1289.904175

Distribuicao da quantidade de carbonos no DBE14 da classe OS
Num. C	Intensidade
40	1561.799072
41	1759.995483
42	0.000000
43	1694.383789
44	0.000000
45	1609.996582
46	1638.875000
47	0.000000
48	0.000000
49	1489.216675
50	0.000000
51	1808.910889
52	2080.363037
53	1365.811157
54	1414.929688

Distribuicao da quantidade de carbonos no DBE15 da classe OS
Num. C	Intensidade
40	1355.308716
41	1322.296265
42	0.000000
43	1639.782227
44	1576.615601
45	1578.782227
46	1856.782227
47	0.000000
48	0.000000
49	1737.291748
50	1882.462769
51	1718.403809
52	1376.110962
53	1335.910522
54	1224.746460
55	1424.089844
56	1179.263184

Distribuicao da quantidade de carbonos no DBE16 da classe OS
Num. C	Intensidade
41	1253.038574
42	1258.238647
43	0.000000
44	1136.797241
45	1336.768433
46	1173.330811
47	0.000000
48	1562.950317
49	1387.968018
50	0.000000
51	1505.201904
52	0.000000
53	0.000000
54	0.000000
55	0.000000
56	0.000000
57	1224.144897

Distribuicao da quantidade de carbonos no DBE17 da classe OS
Num. C	Intensidade
48	1230.757446
49	0.000000
50	1254.333252
51	1253.130493
52	0.000000
53	1294.157471
54	1187.260010


