
#Abundancia das classes heteroatomicas
#Intensidade total: 8710929.000000
#Classe	Int. Relativa (%)
31	1389.737061
32	1921.337036
33	1523.722900
34	1565.436035
35	1283.787964
36	1414.530273
37	1457.905029
38	1361.663574
39	1452.311768
40	1600.981323
41	1463.098389
42	1710.354126
43	1417.024414
44	1311.468384
45	1022.303589
46	994.855835

Distribuicao da quantidade de carbonos no DBE4 da classe O4
Num. C	Intensidade
25	1348.505127
26	1241.245117
27	1933.538086
28	1285.452515
29	2188.679443
30	895.591553
31	977.099731
32	1091.475342
33	1182.402344
34	976.545532
35	995.858154
36	1091.356812
37	1202.294434
38	1014.753418
39	946.856689
40	969.506165
41	0.000000
42	1066.632568
43	804.183044
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	953.269165

Distribuicao da quantidade de carbonos no DBE5 da classe O4
Num. C	Intensidade
24	797.044861
25	1993.607910
26	4174.047363
27	5129.935059
28	6086.061035
29	27939.246094
30	1259.902710
31	0.000000
32	892.318909
33	836.316711
34	887.667358
35	895.997009
36	886.491455
37	847.923279
38	817.081299
39	801.518250

Distribuicao da quantidade de carbonos no DBE6 da classe O4
Num. C	Intensidade
25	865.558350
26	1602.428955
27	3258.887939
28	5952.841309
29	22278.949219
30	3330.543701
31	2080.036133
32	1322.010742
33	1268.263306
34	1416.798584
35	1706.899292
36	3079.030273
37	9929.275391
38	22994.023438
39	1934.857788
40	992.409302
41	970.155518
42	887.767334
43	964.299194
44	914.143005
45	1164.502441
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	959.262085
52	0.000000
53	894.122681

Distribuicao da quantidade de carbonos no DBE7 da classe O4
Num. C	Intensidade
25	821.809692
26	1042.067993
27	2044.725342
28	3850.899414
29	10306.778320
30	4594.947754
31	1981.353638
32	1705.130127
33	1787.443970
34	1610.501587
35	1616.794922
36	1884.732910
37	4409.287109
38	10384.007812
39	4426.912109
40	3497.702881
41	1192.973755
42	1279.407104
43	1370.191284
44	1243.058960
45	941.632629
46	1247.796143
47	850.993591
48	0.000000
49	0.000000
50	0.000000
51	887.665649

Distribuicao da quantidade de carbonos no DBE8 da classe O4
Num. C	Intensidade
26	841.644653
27	1240.827148
28	2008.889648
29	3640.637451
30	3783.413574
31	1612.340210
32	1553.038452
33	1123.327026
34	1094.229126
35	1149.633057
36	1177.864502
37	1416.937500
38	2408.216309
39	4820.933594
40	3991.403076
41	1532.711426
42	816.614380
43	916.354492
44	1057.973511
45	0.000000
46	928.886108
47	978.652710

Distribuicao da quantidade de carbonos no DBE9 da classe O4
Num. C	Intensidade
27	1035.490479
28	1034.400146
29	1499.564453
30	1552.232788
31	2327.256348
32	1263.044922
33	1379.118530
34	1013.254883
35	1151.884399
36	1204.137817
37	1266.429688
38	1332.046875
39	1847.169678
40	1305.818726
41	1351.741943
42	1191.584106
43	974.887085
44	798.672668

Distribuicao da quantidade de carbonos no DBE10 da classe O4
Num. C	Intensidade
27	825.654785
28	1019.197510
29	1173.181274
30	985.010376
31	1146.055664
32	1553.166016
33	1605.962036
34	1222.611084
35	1376.830322
36	1292.697754
37	1473.877441
38	1655.765869
39	1507.053955
40	1132.530029
41	1189.011597
42	1000.421631
43	1181.804810
44	1129.310059
45	1236.225586
46	829.855347

Distribuicao da quantidade de carbonos no DBE11 da classe O4
Num. C	Intensidade
29	1015.743408
30	939.822205
31	872.545044
32	1107.692505
33	922.247192
34	821.801575
35	921.217590
36	1072.373901
37	1100.528320
38	819.992737
39	1077.857788
40	1031.303467
41	1059.176025
42	804.864868
43	797.793762

Distribuicao da quantidade de carbonos no DBE12 da classe O4
Num. C	Intensidade
28	857.022400
29	0.000000
30	830.736633
31	0.000000
32	986.664673
33	1037.276611
34	0.000000
35	0.000000
36	928.787170
37	847.930054
38	1014.082520
39	1040.941162
40	1157.956543

Distribuicao da quantidade de carbonos no DBE13 da classe O4
Num. C	Intensidade
31	803.620361
32	1126.084595
33	0.000000
34	975.009521
35	850.449646
36	0.000000
37	0.000000
38	904.128357
39	1066.637817
40	968.157837
41	1022.596436
42	851.199585

Distribuicao da quantidade de carbonos no DBE14 da classe O4
Num. C	Intensidade
30	847.645081
31	0.000000
32	820.109924
33	0.000000
34	0.000000
35	0.000000
36	930.699768

Distribuicao da quantidade de carbonos no DBE16 da classe O4
Num. C	Intensidade
30	832.415100
31	809.683350

Distribuicao da quantidade de carbonos no DBE17 da classe O4
Num. C	Intensidade
24	805.543457
25	844.818909
26	0.000000
27	899.332642
28	908.401062
29	971.458984
30	843.742737

Distribuicao da quantidade de carbonos no DBE18 da classe O4
Num. C	Intensidade
25	859.539978
26	1103.283813
27	1401.959595
28	1199.864990
29	1096.371094
30	1148.369263

Distribuicao da quantidade de carbonos no DBE19 da classe O4
Num. C	Intensidade
25	898.410339
26	1499.623047
27	1512.395630
28	1694.563232
29	1382.603638
30	1385.200806
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	814.143188

Distribuicao da quantidade de carbonos no DBE20 da classe O4
Num. C	Intensidade
26	947.430359
27	1259.619141
28	1356.619873
29	1918.347168
30	1846.093506
31	1500.757812
32	1405.053589

Distribuicao da quantidade de carbonos no DBE21 da classe O4
Num. C	Intensidade
28	1419.452637
29	1620.590088
30	1946.153564
31	2059.105469
32	1715.653809
33	1766.088379
34	1219.662231

Distribuicao da quantidade de carbonos no DBE22 da classe O4
Num. C	Intensidade
29	1285.716797
30	1694.690552
31	1864.861206
32	2036.750488
33	1741.738037
34	1585.469482

Distribuicao da quantidade de carbonos no DBE23 da classe O4
Num. C	Intensidade
30	869.012939
31	1466.642212
32	1908.648804
33	2125.461670
34	1867.445923
35	1642.458862
36	1407.722778
37	1181.242432
38	917.170410

Distribuicao da quantidade de carbonos no DBE24 da classe O4
Num. C	Intensidade
32	1244.123169
33	1809.779541
34	1851.295654
35	1768.869751
36	1491.835327
37	1432.032227
38	1209.852661
39	1097.309326

Distribuicao da quantidade de carbonos no DBE25 da classe O4
Num. C	Intensidade
33	835.372864
34	1294.428711
35	1786.949341
36	1687.779053
37	1409.022339
38	1314.676392
39	1029.514404
40	999.108765

Distribuicao da quantidade de carbonos no DBE26 da classe O4
Num. C	Intensidade
35	856.014587
36	1299.062988
37	1396.285522
38	1263.998413
39	1226.589478
40	1062.635986
41	869.924683

Distribuicao da quantidade de carbonos no DBE27 da classe O4
Num. C	Intensidade
37	1054.624878
38	878.571533
39	1210.453003
40	1164.621460
41	1113.563354
42	855.735413

Distribuicao da quantidade de carbonos no DBE28 da classe O4
Num. C	Intensidade
39	835.396667
40	868.119812
41	992.750122
42	833.649841


#Abundancia relativa do DBE na Classe Heteroatomica O4S
#Intensidade total da classe: 275265.500000
DBE	Int. Relativa (%)
0	37.731812
1	23.819620
2	15.634316
3	8.604604
4	7.955765
5	5.292931
6	0.342018
8	0.618913

Distribuicao da quantidade de carbonos no DBE0 da classe O4S
Num. C	Intensidade
12	5343.184570
13	0.000000
14	3822.843750
15	0.000000
16	1169.616089
17	0.000000
18	1019.649292
19	0.000000
20	1434.860474
21	1884.916870
22	4142.548828
23	2792.301270
24	3841.426270
25	3806.583008
26	4572.824219
27	4615.097168
28	7884.333008
29	4840.518555
30	6107.033691
31	4267.835938
32	4745.954590
33	4291.445801
34	4191.567871
35	3642.200928
36	3055.350586
37	3019.726562
38	2591.847168
39	2743.592529
40	2270.195557
41	2178.336914
42	1587.460938
43	1832.966919
44	1602.370239
45	1476.136230
46	1084.331421
47	1048.425415
48	955.186096

Distribuicao da quantidade de carbonos no DBE1 da classe O4S
Num. C	Intensidade
21	1014.846802
22	1276.852783
23	1726.663574
24	2320.176025
25	2875.844482
26	2975.007080
27	3202.393555
28	3679.069824
29	3781.886719
30	3961.012939
31	3411.957031
32	3539.100098
33	3146.769775
34	3202.092285
35	3098.314453
36	3087.208496
37	2624.694336
38	2298.581543
39	2405.294189
40	1917.702393
41	2088.281250
42	1701.121460
43	1368.797485
44	1562.704224
45	1302.243408
46	917.177307
47	1081.403076

Distribuicao da quantidade de carbonos no DBE2 da classe O4S
Num. C	Intensidade
23	1121.889648
24	1291.981934
25	1612.132202
26	1926.552002
27	2145.302979
28	2454.016846
29	2282.165039
30	2503.854004
31	2330.409424
32	2427.999023
33	2566.384766
34	2328.591797
35	1951.757935
36	2036.812988
37	1873.702148
38	2079.925781
39	1634.415161
40	1499.956909
41	1438.181274
42	1274.578491
43	1215.481445
44	1049.614380
45	1061.608521
46	0.000000
47	928.565002

Distribuicao da quantidade de carbonos no DBE3 da classe O4S
Num. C	Intensidade
23	841.456543
24	877.267883
25	1114.909668
26	1175.045288
27	1332.634521
28	1480.054932
29	1484.815308
30	1521.769043
31	1338.730469
32	1484.612915
33	1536.864502
34	1333.044434
35	1423.213013
36	1310.799194
37	1170.103638
38	1180.374634
39	1156.141357
40	978.521973
41	945.146179

Distribuicao da quantidade de carbonos no DBE4 da classe O4S
Num. C	Intensidade
18	878.246826
19	1544.193726
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	882.216797
26	0.000000
27	1001.604370
28	944.259644
29	7563.819824
30	1060.515503
31	1150.733032
32	1012.432129
33	1070.111572
34	1005.627808
35	1171.501953
36	845.072021
37	872.673462
38	896.467896

Distribuicao da quantidade de carbonos no DBE5 da classe O4S
Num. C	Intensidade
19	1479.210205
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	9990.388672
28	0.000000
29	1389.303833
30	855.549744
31	855.162415

Distribuicao da quantidade de carbonos no DBE6 da classe O4S
Num. C	Intensidade
30	941.458496

Distribuicao da quantidade de carbonos no DBE8 da classe O4S
Num. C	Intensidade
24	1703.655151


#Abundancia relativa do DBE na Classe Heteroatomica O5
#Intensidade total da classe: 254452.296875
DBE	Int. Relativa (%)
2	16.838776
3	6.170908
4	1.115344
5	4.527526
6	13.115491
7	24.084959
8	17.284119
9	8.430860
10	2.690743
11	0.324864
21	0.752332
22	1.471502
23	1.421870
24	1.414376
25	0.356314

Distribuicao da quantidade de carbonos no DBE2 da classe O5
Num. C	Intensidade
18	1426.708374
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	1181.063232
35	1038.797363
36	1464.199463
37	2700.646484
38	1514.929932
39	1488.057861
40	1841.465210
41	1100.426758
42	2700.960693
43	1358.079346
44	8409.256836
45	1266.496948
46	4724.543457
47	1211.729492
48	4243.745605
49	815.760681
50	3014.060791
51	0.000000
52	1345.723389

Distribuicao da quantidade de carbonos no DBE3 da classe O5
Num. C	Intensidade
34	888.169922
35	0.000000
36	851.819763
37	913.224915
38	999.260986
39	1254.127441
40	1817.955566
41	943.892883
42	1336.016602
43	963.233582
44	1441.999023
45	931.617065
46	1230.746582
47	863.716187
48	1266.237061

Distribuicao da quantidade de carbonos no DBE4 da classe O5
Num. C	Intensidade
29	1143.665283
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	885.148743
41	0.000000
42	0.000000
43	809.205017

Distribuicao da quantidade de carbonos no DBE5 da classe O5
Num. C	Intensidade
27	1782.593262
28	2592.189941
29	5049.875488
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	957.065430
52	0.000000
53	1138.669800

Distribuicao da quantidade de carbonos no DBE6 da classe O5
Num. C	Intensidade
26	941.050781
27	1491.231445
28	3011.504150
29	7140.554688
30	1687.393799
31	997.320068
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	940.077332
37	1751.686157
38	4033.598633
39	2878.323486
40	1712.996582
41	0.000000
42	801.709656
43	0.000000
44	965.850342
45	1160.313965
46	0.000000
47	1511.820557
48	0.000000
49	0.000000
50	0.000000
51	1397.996582
52	0.000000
53	949.239014

Distribuicao da quantidade de carbonos no DBE7 da classe O5
Num. C	Intensidade
28	1554.017944
29	4380.913086
30	1861.267334
31	1090.859131
32	0.000000
33	985.328491
34	1103.215576
35	1090.685303
36	2108.355225
37	6269.451172
38	15967.294922
39	3398.689209
40	2865.067139
41	3384.019287
42	874.544006
43	1041.747437
44	1164.542725
45	1735.227783
46	1929.175049
47	1966.321777
48	905.357788
49	0.000000
50	948.242310
51	1490.155518
52	2216.734131
53	953.520691

Distribuicao da quantidade de carbonos no DBE8 da classe O5
Num. C	Intensidade
28	1304.035156
29	1834.892578
30	1958.338379
31	929.825989
32	1042.404541
33	1178.977295
34	1029.797363
35	1509.410522
36	1576.515137
37	2059.425293
38	4290.752930
39	7373.578613
40	4926.523926
41	3998.038086
42	1341.009521
43	1126.157837
44	1004.425903
45	1424.198975
46	1715.831055
47	1428.343018
48	0.000000
49	0.000000
50	0.000000
51	0.000000
52	927.354187

Distribuicao da quantidade de carbonos no DBE9 da classe O5
Num. C	Intensidade
29	952.372009
30	1039.013306
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	903.691223
36	955.461670
37	1459.935669
38	2836.146240
39	4473.018066
40	2142.336182
41	2387.240723
42	1307.808838
43	989.102417
44	0.000000
45	0.000000
46	993.996094
47	1012.395508

Distribuicao da quantidade de carbonos no DBE10 da classe O5
Num. C	Intensidade
37	1064.170166
38	879.924927
39	1125.303833
40	902.438416
41	1048.723022
42	964.162659
43	861.933533

Distribuicao da quantidade de carbonos no DBE11 da classe O5
Num. C	Intensidade
40	826.623230

Distribuicao da quantidade de carbonos no DBE21 da classe O5
Num. C	Intensidade
30	927.074036
31	987.253052

Distribuicao da quantidade de carbonos no DBE22 da classe O5
Num. C	Intensidade
31	1071.118042
32	972.804443
33	897.414734
34	802.934082

Distribuicao da quantidade de carbonos no DBE23 da classe O5
Num. C	Intensidade
32	798.649292
33	908.464355
34	1054.428833
35	0.000000
36	856.437317

Distribuicao da quantidade de carbonos no DBE24 da classe O5
Num. C	Intensidade
34	867.609924
35	1031.982422
36	805.814453
37	893.504822

Distribuicao da quantidade de carbonos no DBE25 da classe O5
Num. C	Intensidade
37	906.648743

Indices de biodegradacao:
A/C: 5.180002
A/C mod.: 2.823943
Indice S/A: 1299775.250000
S/A mod.: 339904.437500
Indice MA1: 0.531258
Indice MA2: 1.414589
Indices de paleoambiente:
Indice Phenol: 0.044900
C27/C28 (DBE4): 1.514681
C27/C28 (DBE5): 0.989378
Par/Impar (FA): 2.963337
OEP (FA): 2.338052
TAR (FA) Par: 17.506714
TAR (FA) Impar: 6.043174
C36 Indice de Acido Hepanoico: 0.181210
Hopano / Acido Estanoico: 0.756478
Razao Rocha 1: 0.739303
Razao Rocha 2: 0.307867
Razao Rocha 3: 0.000000
Razao Rocha 4: 14310.394531
Razao Rocha 5: 0.000000
Razao Rocha 6: 0.028626
Razao Rocha 7: 1.246743
Razao Rocha 8: 0.000000
Indices de maturidade:
DBE9  da Classe N: 0.000000
DBE12 da Classe N: 17058.996094
DBE15 da Classe N: 168829.500000
